signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_228,ecg,ADAPTIVE,128,6,0,26.3920,2.209405e-04,0.2424,0.8012,1219,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,128,6,0,23.5997,4.202391e-04,0.0014,0.7393,1372,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,128,6,0,23.2979,4.504882e-04,0.0029,0.7398,1372,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,128,6,0,22.7144,5.152607e-04,0.0329,0.7044,1368,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,128,6,0,24.7239,3.244021e-04,0.0321,0.7198,1367,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,128,6,0,24.8011,3.186854e-04,0.0216,0.7087,1369,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,128,6,1,23.2083,4.598737e-04,0.0178,0.7446,1370,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,RANDOM_DROP,128,6,1,17.9626,1.538914e-03,0.0033,0.6771,1373,0.8750,0.8750,0.8750,3.1746,-1.0000
ecg_228,ecg,DROP_MIDDLE,128,6,1,24.0737,3.767914e-04,0.0013,0.7357,1371,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,128,6,1,20.7493,8.101137e-04,0.0022,0.6137,1372,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,128,6,1,27.4172,1.744839e-04,0.2793,0.8287,1219,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,128,6,1,23.6026,4.199614e-04,0.0188,0.7413,1372,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,128,6,1,23.3608,4.440054e-04,0.0039,0.7461,1370,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,128,6,1,21.7565,6.424181e-04,0.0424,0.6973,1367,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,128,6,1,24.9655,3.068463e-04,0.0369,0.7206,1366,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,128,6,1,24.8059,3.183358e-04,0.0118,0.7271,1366,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,256,3,0,30.9405,7.752049e-05,0.0082,0.8949,834,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,RANDOM_DROP,256,3,0,25.5140,2.704390e-04,0.0084,0.8540,832,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,3,0,30.8318,7.948646e-05,0.0015,0.8962,841,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,3,0,27.9976,1.526542e-04,0.0044,0.8216,842,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,3,0,33.1155,4.698125e-05,0.2373,0.9179,681,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,3,0,29.6635,1.040217e-04,0.0163,0.8951,837,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,3,0,29.6889,1.034147e-04,0.0460,0.8962,834,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,3,0,29.7214,1.026429e-04,0.0259,0.8671,834,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,3,0,30.9537,7.728606e-05,0.0088,0.8691,821,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,3,0,32.0381,6.020928e-05,0.0387,0.8787,825,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,256,3,1,31.4672,6.866701e-05,0.0085,0.9002,834,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,RANDOM_DROP,256,3,1,23.6823,4.123310e-04,0.0025,0.8418,838,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,3,1,31.0058,7.636424e-05,0.0344,0.8951,838,0.8750,0.8750,0.8750,2.7778,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,3,1,28.0045,1.524128e-04,0.0026,0.8219,842,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,3,1,33.3383,4.463125e-05,0.2226,0.9217,689,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,3,1,29.6596,1.041137e-04,0.0018,0.8949,840,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,3,1,29.6743,1.037635e-04,0.0034,0.8949,834,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,3,1,28.9577,1.223761e-04,0.0473,0.8628,822,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,3,1,30.7222,8.151828e-05,0.0351,0.8681,830,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,3,1,31.6509,6.582366e-05,0.0685,0.8661,830,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,256,6,0,23.1339,4.678215e-04,0.0204,0.7463,1246,0.8750,0.8750,0.8750,3.1746,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,0,17.9615,1.539284e-03,0.0016,0.7140,1246,0.7500,0.7500,0.7500,1.8519,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,0,23.7708,4.040105e-04,0.0099,0.7595,1244,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,0,20.3504,8.880363e-04,0.0329,0.6665,1243,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,0,27.1761,1.844422e-04,0.2106,0.8108,1106,0.8750,0.8750,0.8750,3.1746,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,0,25.1855,2.916898e-04,0.0024,0.7868,1242,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,0,24.7701,3.209702e-04,0.0047,0.7850,1244,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,0,21.7757,6.395944e-04,0.0267,0.7388,1238,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,0,26.1890,2.315086e-04,0.0273,0.7663,1233,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,0,26.2075,2.305242e-04,0.0352,0.7617,1229,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,256,6,1,22.8587,4.984289e-04,0.0025,0.7335,1244,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,1,20.7508,8.098212e-04,0.0029,0.7014,1244,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,1,23.5628,4.238314e-04,0.0020,0.7562,1243,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,1,20.4515,8.675957e-04,0.0187,0.6657,1245,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,1,26.9476,1.944059e-04,0.2306,0.8120,1107,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,1,24.8460,3.154063e-04,0.0200,0.7880,1242,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,1,24.9823,3.056625e-04,0.0054,0.7865,1241,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,1,23.2020,4.605457e-04,0.0345,0.7415,1236,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,1,25.9977,2.419347e-04,0.0179,0.7681,1233,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,1,26.3070,2.253038e-04,0.0290,0.7537,1234,0.8750,0.8750,0.8750,1.9841,-1.0000
vib_normal_0hp,vibration,DROP,128,3,0,15.5271,1.529941e-04,0.0023,0.9159,968,-1.0000,-1.0000,-1.0000,-1.0000,0.9929
vib_normal_0hp,vibration,RANDOM_DROP,128,3,0,8.3284,8.026793e-04,0.0007,0.8261,964,-1.0000,-1.0000,-1.0000,-1.0000,0.9805
vib_normal_0hp,vibration,DROP_MIDDLE,128,3,0,15.6469,1.488313e-04,0.0077,0.9094,965,-1.0000,-1.0000,-1.0000,-1.0000,0.9951
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,128,3,0,10.2503,5.156515e-04,0.0438,0.7216,961,-1.0000,-1.0000,-1.0000,-1.0000,0.9883
vib_normal_0hp,vibration,ADAPTIVE,128,3,0,19.1759,6.603866e-05,0.3052,0.9529,785,-1.0000,-1.0000,-1.0000,-1.0000,0.9968
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,128,3,0,10.3686,5.017895e-04,0.0016,0.8414,972,-1.0000,-1.0000,-1.0000,-1.0000,0.9890
vib_normal_0hp,vibration,IMP_FIRST_ORDER,128,3,0,10.4261,4.951971e-04,0.0031,0.8439,973,-1.0000,-1.0000,-1.0000,-1.0000,0.9888
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,128,3,0,9.3994,6.272573e-04,0.0204,0.8689,957,-1.0000,-1.0000,-1.0000,-1.0000,0.9910
vib_normal_0hp,vibration,IMP_COMPOSITE,128,3,0,12.3894,3.150944e-04,0.0388,0.8634,959,-1.0000,-1.0000,-1.0000,-1.0000,0.9908
vib_normal_0hp,vibration,IMP_ADAPTIVE,128,3,0,14.7414,1.833349e-04,0.0410,0.9005,955,-1.0000,-1.0000,-1.0000,-1.0000,0.9923
vib_normal_0hp,vibration,DROP,128,3,1,15.5013,1.539069e-04,0.0121,0.9118,965,-1.0000,-1.0000,-1.0000,-1.0000,0.9905
vib_normal_0hp,vibration,RANDOM_DROP,128,3,1,8.6864,7.391762e-04,0.0075,0.8349,969,-1.0000,-1.0000,-1.0000,-1.0000,0.9831
vib_normal_0hp,vibration,DROP_MIDDLE,128,3,1,15.5081,1.536638e-04,0.0011,0.9094,971,-1.0000,-1.0000,-1.0000,-1.0000,0.9940
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,128,3,1,10.2285,5.182414e-04,0.0229,0.7209,965,-1.0000,-1.0000,-1.0000,-1.0000,0.9882
vib_normal_0hp,vibration,ADAPTIVE,128,3,1,19.0888,6.737576e-05,0.1931,0.9451,797,-1.0000,-1.0000,-1.0000,-1.0000,0.9967
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,128,3,1,10.5561,4.805936e-04,0.0201,0.8474,962,-1.0000,-1.0000,-1.0000,-1.0000,0.9890
vib_normal_0hp,vibration,IMP_FIRST_ORDER,128,3,1,10.5227,4.842968e-04,0.0344,0.8473,959,-1.0000,-1.0000,-1.0000,-1.0000,0.9892
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,128,3,1,9.3414,6.356843e-04,0.0450,0.8665,957,-1.0000,-1.0000,-1.0000,-1.0000,0.9893
vib_normal_0hp,vibration,IMP_COMPOSITE,128,3,1,12.8221,2.852173e-04,0.0647,0.8757,959,-1.0000,-1.0000,-1.0000,-1.0000,0.9910
vib_normal_0hp,vibration,IMP_ADAPTIVE,128,3,1,13.3476,2.527098e-04,0.0183,0.8897,955,-1.0000,-1.0000,-1.0000,-1.0000,0.9924
vib_normal_0hp,vibration,DROP,128,6,0,8.2683,8.138790e-04,0.0022,0.7724,1373,-1.0000,-1.0000,-1.0000,-1.0000,0.9492
vib_normal_0hp,vibration,RANDOM_DROP,128,6,0,3.3308,2.536939e-03,0.0028,0.6222,1375,-1.0000,-1.0000,-1.0000,-1.0000,0.9252
vib_normal_0hp,vibration,DROP_MIDDLE,128,6,0,8.1440,8.374995e-04,0.0014,0.7544,1372,-1.0000,-1.0000,-1.0000,-1.0000,0.9631
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,128,6,0,4.6699,1.863772e-03,0.0213,0.4955,1372,-1.0000,-1.0000,-1.0000,-1.0000,0.9527
vib_normal_0hp,vibration,ADAPTIVE,128,6,0,12.1915,3.297882e-04,0.1958,0.8627,1219,-1.0000,-1.0000,-1.0000,-1.0000,0.9786
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,128,6,0,4.8391,1.792561e-03,0.0021,0.6687,1371,-1.0000,-1.0000,-1.0000,-1.0000,0.9379
vib_normal_0hp,vibration,IMP_FIRST_ORDER,128,6,0,5.0260,1.717063e-03,0.0210,0.6709,1371,-1.0000,-1.0000,-1.0000,-1.0000,0.9383
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,128,6,0,3.9833,2.182996e-03,0.0311,0.6927,1368,-1.0000,-1.0000,-1.0000,-1.0000,0.9362
vib_normal_0hp,vibration,IMP_COMPOSITE,128,6,0,6.4750,1.229951e-03,0.0258,0.7287,1370,-1.0000,-1.0000,-1.0000,-1.0000,0.9444
vib_normal_0hp,vibration,IMP_ADAPTIVE,128,6,0,7.3688,1.001168e-03,0.0109,0.7378,1368,-1.0000,-1.0000,-1.0000,-1.0000,0.9506
vib_normal_0hp,vibration,DROP,128,6,1,8.1600,8.344303e-04,0.0022,0.7597,1372,-1.0000,-1.0000,-1.0000,-1.0000,0.9432
vib_normal_0hp,vibration,RANDOM_DROP,128,6,1,3.3004,2.554738e-03,0.0025,0.6336,1371,-1.0000,-1.0000,-1.0000,-1.0000,0.8551
vib_normal_0hp,vibration,DROP_MIDDLE,128,6,1,8.2557,8.162395e-04,0.0021,0.7676,1372,-1.0000,-1.0000,-1.0000,-1.0000,0.9646
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,128,6,1,4.9990,1.727780e-03,0.0025,0.4959,1372,-1.0000,-1.0000,-1.0000,-1.0000,0.9528
vib_normal_0hp,vibration,ADAPTIVE,128,6,1,12.3352,3.190574e-04,0.2866,0.8639,1219,-1.0000,-1.0000,-1.0000,-1.0000,0.9791
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,128,6,1,5.1161,1.681817e-03,0.0015,0.6718,1365,-1.0000,-1.0000,-1.0000,-1.0000,0.9425
vib_normal_0hp,vibration,IMP_FIRST_ORDER,128,6,1,4.8945,1.769851e-03,0.0114,0.6727,1371,-1.0000,-1.0000,-1.0000,-1.0000,0.9397
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,128,6,1,3.3999,2.496874e-03,0.0043,0.6757,1369,-1.0000,-1.0000,-1.0000,-1.0000,0.8936
vib_normal_0hp,vibration,IMP_COMPOSITE,128,6,1,6.5961,1.196119e-03,0.0347,0.7319,1366,-1.0000,-1.0000,-1.0000,-1.0000,0.9311
vib_normal_0hp,vibration,IMP_ADAPTIVE,128,6,1,7.5704,9.557594e-04,0.0296,0.7549,1367,-1.0000,-1.0000,-1.0000,-1.0000,0.9502
vib_normal_0hp,vibration,DROP,256,3,0,16.8983,1.115724e-04,0.0030,0.9318,841,-1.0000,-1.0000,-1.0000,-1.0000,0.9955
vib_normal_0hp,vibration,RANDOM_DROP,256,3,0,8.8995,7.037851e-04,0.0031,0.8399,844,-1.0000,-1.0000,-1.0000,-1.0000,0.9843
vib_normal_0hp,vibration,DROP_MIDDLE,256,3,0,16.0933,1.342930e-04,0.0370,0.9290,838,-1.0000,-1.0000,-1.0000,-1.0000,0.9979
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,256,3,0,11.4047,3.952914e-04,0.0025,0.7643,841,-1.0000,-1.0000,-1.0000,-1.0000,0.9986
vib_normal_0hp,vibration,ADAPTIVE,256,3,0,19.7114,5.837724e-05,0.3501,0.9563,692,-1.0000,-1.0000,-1.0000,-1.0000,0.9979
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,256,3,0,11.7952,3.612981e-04,0.0288,0.8841,827,-1.0000,-1.0000,-1.0000,-1.0000,0.9967
vib_normal_0hp,vibration,IMP_FIRST_ORDER,256,3,0,11.7359,3.662631e-04,0.0088,0.8825,834,-1.0000,-1.0000,-1.0000,-1.0000,0.9966
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,256,3,0,11.2498,4.096385e-04,0.0229,0.8997,823,-1.0000,-1.0000,-1.0000,-1.0000,0.9962
vib_normal_0hp,vibration,IMP_COMPOSITE,256,3,0,13.8931,2.228836e-04,0.0370,0.8904,828,-1.0000,-1.0000,-1.0000,-1.0000,0.9952
vib_normal_0hp,vibration,IMP_ADAPTIVE,256,3,0,15.4843,1.545100e-04,0.0292,0.9153,820,-1.0000,-1.0000,-1.0000,-1.0000,0.9972
vib_normal_0hp,vibration,DROP,256,3,1,16.4952,1.224241e-04,0.0014,0.9346,842,-1.0000,-1.0000,-1.0000,-1.0000,0.9956
vib_normal_0hp,vibration,RANDOM_DROP,256,3,1,8.6033,7.534485e-04,0.0021,0.8534,843,-1.0000,-1.0000,-1.0000,-1.0000,0.9927
vib_normal_0hp,vibration,DROP_MIDDLE,256,3,1,16.6254,1.188087e-04,0.0082,0.9313,831,-1.0000,-1.0000,-1.0000,-1.0000,0.9974
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,256,3,1,11.4611,3.901871e-04,0.0231,0.7651,835,-1.0000,-1.0000,-1.0000,-1.0000,0.9986
vib_normal_0hp,vibration,ADAPTIVE,256,3,1,19.8361,5.672558e-05,0.1971,0.9550,680,-1.0000,-1.0000,-1.0000,-1.0000,0.9978
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,256,3,1,11.7698,3.634179e-04,0.0084,0.8837,829,-1.0000,-1.0000,-1.0000,-1.0000,0.9967
vib_normal_0hp,vibration,IMP_FIRST_ORDER,256,3,1,11.6711,3.717683e-04,0.0191,0.8814,835,-1.0000,-1.0000,-1.0000,-1.0000,0.9966
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,256,3,1,11.9957,3.449946e-04,0.0433,0.9040,831,-1.0000,-1.0000,-1.0000,-1.0000,0.9966
vib_normal_0hp,vibration,IMP_COMPOSITE,256,3,1,14.5821,1.901865e-04,0.0325,0.8964,814,-1.0000,-1.0000,-1.0000,-1.0000,0.9954
vib_normal_0hp,vibration,IMP_ADAPTIVE,256,3,1,15.5368,1.526514e-04,0.0285,0.9163,823,-1.0000,-1.0000,-1.0000,-1.0000,0.9965
vib_normal_0hp,vibration,DROP,256,6,0,8.7977,7.204691e-04,0.0028,0.7829,1242,-1.0000,-1.0000,-1.0000,-1.0000,0.9555
vib_normal_0hp,vibration,RANDOM_DROP,256,6,0,4.6589,1.868521e-03,0.0025,0.6962,1242,-1.0000,-1.0000,-1.0000,-1.0000,0.9539
vib_normal_0hp,vibration,DROP_MIDDLE,256,6,0,8.8729,7.080992e-04,0.0013,0.7911,1244,-1.0000,-1.0000,-1.0000,-1.0000,0.9802
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,256,6,0,5.8923,1.406548e-03,0.0103,0.5728,1239,-1.0000,-1.0000,-1.0000,-1.0000,0.9774
vib_normal_0hp,vibration,ADAPTIVE,256,6,0,12.7030,2.931482e-04,0.2145,0.8714,1107,-1.0000,-1.0000,-1.0000,-1.0000,0.9812
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,256,6,0,6.1592,1.322720e-03,0.0036,0.7193,1245,-1.0000,-1.0000,-1.0000,-1.0000,0.9765
vib_normal_0hp,vibration,IMP_FIRST_ORDER,256,6,0,6.0790,1.347352e-03,0.0240,0.7193,1245,-1.0000,-1.0000,-1.0000,-1.0000,0.9762
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,256,6,0,5.5295,1.529085e-03,0.0149,0.7322,1236,-1.0000,-1.0000,-1.0000,-1.0000,0.9481
vib_normal_0hp,vibration,IMP_COMPOSITE,256,6,0,7.2274,1.034304e-03,0.0143,0.7704,1233,-1.0000,-1.0000,-1.0000,-1.0000,0.9568
vib_normal_0hp,vibration,IMP_ADAPTIVE,256,6,0,8.1859,8.294690e-04,0.0149,0.7757,1232,-1.0000,-1.0000,-1.0000,-1.0000,0.9586
vib_normal_0hp,vibration,DROP,256,6,1,8.6891,7.387188e-04,0.0025,0.7834,1242,-1.0000,-1.0000,-1.0000,-1.0000,0.9485
vib_normal_0hp,vibration,RANDOM_DROP,256,6,1,4.4932,1.941171e-03,0.0091,0.6599,1240,-1.0000,-1.0000,-1.0000,-1.0000,0.9305
vib_normal_0hp,vibration,DROP_MIDDLE,256,6,1,8.9867,6.897847e-04,0.0020,0.7975,1244,-1.0000,-1.0000,-1.0000,-1.0000,0.9816
vib_normal_0hp,vibration,DROP_LOW_VARIANCE,256,6,1,5.9299,1.394417e-03,0.0044,0.5726,1239,-1.0000,-1.0000,-1.0000,-1.0000,0.9774
vib_normal_0hp,vibration,ADAPTIVE,256,6,1,12.8255,2.849948e-04,0.1592,0.8819,1106,-1.0000,-1.0000,-1.0000,-1.0000,0.9825
vib_normal_0hp,vibration,LEGACY_IMPORTANCE,256,6,1,6.5146,1.218790e-03,0.0028,0.7184,1241,-1.0000,-1.0000,-1.0000,-1.0000,0.9772
vib_normal_0hp,vibration,IMP_FIRST_ORDER,256,6,1,6.0354,1.360964e-03,0.0029,0.7150,1244,-1.0000,-1.0000,-1.0000,-1.0000,0.9761
vib_normal_0hp,vibration,IMP_WINDOWED_ENERGY,256,6,1,5.5968,1.505596e-03,0.0140,0.7455,1234,-1.0000,-1.0000,-1.0000,-1.0000,0.9468
vib_normal_0hp,vibration,IMP_COMPOSITE,256,6,1,7.8286,9.005924e-04,0.0322,0.7786,1225,-1.0000,-1.0000,-1.0000,-1.0000,0.9627
vib_normal_0hp,vibration,IMP_ADAPTIVE,256,6,1,8.1398,8.383125e-04,0.0293,0.7874,1232,-1.0000,-1.0000,-1.0000,-1.0000,0.9712
vib_inner_race_007,vibration,DROP,128,3,0,2.2901,4.950292e-02,0.0083,0.6313,966,-1.0000,-1.0000,-1.0000,-1.0000,0.7314
vib_inner_race_007,vibration,RANDOM_DROP,128,3,0,1.1242,6.474707e-02,0.0023,0.5527,970,-1.0000,-1.0000,-1.0000,-1.0000,0.6437
vib_inner_race_007,vibration,DROP_MIDDLE,128,3,0,2.0880,5.186035e-02,0.0077,0.6221,965,-1.0000,-1.0000,-1.0000,-1.0000,0.7536
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,3,0,7.1675,1.610209e-02,0.0539,0.7801,957,-1.0000,-1.0000,-1.0000,-1.0000,0.9459
vib_inner_race_007,vibration,ADAPTIVE,128,3,0,4.3048,3.112858e-02,0.2600,0.7498,781,-1.0000,-1.0000,-1.0000,-1.0000,0.8005
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,3,0,5.0570,2.617817e-02,0.0296,0.8463,961,-1.0000,-1.0000,-1.0000,-1.0000,0.9306
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,3,0,4.9838,2.662278e-02,0.0478,0.8445,962,-1.0000,-1.0000,-1.0000,-1.0000,0.9300
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,3,0,7.1787,1.606086e-02,0.0457,0.7842,956,-1.0000,-1.0000,-1.0000,-1.0000,0.9055
vib_inner_race_007,vibration,IMP_COMPOSITE,128,3,0,6.7407,1.776520e-02,0.0442,0.7815,952,-1.0000,-1.0000,-1.0000,-1.0000,0.9057
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,3,0,6.9752,1.683134e-02,0.0554,0.7713,952,-1.0000,-1.0000,-1.0000,-1.0000,0.9236
vib_inner_race_007,vibration,DROP,128,3,1,2.5913,4.618562e-02,0.0446,0.6579,963,-1.0000,-1.0000,-1.0000,-1.0000,0.6515
vib_inner_race_007,vibration,RANDOM_DROP,128,3,1,1.1903,6.376789e-02,0.0082,0.5614,968,-1.0000,-1.0000,-1.0000,-1.0000,0.7374
vib_inner_race_007,vibration,DROP_MIDDLE,128,3,1,2.6057,4.603299e-02,0.0004,0.6554,970,-1.0000,-1.0000,-1.0000,-1.0000,0.7057
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,3,1,7.1486,1.617242e-02,0.0213,0.7761,971,-1.0000,-1.0000,-1.0000,-1.0000,0.9392
vib_inner_race_007,vibration,ADAPTIVE,128,3,1,3.9864,3.349613e-02,0.2922,0.7181,800,-1.0000,-1.0000,-1.0000,-1.0000,0.8127
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,3,1,5.0182,2.641272e-02,0.0080,0.8451,960,-1.0000,-1.0000,-1.0000,-1.0000,0.9297
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,3,1,4.7657,2.799421e-02,0.0011,0.8427,965,-1.0000,-1.0000,-1.0000,-1.0000,0.9300
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,3,1,7.1006,1.635208e-02,0.0105,0.7830,952,-1.0000,-1.0000,-1.0000,-1.0000,0.9150
vib_inner_race_007,vibration,IMP_COMPOSITE,128,3,1,6.8239,1.742792e-02,0.0124,0.7781,962,-1.0000,-1.0000,-1.0000,-1.0000,0.9161
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,3,1,7.0604,1.650428e-02,0.0479,0.7713,954,-1.0000,-1.0000,-1.0000,-1.0000,0.9346
vib_inner_race_007,vibration,DROP,128,6,0,-1.1660,1.097068e-01,0.0112,0.3089,1370,-1.0000,-1.0000,-1.0000,-1.0000,0.0885
vib_inner_race_007,vibration,RANDOM_DROP,128,6,0,-0.5311,9.478708e-02,0.0092,0.3623,1375,-1.0000,-1.0000,-1.0000,-1.0000,0.2573
vib_inner_race_007,vibration,DROP_MIDDLE,128,6,0,-1.1042,1.081562e-01,0.0019,0.3166,1372,-1.0000,-1.0000,-1.0000,-1.0000,0.3818
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,6,0,1.9357,5.371121e-02,0.0026,0.5903,1368,-1.0000,-1.0000,-1.0000,-1.0000,0.7099
vib_inner_race_007,vibration,ADAPTIVE,128,6,0,-0.3451,9.081194e-02,0.2013,0.4132,1219,-1.0000,-1.0000,-1.0000,-1.0000,0.2837
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,6,0,-0.0058,8.398699e-02,0.0020,0.6597,1375,-1.0000,-1.0000,-1.0000,-1.0000,0.8000
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,6,0,0.0822,8.230253e-02,0.0031,0.6635,1374,-1.0000,-1.0000,-1.0000,-1.0000,0.8097
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,6,0,2.3340,4.900405e-02,0.0228,0.5906,1371,-1.0000,-1.0000,-1.0000,-1.0000,0.7188
vib_inner_race_007,vibration,IMP_COMPOSITE,128,6,0,2.4303,4.792962e-02,0.0485,0.5895,1365,-1.0000,-1.0000,-1.0000,-1.0000,0.7344
