signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_100,ecg,LTTB_OFFLINE,256,6,0,29.8315,1.347116e-04,0.0000,0.9471,1234,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,DROP,256,6,1,21.4767,9.223124e-04,0.0057,0.7739,1241,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,RANDOM_DROP,256,6,1,11.6736,8.814316e-03,0.0484,0.6230,1232,0.7692,1.0000,0.6250,2.2222,-1.0000
ecg_100,ecg,DROP_MIDDLE,256,6,1,21.1024,1.005338e-03,0.0043,0.7688,1239,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,256,6,1,31.3603,9.473820e-05,0.0576,0.7965,1237,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,256,6,1,26.3516,3.001866e-04,0.2688,0.8024,1105,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,256,6,1,32.2584,7.703898e-05,0.0331,0.8580,1232,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,256,6,1,32.2017,7.805204e-05,0.0383,0.8558,1233,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,6,1,31.7731,8.614631e-05,0.0800,0.8032,1236,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,256,6,1,31.8230,8.516231e-05,0.0307,0.8276,1242,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,256,6,1,32.1402,7.916433e-05,0.0360,0.8155,1239,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,256,6,1,37.0485,2.556801e-05,0.0063,0.9433,1245,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,6,1,37.0575,2.551557e-05,0.0339,0.9442,1239,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,256,6,1,39.1420,1.578883e-05,0.0000,0.9699,1245,0.9333,1.0000,0.8750,0.7937,-1.0000
