signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy
spikes,IMP_COMPOSITE,512,600,100,0.1000,0,237,0.0410,1.777780e-03,12.4251,2.444635e-01,0.9076,-1.0000
spikes,IMP_ADAPTIVE,512,600,100,0.1000,0,237,0.0121,1.779934e-03,12.4199,2.546522e-01,0.8892,-1.0000
spikes,IMP_INTERP_ERROR,512,600,100,0.1000,0,238,0.0030,2.262122e-04,21.3788,5.749355e-02,0.9821,-1.0000
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.1000,0,237,0.0363,2.276563e-04,21.3511,5.801121e-02,0.9821,-1.0000
spikes,RDP_OFFLINE,512,600,100,0.1000,0,238,0.0000,1.400271e-04,23.4618,4.313794e-02,0.9876,-1.0000
spikes,LTTB_OFFLINE,512,600,100,0.1000,0,238,0.0000,4.404587e-03,8.4849,1.071781e+00,0.8822,-1.0000
sine_1hz,DROP,512,600,100,0.1000,1,239,0.0019,3.700651e-03,21.3825,3.498913e-01,0.7589,-1.0000
sine_1hz,WAIT,512,600,100,0.1000,1,0,0.8421,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,512,600,100,0.1000,1,0,0.9260,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,512,600,100,0.1000,1,211,0.1150,3.456397e-03,21.6791,2.934040e-01,0.7887,-1.0000
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.1000,1,238,0.0033,1.887822e-03,24.3057,2.400743e-01,0.9316,-1.0000
sine_1hz,RANDOM_DROP,512,600,100,0.1000,1,236,0.0089,3.607412e-03,21.4933,3.919849e-01,0.7703,-1.0000
sine_1hz,DROP_MIDDLE,512,600,100,0.1000,1,239,0.0020,3.718874e-03,21.3612,3.118112e-01,0.7769,-1.0000
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.1000,1,239,0.0045,1.123836e-03,26.5583,1.776050e-01,0.8933,-1.0000
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.1000,1,237,0.0277,1.884301e-03,24.3138,2.400743e-01,0.9326,-1.0000
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.1000,1,236,0.0241,3.699298e-03,21.3841,3.388434e-01,0.7642,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.1000,1,238,0.0077,1.510558e-03,25.2739,2.077835e-01,0.8756,-1.0000
sine_1hz,IMP_COMPOSITE,512,600,100,0.1000,1,236,0.0422,2.099852e-03,23.8434,2.555637e-01,0.8868,-1.0000
sine_1hz,IMP_ADAPTIVE,512,600,100,0.1000,1,237,0.0381,1.982297e-03,24.0936,2.197308e-01,0.8753,-1.0000
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.1000,1,239,0.0026,2.394410e-04,33.2733,5.697838e-02,0.9889,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.1000,1,237,0.0371,2.336786e-04,33.3791,5.697838e-02,0.9893,-1.0000
sine_1hz,RDP_OFFLINE,512,600,100,0.1000,1,239,0.0000,1.595184e-04,35.0372,4.551393e-02,0.9898,-1.0000
sine_1hz,LTTB_OFFLINE,512,600,100,0.1000,1,239,0.0000,2.322513e-03,23.4057,3.725009e-01,0.8735,-1.0000
chirp,DROP,512,600,100,0.1000,1,239,0.0005,4.154975e-03,20.7307,3.434485e-01,0.7721,-1.0000
chirp,WAIT,512,600,100,0.1000,1,0,0.8136,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,512,600,100,0.1000,1,0,0.9233,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,512,600,100,0.1000,1,211,0.1382,3.533680e-03,21.4341,4.053967e-01,0.7958,-1.0000
chirp,LEGACY_IMPORTANCE,512,600,100,0.1000,1,217,0.0102,1.833775e-03,24.2829,2.826143e-01,0.9468,-1.0000
chirp,RANDOM_DROP,512,600,100,0.1000,1,234,0.0094,3.986225e-03,20.9107,3.404040e-01,0.7753,-1.0000
chirp,DROP_MIDDLE,512,600,100,0.1000,1,238,0.0091,3.437621e-03,21.5538,3.146231e-01,0.7938,-1.0000
chirp,DROP_LOW_VARIANCE,512,600,100,0.1000,1,230,0.0111,9.458390e-04,27.1582,1.712374e-01,0.8967,-1.0000
chirp,IMP_FIRST_ORDER,512,600,100,0.1000,1,236,0.0124,2.062428e-03,23.7726,2.826143e-01,0.9387,-1.0000
chirp,IMP_SECOND_ORDER,512,600,100,0.1000,1,232,0.0329,3.719057e-03,21.2120,3.361288e-01,0.7859,-1.0000
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.1000,1,236,0.0149,1.816821e-03,24.3232,2.296360e-01,0.8906,-1.0000
chirp,IMP_COMPOSITE,512,600,100,0.1000,1,237,0.0143,2.087619e-03,23.7199,3.043327e-01,0.8882,-1.0000
chirp,IMP_ADAPTIVE,512,600,100,0.1000,1,220,0.0418,1.944530e-03,24.0282,2.748319e-01,0.8902,-1.0000
chirp,IMP_INTERP_ERROR,512,600,100,0.1000,1,213,0.0210,1.769936e-04,34.4368,5.294367e-02,0.9917,-1.0000
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.1000,1,233,0.0121,2.188956e-04,33.5140,5.534292e-02,0.9905,-1.0000
chirp,RDP_OFFLINE,512,600,100,0.1000,1,213,0.0000,1.149812e-04,36.3101,4.122365e-02,0.9927,-1.0000
chirp,LTTB_OFFLINE,512,600,100,0.1000,1,213,0.0000,1.833701e-03,24.2831,3.810180e-01,0.9021,-1.0000
spikes,DROP,512,600,100,0.1000,1,236,0.0017,1.177371e-02,4.1059,2.097237e+00,0.7389,-1.0000
spikes,WAIT,512,600,100,0.1000,1,0,1.0009,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,512,600,100,0.1000,1,0,0.6787,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,512,600,100,0.1000,1,210,0.1178,1.148171e-02,4.2149,1.961209e+00,0.7905,-1.0000
spikes,LEGACY_IMPORTANCE,512,600,100,0.1000,1,236,0.0134,1.827181e-03,12.1972,2.401250e-01,0.9411,-1.0000
spikes,RANDOM_DROP,512,600,100,0.1000,1,233,0.0094,1.619617e-02,2.7209,1.961209e+00,0.7026,-1.0000
spikes,DROP_MIDDLE,512,600,100,0.1000,1,221,0.0029,7.098179e-03,6.3035,1.925970e+00,0.7849,-1.0000
spikes,DROP_LOW_VARIANCE,512,600,100,0.1000,1,227,0.0052,9.526455e-04,15.0257,1.523372e-01,0.9147,-1.0000
spikes,IMP_FIRST_ORDER,512,600,100,0.1000,1,222,0.0196,1.671822e-03,12.5831,2.401250e-01,0.9464,-1.0000
spikes,IMP_SECOND_ORDER,512,600,100,0.1000,1,231,0.0318,1.505683e-02,3.0377,2.097237e+00,0.7714,-1.0000
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.1000,1,218,0.0567,1.263408e-03,13.7996,1.876229e-01,0.9024,-1.0000
spikes,IMP_COMPOSITE,512,600,100,0.1000,1,233,0.0137,2.067411e-03,11.6607,2.689200e-01,0.9023,-1.0000
spikes,IMP_ADAPTIVE,512,600,100,0.1000,1,229,0.0095,1.730902e-03,12.4323,2.459485e-01,0.8908,-1.0000
spikes,IMP_INTERP_ERROR,512,600,100,0.1000,1,227,0.0051,2.077753e-04,21.6391,5.528722e-02,0.9917,-1.0000
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.1000,1,229,0.0157,2.130391e-04,21.5304,5.571950e-02,0.9918,-1.0000
spikes,RDP_OFFLINE,512,600,100,0.1000,1,227,0.0000,1.423176e-04,23.2824,4.267747e-02,0.9933,-1.0000
spikes,LTTB_OFFLINE,512,600,100,0.1000,1,227,0.0000,3.811075e-03,9.0045,9.848176e-01,0.9071,-1.0000
sine_1hz,DROP,512,600,100,0.1000,2,232,0.0007,2.930481e-03,22.3846,3.100961e-01,0.7762,-1.0000
sine_1hz,WAIT,512,600,100,0.1000,2,0,0.6357,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,512,600,100,0.1000,2,0,0.9310,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,512,600,100,0.1000,2,208,0.1236,2.989821e-03,22.2975,3.325062e-01,0.8173,-1.0000
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.1000,2,234,0.0042,1.407764e-03,25.5687,2.025676e-01,0.9444,-1.0000
sine_1hz,RANDOM_DROP,512,600,100,0.1000,2,230,0.0101,3.425593e-03,21.7066,3.406485e-01,0.7735,-1.0000
sine_1hz,DROP_MIDDLE,512,600,100,0.1000,2,233,0.0027,4.250458e-03,20.7696,3.872146e-01,0.7572,-1.0000
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.1000,2,233,0.0050,7.241037e-04,28.4560,1.720496e-01,0.9053,-1.0000
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.1000,2,226,0.0184,1.351040e-03,25.7473,1.876442e-01,0.9453,-1.0000
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.1000,2,232,0.0448,3.356149e-03,21.7956,3.355459e-01,0.7818,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.1000,2,232,0.0159,1.158412e-03,26.4154,1.904453e-01,0.8873,-1.0000
sine_1hz,IMP_COMPOSITE,512,600,100,0.1000,2,223,0.1206,1.429431e-03,25.5023,2.174728e-01,0.9051,-1.0000
sine_1hz,IMP_ADAPTIVE,512,600,100,0.1000,2,229,0.0142,1.519699e-03,25.2364,2.182816e-01,0.8894,-1.0000
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.1000,2,230,0.0051,1.459173e-04,35.4129,4.714976e-02,0.9876,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.1000,2,231,0.0337,1.470848e-04,35.3783,4.714976e-02,0.9871,-1.0000
sine_1hz,RDP_OFFLINE,512,600,100,0.1000,2,230,0.0000,9.262098e-05,37.3869,3.790259e-02,0.9911,-1.0000
sine_1hz,LTTB_OFFLINE,512,600,100,0.1000,2,230,0.0000,1.609486e-03,24.9871,2.574549e-01,0.8883,-1.0000
chirp,DROP,512,600,100,0.1000,2,235,0.0005,2.794852e-03,22.4395,2.938448e-01,0.7780,-1.0000
chirp,WAIT,512,600,100,0.1000,2,0,0.7061,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,512,600,100,0.1000,2,0,0.5978,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,512,600,100,0.1000,2,209,0.1641,2.684084e-03,22.6151,3.289411e-01,0.8125,-1.0000
chirp,LEGACY_IMPORTANCE,512,600,100,0.1000,2,223,0.0032,1.483019e-03,25.1916,2.504847e-01,0.9525,-1.0000
chirp,RANDOM_DROP,512,600,100,0.1000,2,231,0.0109,3.426872e-03,21.5541,3.869374e-01,0.7884,-1.0000
chirp,DROP_MIDDLE,512,600,100,0.1000,2,235,0.0037,3.695822e-03,21.2260,4.527971e-01,0.7773,-1.0000
chirp,DROP_LOW_VARIANCE,512,600,100,0.1000,2,234,0.0097,8.571011e-04,27.5728,1.626557e-01,0.9025,-1.0000
chirp,IMP_FIRST_ORDER,512,600,100,0.1000,2,230,0.0487,1.507419e-03,25.1207,2.504847e-01,0.9498,-1.0000
chirp,IMP_SECOND_ORDER,512,600,100,0.1000,2,232,0.0126,2.949231e-03,22.2060,3.520765e-01,0.7914,-1.0000
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.1000,2,228,0.0246,1.121923e-03,26.4035,2.016727e-01,0.8984,-1.0000
chirp,IMP_COMPOSITE,512,600,100,0.1000,2,225,0.0710,1.478145e-03,25.2059,2.608528e-01,0.9097,-1.0000
chirp,IMP_ADAPTIVE,512,600,100,0.1000,2,226,0.0344,1.235954e-03,25.9831,1.994182e-01,0.8963,-1.0000
chirp,IMP_INTERP_ERROR,512,600,100,0.1000,2,231,0.0041,1.504957e-04,35.1278,4.882299e-02,0.9899,-1.0000
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.1000,2,231,0.0111,1.503304e-04,35.1326,4.882299e-02,0.9899,-1.0000
chirp,RDP_OFFLINE,512,600,100,0.1000,2,231,0.0000,9.562583e-05,37.0973,3.738316e-02,0.9929,-1.0000
chirp,LTTB_OFFLINE,512,600,100,0.1000,2,231,0.0000,2.102377e-03,23.6760,3.790298e-01,0.8773,-1.0000
spikes,DROP,512,600,100,0.1000,2,232,0.0007,1.162628e-02,4.1971,2.216831e+00,0.7438,-1.0000
spikes,WAIT,512,600,100,0.1000,2,0,0.5932,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,512,600,100,0.1000,2,1,2.1181,1.017352e-06,44.7768,3.189595e-02,0.9997,-1.0000
spikes,ADAPTIVE,512,600,100,0.1000,2,209,0.0954,1.079709e-02,4.5185,2.044909e+00,0.7666,-1.0000
spikes,LEGACY_IMPORTANCE,512,600,100,0.1000,2,232,0.0047,2.276197e-03,11.2794,9.406675e-01,0.9543,-1.0000
spikes,RANDOM_DROP,512,600,100,0.1000,2,233,0.0086,1.079909e-02,4.5177,2.111937e+00,0.7957,-1.0000
spikes,DROP_MIDDLE,512,600,100,0.1000,2,227,0.0021,8.074140e-03,5.7806,2.044110e+00,0.7685,-1.0000
spikes,DROP_LOW_VARIANCE,512,600,100,0.1000,2,234,0.0039,7.800255e-04,15.9304,1.600095e-01,0.9192,-1.0000
spikes,IMP_FIRST_ORDER,512,600,100,0.1000,2,233,0.0129,2.278069e-03,11.2759,9.406675e-01,0.9543,-1.0000
spikes,IMP_SECOND_ORDER,512,600,100,0.1000,2,232,0.0159,1.175914e-02,4.1478,2.216831e+00,0.7503,-1.0000
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.1000,2,232,0.0337,1.205710e-03,14.0391,1.902723e-01,0.9033,-1.0000
spikes,IMP_COMPOSITE,512,600,100,0.1000,2,231,0.0130,1.465198e-03,13.1926,2.069558e-01,0.9088,-1.0000
spikes,IMP_ADAPTIVE,512,600,100,0.1000,2,231,0.0344,1.590380e-03,12.8365,2.165906e-01,0.9013,-1.0000
spikes,IMP_INTERP_ERROR,512,600,100,0.1000,2,237,0.0084,1.665472e-04,22.6362,5.003813e-02,0.9883,-1.0000
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.1000,2,236,0.0128,1.625991e-04,22.7404,5.003813e-02,0.9886,-1.0000
spikes,RDP_OFFLINE,512,600,100,0.1000,2,237,0.0000,1.085082e-04,24.4969,4.010162e-02,0.9916,-1.0000
spikes,LTTB_OFFLINE,512,600,100,0.1000,2,237,0.0000,4.000440e-03,8.8305,1.160552e+00,0.8927,-1.0000
sine_1hz,DROP,512,600,100,0.1000,3,236,0.0019,3.877126e-03,21.1821,4.359363e-01,0.7753,-1.0000
sine_1hz,WAIT,512,600,100,0.1000,3,0,0.6483,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,512,600,100,0.1000,3,0,0.6671,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,512,600,100,0.1000,3,211,0.1263,2.987468e-03,22.3142,4.117458e-01,0.8013,-1.0000
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.1000,3,231,0.0042,1.417298e-03,25.5526,1.860124e-01,0.9438,-1.0000
sine_1hz,RANDOM_DROP,512,600,100,0.1000,3,237,0.0090,3.314585e-03,21.8629,4.368713e-01,0.7693,-1.0000
sine_1hz,DROP_MIDDLE,512,600,100,0.1000,3,235,0.0063,3.738077e-03,21.3407,3.410369e-01,0.7671,-1.0000
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.1000,3,237,0.0028,7.078201e-04,28.5680,1.710953e-01,0.9051,-1.0000
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.1000,3,235,0.0101,1.464549e-03,25.4102,1.860124e-01,0.9427,-1.0000
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.1000,3,235,0.0185,3.719980e-03,21.3618,4.359363e-01,0.7803,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.1000,3,234,0.0127,1.269859e-03,26.0297,2.215788e-01,0.8851,-1.0000
sine_1hz,IMP_COMPOSITE,512,600,100,0.1000,3,234,0.0102,1.233947e-03,26.1542,1.820373e-01,0.8990,-1.0000
sine_1hz,IMP_ADAPTIVE,512,600,100,0.1000,3,230,0.0099,1.351126e-03,25.7602,1.994041e-01,0.8904,-1.0000
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.1000,3,235,0.0048,1.683385e-04,34.8054,5.308405e-02,0.9864,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.1000,3,235,0.0131,1.677178e-04,34.8214,5.212508e-02,0.9864,-1.0000
sine_1hz,RDP_OFFLINE,512,600,100,0.1000,3,235,0.0000,9.933199e-05,37.0963,3.768635e-02,0.9930,-1.0000
sine_1hz,LTTB_OFFLINE,512,600,100,0.1000,3,235,0.0000,1.762889e-03,24.6050,3.128548e-01,0.8918,-1.0000
chirp,DROP,512,600,100,0.1000,3,236,0.0019,3.523491e-03,21.3641,3.461008e-01,0.7814,-1.0000
chirp,WAIT,512,600,100,0.1000,3,0,0.5990,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,512,600,100,0.1000,3,0,0.7969,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,512,600,100,0.1000,3,210,0.2252,2.713163e-03,22.4991,4.039786e-01,0.8107,-1.0000
chirp,LEGACY_IMPORTANCE,512,600,100,0.1000,3,236,0.0056,1.721743e-03,24.4741,2.789500e-01,0.9417,-1.0000
chirp,RANDOM_DROP,512,600,100,0.1000,3,235,0.0090,2.993297e-03,22.0723,2.780430e-01,0.8064,-1.0000
chirp,DROP_MIDDLE,512,600,100,0.1000,3,237,0.0061,3.804666e-03,21.0307,4.597957e-01,0.7724,-1.0000
chirp,DROP_LOW_VARIANCE,512,600,100,0.1000,3,235,0.0039,9.703591e-04,26.9645,2.205996e-01,0.9001,-1.0000
chirp,IMP_FIRST_ORDER,512,600,100,0.1000,3,233,0.0075,1.699851e-03,24.5297,2.789500e-01,0.9444,-1.0000
chirp,IMP_SECOND_ORDER,512,600,100,0.1000,3,234,0.0125,3.235586e-03,21.7343,3.461008e-01,0.7882,-1.0000
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.1000,3,235,0.0109,1.417099e-03,25.3198,2.862030e-01,0.8898,-1.0000
chirp,IMP_COMPOSITE,512,600,100,0.1000,3,232,0.0131,1.430614e-03,25.2786,1.872893e-01,0.9132,-1.0000
chirp,IMP_ADAPTIVE,512,600,100,0.1000,3,233,0.0522,1.353511e-03,25.5192,1.872893e-01,0.8981,-1.0000
chirp,IMP_INTERP_ERROR,512,600,100,0.1000,3,233,0.0317,1.660657e-04,34.6310,5.153620e-02,0.9865,-1.0000
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.1000,3,234,0.0138,1.649517e-04,34.6603,5.186175e-02,0.9871,-1.0000
chirp,RDP_OFFLINE,512,600,100,0.1000,3,233,0.0000,9.707369e-05,36.9628,3.765519e-02,0.9936,-1.0000
chirp,LTTB_OFFLINE,512,600,100,0.1000,3,233,0.0000,1.685692e-03,24.5660,3.130328e-01,0.8945,-1.0000
spikes,DROP,512,600,100,0.1000,3,236,0.0005,1.179363e-02,4.1108,2.044808e+00,0.7360,-1.0000
spikes,WAIT,512,600,100,0.1000,3,0,0.6781,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,512,600,100,0.1000,3,0,0.6982,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,512,600,100,0.1000,3,210,0.1273,1.123695e-02,4.3208,2.064329e+00,0.7669,-1.0000
spikes,LEGACY_IMPORTANCE,512,600,100,0.1000,3,234,0.0077,1.440320e-03,13.2427,1.858323e-01,0.9518,-1.0000
spikes,RANDOM_DROP,512,600,100,0.1000,3,235,0.0080,6.591421e-03,6.6375,1.575921e+00,0.7955,-1.0000
spikes,DROP_MIDDLE,512,600,100,0.1000,3,236,0.0170,1.093010e-02,4.4410,1.607573e+00,0.7924,-1.0000
spikes,DROP_LOW_VARIANCE,512,600,100,0.1000,3,237,0.0074,6.867333e-04,16.4594,1.706921e-01,0.9193,-1.0000
spikes,IMP_FIRST_ORDER,512,600,100,0.1000,3,233,0.0326,1.447635e-03,13.2207,1.858323e-01,0.9517,-1.0000
spikes,IMP_SECOND_ORDER,512,600,100,0.1000,3,234,0.0130,1.159163e-02,4.1858,2.059128e+00,0.7475,-1.0000
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.1000,3,232,0.0280,1.433539e-03,13.2632,2.198843e-01,0.9019,-1.0000
spikes,IMP_COMPOSITE,512,600,100,0.1000,3,235,0.0310,1.393387e-03,13.3865,1.974592e-01,0.9099,-1.0000
spikes,IMP_ADAPTIVE,512,600,100,0.1000,3,234,0.0233,1.311038e-03,13.6511,2.272353e-01,0.9055,-1.0000
spikes,IMP_INTERP_ERROR,512,600,100,0.1000,3,236,0.0125,1.727644e-04,22.4527,5.360508e-02,0.9871,-1.0000
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.1000,3,235,0.0090,1.680072e-04,22.5740,5.305620e-02,0.9885,-1.0000
spikes,RDP_OFFLINE,512,600,100,0.1000,3,236,0.0000,1.028477e-04,24.7053,3.841880e-02,0.9936,-1.0000
spikes,LTTB_OFFLINE,512,600,100,0.1000,3,236,0.0000,4.137852e-03,8.6595,1.231521e+00,0.9173,-1.0000
sine_1hz,DROP,512,600,100,0.1000,4,239,0.0022,3.798379e-03,21.2858,4.831867e-01,0.7716,-1.0000
sine_1hz,WAIT,512,600,100,0.1000,4,0,0.6354,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,512,600,100,0.1000,4,0,0.6522,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,512,600,100,0.1000,4,209,0.1087,3.525863e-03,21.6091,4.794461e-01,0.7745,-1.0000
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.1000,4,235,0.0049,1.499196e-03,25.3232,2.136486e-01,0.9403,-1.0000
sine_1hz,RANDOM_DROP,512,600,100,0.1000,4,237,0.0228,3.790918e-03,21.2943,3.128236e-01,0.7568,-1.0000
sine_1hz,DROP_MIDDLE,512,600,100,0.1000,4,235,0.0026,3.409606e-03,21.7547,3.975070e-01,0.7750,-1.0000
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.1000,4,236,0.0051,9.113332e-04,27.4850,2.180545e-01,0.8978,-1.0000
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.1000,4,235,0.0124,1.503669e-03,25.3103,2.136486e-01,0.9408,-1.0000
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.1000,4,235,0.0122,3.691544e-03,21.4097,4.964898e-01,0.7587,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.1000,4,236,0.0095,1.307755e-03,25.9165,1.985138e-01,0.8820,-1.0000
sine_1hz,IMP_COMPOSITE,512,600,100,0.1000,4,235,0.0103,1.623432e-03,24.9775,2.311337e-01,0.8799,-1.0000
sine_1hz,IMP_ADAPTIVE,512,600,100,0.1000,4,234,0.0450,1.424209e-03,25.5461,2.038789e-01,0.8648,-1.0000
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.1000,4,234,0.0095,2.199821e-04,33.6579,6.374157e-02,0.9831,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.1000,4,234,0.0336,2.214557e-04,33.6289,6.754890e-02,0.9829,-1.0000
sine_1hz,RDP_OFFLINE,512,600,100,0.1000,4,234,0.0000,1.253885e-04,36.0992,4.314629e-02,0.9896,-1.0000
sine_1hz,LTTB_OFFLINE,512,600,100,0.1000,4,234,0.0000,1.838219e-03,24.4378,2.837912e-01,0.8720,-1.0000
chirp,DROP,512,600,100,0.1000,4,235,0.0019,3.804612e-03,21.1298,4.829315e-01,0.7755,-1.0000
chirp,WAIT,512,600,100,0.1000,4,0,0.6625,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,512,600,100,0.1000,4,0,0.6428,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,512,600,100,0.1000,4,210,0.1082,3.734070e-03,21.2111,5.019735e-01,0.7881,-1.0000
chirp,LEGACY_IMPORTANCE,512,600,100,0.1000,4,235,0.0265,1.672102e-03,24.7003,2.742725e-01,0.9427,-1.0000
chirp,RANDOM_DROP,512,600,100,0.1000,4,233,0.0134,3.591434e-03,21.3802,3.938156e-01,0.7793,-1.0000
chirp,DROP_MIDDLE,512,600,100,0.1000,4,233,0.0021,3.623830e-03,21.3412,3.398442e-01,0.7823,-1.0000
chirp,DROP_LOW_VARIANCE,512,600,100,0.1000,4,238,0.0064,9.513357e-04,27.1496,2.220000e-01,0.9002,-1.0000
chirp,IMP_FIRST_ORDER,512,600,100,0.1000,4,237,0.0125,1.696861e-03,24.6365,2.742725e-01,0.9427,-1.0000
chirp,IMP_SECOND_ORDER,512,600,100,0.1000,4,233,0.0138,3.632634e-03,21.3307,4.962766e-01,0.7761,-1.0000
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.1000,4,234,0.0126,1.521295e-03,25.1108,2.126545e-01,0.8874,-1.0000
chirp,IMP_COMPOSITE,512,600,100,0.1000,4,234,0.0263,1.803253e-03,24.3724,2.680329e-01,0.8829,-1.0000
chirp,IMP_ADAPTIVE,512,600,100,0.1000,4,236,0.0207,1.672292e-03,24.6998,2.153465e-01,0.8649,-1.0000
chirp,IMP_INTERP_ERROR,512,600,100,0.1000,4,238,0.0084,2.327170e-04,33.2646,7.023876e-02,0.9824,-1.0000
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.1000,4,234,0.0123,2.255368e-04,33.4007,7.023876e-02,0.9836,-1.0000
chirp,RDP_OFFLINE,512,600,100,0.1000,4,238,0.0000,1.335793e-04,35.6755,4.388148e-02,0.9864,-1.0000
chirp,LTTB_OFFLINE,512,600,100,0.1000,4,238,0.0000,1.596533e-03,24.9011,2.802160e-01,0.9067,-1.0000
spikes,DROP,512,600,100,0.1000,4,236,0.0016,1.069558e-02,4.3381,1.957866e+00,0.7343,-1.0000
spikes,WAIT,512,600,100,0.1000,4,0,0.7048,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,512,600,100,0.1000,4,0,0.7752,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,512,600,100,0.1000,4,210,0.0962,1.118446e-02,4.1440,2.005613e+00,0.7387,-1.0000
spikes,LEGACY_IMPORTANCE,512,600,100,0.1000,4,235,0.0050,6.505527e-03,6.4973,1.279850e+00,0.9465,-1.0000
spikes,RANDOM_DROP,512,600,100,0.1000,4,231,0.0116,8.230237e-03,5.4760,2.031796e+00,0.7469,-1.0000
spikes,DROP_MIDDLE,512,600,100,0.1000,4,236,0.0016,6.911732e-03,6.2342,1.924114e+00,0.7683,-1.0000
spikes,DROP_LOW_VARIANCE,512,600,100,0.1000,4,236,0.0117,8.730395e-04,15.2198,1.934736e-01,0.9096,-1.0000
spikes,IMP_FIRST_ORDER,512,600,100,0.1000,4,234,0.0148,6.482957e-03,6.5124,1.279850e+00,0.9466,-1.0000
