signal,condition,load,mode,buffer_size,overload,retained,CR,snr_db,snr_saturated,pnr_orig_db,pnr_db,pnr_loss,amp_error_pct,diagnosable
IR007_2,inner_race,2,SDT,128,10,1328,9.0361,0.5063,0,33.82,29.666,4.154,24.734,1
IR007_2,inner_race,2,SDT_BOUNDED,128,10,1317,9.1116,0.4553,0,33.82,29.563,4.257,24.775,1
IR007_2,inner_race,2,IE,128,20,727,16.5062,-3.8411,0,33.82,28.477,5.343,37.113,1
IR007_2,inner_race,2,VW,128,20,727,16.5062,-2.3515,0,33.82,17.772,16.048,90.57,1
IR007_2,inner_race,2,DROP,128,20,727,16.5062,-2.1105,0,33.82,18.581,15.239,99.517,1
IR007_2,inner_race,2,IE_ORACLE,128,20,727,16.5062,-3.6727,0,33.82,30.882,2.938,29.032,1
IR007_2,inner_race,2,LTTB,128,20,727,16.5062,-3.5689,0,33.82,20.323,13.497,90.963,1
IR007_2,inner_race,2,SDT,128,20,728,16.4835,-0.7837,0,33.82,27.239,6.581,50.567,1
IR007_2,inner_race,2,SDT_BOUNDED,128,20,723,16.5975,-0.8921,0,33.82,27.041,6.779,50.909,1
IR007_2,inner_race,2,IE,128,50,367,32.6975,-6.6409,0,33.82,22.927,10.893,67.41,1
IR007_2,inner_race,2,VW,128,50,367,32.6975,-3.0718,0,33.82,12.614,21.206,97.812,1
IR007_2,inner_race,2,DROP,128,50,367,32.6975,-2.1603,0,33.82,12.043,21.777,99.947,1
IR007_2,inner_race,2,IE_ORACLE,128,50,367,32.6975,-6.5584,0,33.82,24.56,9.26,56.141,1
IR007_2,inner_race,2,LTTB,128,50,367,32.6975,-5.2283,0,33.82,18.849,14.971,95.212,1
IR007_2,inner_race,2,SDT,128,50,367,32.6975,-1.766,0,33.82,20.789,13.031,77.286,1
IR007_2,inner_race,2,SDT_BOUNDED,128,50,364,32.967,-1.7796,0,33.82,20.379,13.441,77.891,1
IR007_2,inner_race,2,IE,256,5,2655,4.5198,3.1406,0,33.82,33.328,0.492,13.217,1
IR007_2,inner_race,2,VW,256,5,2655,4.5198,2.2572,0,33.82,30.733,3.087,14.604,1
IR007_2,inner_race,2,DROP,256,5,2655,4.5198,-1.1767,0,33.82,22.316,11.504,93.299,1
IR007_2,inner_race,2,IE_ORACLE,256,5,2655,4.5198,3.4942,0,33.82,32.547,1.273,15.796,1
IR007_2,inner_race,2,LTTB,256,5,2655,4.5198,-0.3349,0,33.82,26.447,7.373,67.8,1
IR007_2,inner_race,2,SDT,256,5,2656,4.5181,3.7097,0,33.82,33.626,0.194,14.085,1
IR007_2,inner_race,2,SDT_BOUNDED,256,5,2635,4.5541,3.4817,0,33.82,33.778,0.042,13.967,1
IR007_2,inner_race,2,IE,256,10,1455,8.2474,-0.7367,0,33.82,31.273,2.547,8.781,1
IR007_2,inner_race,2,VW,256,10,1455,8.2474,-1.0133,0,33.82,23.317,10.503,62.812,1
IR007_2,inner_race,2,DROP,256,10,1455,8.2474,-2.1423,0,33.82,21.438,12.382,98.844,1
IR007_2,inner_race,2,IE_ORACLE,256,10,1455,8.2474,-0.6825,0,33.82,31.676,2.144,0.768,1
IR007_2,inner_race,2,LTTB,256,10,1455,8.2474,-2.299,0,33.82,22.16,11.66,85.823,1
IR007_2,inner_race,2,SDT,256,10,1454,8.2531,0.806,0,33.82,30.638,3.182,19.265,1
IR007_2,inner_race,2,SDT_BOUNDED,256,10,1446,8.2988,0.7449,0,33.82,30.601,3.219,19.706,1
IR007_2,inner_race,2,IE,256,20,855,14.0351,-3.4025,0,33.82,29.059,4.761,34.002,1
IR007_2,inner_race,2,VW,256,20,855,14.0351,-2.1794,0,33.82,18.832,14.988,89.004,1
IR007_2,inner_race,2,DROP,256,20,855,14.0351,-2.1104,0,33.82,19.487,14.333,99.474,1
IR007_2,inner_race,2,IE_ORACLE,256,20,855,14.0351,-3.3534,0,33.82,29.923,3.897,23.535,1
IR007_2,inner_race,2,LTTB,256,20,855,14.0351,-3.2163,0,33.82,20.03,13.79,90.473,1
IR007_2,inner_race,2,SDT,256,20,856,14.0187,-0.6169,0,33.82,27.361,6.459,43.679,1
IR007_2,inner_race,2,SDT_BOUNDED,256,20,850,14.1176,-0.7902,0,33.82,27.866,5.954,44.372,1
IR007_2,inner_race,2,IE,256,50,495,24.2424,-5.6692,0,33.82,24.711,9.109,56.018,1
IR007_2,inner_race,2,VW,256,50,495,24.2424,-2.8379,0,33.82,15.865,17.955,94.953,1
IR007_2,inner_race,2,DROP,256,50,495,24.2424,-2.357,0,33.82,9.202,24.618,99.957,1
IR007_2,inner_race,2,IE_ORACLE,256,50,495,24.2424,-6.3301,0,33.82,27.543,6.277,43.719,1
IR007_2,inner_race,2,LTTB,256,50,495,24.2424,-4.7856,0,33.82,19.45,14.37,92.126,1
IR007_2,inner_race,2,SDT,256,50,496,24.1935,-1.4342,0,33.82,23.456,10.364,67.524,1
IR007_2,inner_race,2,SDT_BOUNDED,256,50,494,24.2915,-1.4687,0,33.82,23.61,10.21,67.607,1
IR007_2,inner_race,2,IE,512,5,2911,4.1223,3.5781,0,33.82,33.472,0.348,14.123,1
IR007_2,inner_race,2,VW,512,5,2911,4.1223,2.5486,0,33.82,30.161,3.659,13.832,1
IR007_2,inner_race,2,DROP,512,5,2911,4.1223,-1.0914,0,33.82,22.959,10.861,93.317,1
IR007_2,inner_race,2,IE_ORACLE,512,5,2911,4.1223,4.1972,0,33.82,32.668,1.152,15.426,1
IR007_2,inner_race,2,LTTB,512,5,2911,4.1223,-0.0456,0,33.82,28.847,4.973,65.736,1
IR007_2,inner_race,2,SDT,512,5,2911,4.1223,4.1656,0,33.82,32.888,0.932,17.577,1
IR007_2,inner_race,2,SDT_BOUNDED,512,5,2895,4.1451,3.986,0,33.82,32.447,1.373,17.396,1
IR007_2,inner_race,2,IE,512,10,1711,7.0134,-0.1801,0,33.82,31.387,2.433,5.618,1
IR007_2,inner_race,2,VW,512,10,1711,7.0134,-0.5862,0,33.82,22.901,10.919,56.379,1
IR007_2,inner_race,2,DROP,512,10,1711,7.0134,-2.1641,0,33.82,23.484,10.336,98.435,1
IR007_2,inner_race,2,IE_ORACLE,512,10,1711,7.0134,0.5044,0,33.82,32.581,1.239,7.157,1
IR007_2,inner_race,2,LTTB,512,10,1711,7.0134,-2.0042,0,33.82,22.047,11.773,82.772,1
IR007_2,inner_race,2,SDT,512,10,1710,7.0175,1.3614,0,33.82,30.583,3.237,11.456,1
IR007_2,inner_race,2,SDT_BOUNDED,512,10,1702,7.0505,1.2585,0,33.82,29.714,4.106,12.322,1
IR007_2,inner_race,2,IE,512,20,1111,10.8011,-2.5409,0,33.82,29.901,3.919,25.561,1
IR007_2,inner_race,2,VW,512,20,1111,10.8011,-1.6414,0,33.82,21.24,12.58,74.709,1
IR007_2,inner_race,2,DROP,512,20,1111,10.8011,-2.2175,0,33.82,19.891,13.929,99.38,1
IR007_2,inner_race,2,IE_ORACLE,512,20,1111,10.8011,-2.2851,0,33.82,30.546,3.274,11.735,1
IR007_2,inner_race,2,LTTB,512,20,1111,10.8011,-2.7831,0,33.82,21.06,12.76,89.529,1
IR007_2,inner_race,2,SDT,512,20,1111,10.8011,0.12,0,33.82,29.41,4.41,33.296,1
IR007_2,inner_race,2,SDT_BOUNDED,512,20,1109,10.8206,0.0901,0,33.82,28.167,5.653,34.378,1
IR007_2,inner_race,2,IE,512,50,751,15.9787,-4.057,0,33.82,27.8,6.02,35.192,1
IR007_2,inner_race,2,VW,512,50,751,15.9787,-2.459,0,33.82,17.797,16.023,88.864,1
IR007_2,inner_race,2,DROP,512,50,751,15.9787,-1.862,0,33.82,10.586,23.234,99.909,1
IR007_2,inner_race,2,IE_ORACLE,512,50,751,15.9787,-3.7654,0,33.82,30.046,3.774,27.639,1
IR007_2,inner_race,2,LTTB,512,50,751,15.9787,-3.6413,0,33.82,20.2,13.62,90.018,1
IR007_2,inner_race,2,SDT,512,50,751,15.9787,-0.7326,0,33.82,27.222,6.598,49.669,1
IR007_2,inner_race,2,SDT_BOUNDED,512,50,751,15.9787,-0.7326,0,33.82,27.222,6.598,49.669,1
IR007_3,inner_race,3,IE,128,5,2527,4.7487,2.413,0,34.836,33.765,1.071,9.676,1
IR007_3,inner_race,3,VW,128,5,2527,4.7487,1.5846,0,34.836,29.5,5.336,23.842,1
IR007_3,inner_race,3,DROP,128,5,2527,4.7487,-0.9787,0,34.836,23.411,11.425,93.217,1
IR007_3,inner_race,3,IE_ORACLE,128,5,2527,4.7487,2.498,0,34.836,34.281,0.555,9.759,1
IR007_3,inner_race,3,LTTB,128,5,2527,4.7487,-0.5227,0,34.836,26.266,8.57,73.566,1
IR007_3,inner_race,3,SDT,128,5,2528,4.7468,3.1873,0,34.836,34.6,0.236,9.582,1
IR007_3,inner_race,3,SDT_BOUNDED,128,5,2509,4.7828,3.023,0,34.836,33.457,1.379,7.585,1
IR007_3,inner_race,3,IE,128,10,1327,9.043,-1.7761,0,34.836,32.852,1.984,12.159,1
IR007_3,inner_race,3,VW,128,10,1327,9.043,-1.2414,0,34.836,22.695,12.141,71.843,1
IR007_3,inner_race,3,DROP,128,10,1327,9.043,-2.2254,0,34.836,19.209,15.627,99.149,1
IR007_3,inner_race,3,IE_ORACLE,128,10,1327,9.043,-1.44,0,34.836,33.809,1.027,6.357,1
IR007_3,inner_race,3,LTTB,128,10,1327,9.043,-2.2231,0,34.836,21.851,12.985,88.802,1
IR007_3,inner_race,3,SDT,128,10,1327,9.043,0.3974,0,34.836,30.803,4.033,26.608,1
IR007_3,inner_race,3,SDT_BOUNDED,128,10,1312,9.1463,0.3251,0,34.836,29.979,4.857,27.509,1
IR007_3,inner_race,3,IE,128,20,727,16.5062,-4.2787,0,34.836,27.944,6.892,43.408,1
IR007_3,inner_race,3,VW,128,20,727,16.5062,-2.3207,0,34.836,18.301,16.535,91.696,1
IR007_3,inner_race,3,DROP,128,20,727,16.5062,-2.2111,0,34.836,13.395,21.441,99.785,1
IR007_3,inner_race,3,IE_ORACLE,128,20,727,16.5062,-4.5968,0,34.836,29.349,5.487,34.544,1
IR007_3,inner_race,3,LTTB,128,20,727,16.5062,-3.6296,0,34.836,22.265,12.571,90.02,1
IR007_3,inner_race,3,SDT,128,20,729,16.4609,-0.7379,0,34.836,28.328,6.508,57.149,1
IR007_3,inner_race,3,SDT_BOUNDED,128,20,718,16.7131,-1.1234,0,34.836,29.032,5.804,57.891,1
IR007_3,inner_race,3,IE,128,50,367,32.6975,-6.4954,0,34.836,23.974,10.862,68.949,1
IR007_3,inner_race,3,VW,128,50,367,32.6975,-3.19,0,34.836,14.854,19.982,97.034,1
IR007_3,inner_race,3,DROP,128,50,367,32.6975,-1.9754,0,34.836,10.635,24.201,99.967,1
IR007_3,inner_race,3,IE_ORACLE,128,50,367,32.6975,-6.5706,0,34.836,27.717,7.119,57.277,1
IR007_3,inner_race,3,LTTB,128,50,367,32.6975,-4.9972,0,34.836,17.487,17.349,96.075,1
IR007_3,inner_race,3,SDT,128,50,368,32.6087,-1.4906,0,34.836,19.484,15.352,81.195,1
IR007_3,inner_race,3,SDT_BOUNDED,128,50,364,32.967,-1.4963,0,34.836,19.503,15.333,81.231,1
IR007_3,inner_race,3,IE,256,5,2655,4.5198,2.5147,0,34.836,33.949,0.887,10.015,1
IR007_3,inner_race,3,VW,256,5,2655,4.5198,1.8503,0,34.836,29.625,5.211,22.598,1
IR007_3,inner_race,3,DROP,256,5,2655,4.5198,-0.9584,0,34.836,22.819,12.017,93.561,1
IR007_3,inner_race,3,IE_ORACLE,256,5,2655,4.5198,2.9385,0,34.836,34.108,0.728,9.655,1
IR007_3,inner_race,3,LTTB,256,5,2655,4.5198,-0.4697,0,34.836,26.835,8.001,73.668,1
IR007_3,inner_race,3,SDT,256,5,2656,4.5181,3.4039,0,34.836,34.721,0.115,11.801,1
IR007_3,inner_race,3,SDT_BOUNDED,256,5,2643,4.5403,3.0986,0,34.836,34.547,0.289,11.652,1
IR007_3,inner_race,3,IE,256,10,1455,8.2474,-1.3927,0,34.836,32.815,2.021,10.891,1
IR007_3,inner_race,3,VW,256,10,1455,8.2474,-1.0222,0,34.836,23.132,11.704,70.317,1
IR007_3,inner_race,3,DROP,256,10,1455,8.2474,-2.2208,0,34.836,19.275,15.561,99.108,1
IR007_3,inner_race,3,IE_ORACLE,256,10,1455,8.2474,-0.6978,0,34.836,32.819,2.017,2.989,1
IR007_3,inner_race,3,LTTB,256,10,1455,8.2474,-2.193,0,34.836,22.06,12.776,86.127,1
IR007_3,inner_race,3,SDT,256,10,1455,8.2474,0.7283,0,34.836,30.582,4.254,21.61,1
IR007_3,inner_race,3,SDT_BOUNDED,256,10,1444,8.3102,0.6526,0,34.836,30.27,4.566,22.009,1
IR007_3,inner_race,3,IE,256,20,855,14.0351,-4.071,0,34.836,29.024,5.812,38.192,1
IR007_3,inner_race,3,VW,256,20,855,14.0351,-2.0323,0,34.836,20.118,14.718,88.252,1
IR007_3,inner_race,3,DROP,256,20,855,14.0351,-2.323,0,34.836,16.224,18.612,99.745,1
IR007_3,inner_race,3,IE_ORACLE,256,20,855,14.0351,-3.8623,0,34.836,29.933,4.903,26.517,1
IR007_3,inner_race,3,LTTB,256,20,855,14.0351,-3.2734,0,34.836,21.766,13.07,90.229,1
IR007_3,inner_race,3,SDT,256,20,858,13.986,-0.7201,0,34.836,27.866,6.97,51.14,1
IR007_3,inner_race,3,SDT_BOUNDED,256,20,851,14.1011,-0.8059,0,34.836,27.943,6.893,51.698,1
IR007_3,inner_race,3,IE,256,50,495,24.2424,-5.4398,0,34.836,25.908,8.928,59.675,1
IR007_3,inner_race,3,VW,256,50,495,24.2424,-2.9831,0,34.836,17.209,17.627,95.871,1
IR007_3,inner_race,3,DROP,256,50,495,24.2424,-2.0237,0,34.836,9.819,25.017,99.96,1
IR007_3,inner_race,3,IE_ORACLE,256,50,495,24.2424,-6.1645,0,34.836,28.621,6.215,48.159,1
IR007_3,inner_race,3,LTTB,256,50,495,24.2424,-4.5812,0,34.836,20.758,14.078,93.741,1
IR007_3,inner_race,3,SDT,256,50,495,24.2424,-1.0837,0,34.836,22.23,12.606,70.503,1
IR007_3,inner_race,3,SDT_BOUNDED,256,50,492,24.3902,-1.0606,0,34.836,22.115,12.721,71.244,1
IR007_3,inner_race,3,IE,512,5,2911,4.1223,3.0876,0,34.836,33.485,1.351,10.731,1
IR007_3,inner_race,3,VW,512,5,2911,4.1223,2.3234,0,34.836,29.611,5.225,18.727,1
IR007_3,inner_race,3,DROP,512,5,2911,4.1223,-0.9247,0,34.836,25.125,9.711,91.664,1
IR007_3,inner_race,3,IE_ORACLE,512,5,2911,4.1223,3.6113,0,34.836,33.636,1.2,10.37,1
IR007_3,inner_race,3,LTTB,512,5,2911,4.1223,-0.0898,0,34.836,29.054,5.782,70.256,1
IR007_3,inner_race,3,SDT,512,5,2912,4.1209,3.8701,0,34.836,34.756,0.08,14.416,1
IR007_3,inner_race,3,SDT_BOUNDED,512,5,2898,4.1408,3.8262,0,34.836,34.632,0.204,13.987,1
IR007_3,inner_race,3,IE,512,10,1711,7.0134,-0.6129,0,34.836,32.714,2.122,4.808,1
IR007_3,inner_race,3,VW,512,10,1711,7.0134,-0.5094,0,34.836,23.957,10.879,61.401,1
IR007_3,inner_race,3,DROP,512,10,1711,7.0134,-2.2987,0,34.836,20.262,14.574,99.049,1
IR007_3,inner_race,3,IE_ORACLE,512,10,1711,7.0134,0.2233,0,34.836,33.52,1.316,2.191,1
IR007_3,inner_race,3,LTTB,512,10,1711,7.0134,-1.8492,0,34.836,22.083,12.753,85.767,1
IR007_3,inner_race,3,SDT,512,10,1711,7.0134,1.4408,0,34.836,31.542,3.294,10.395,1
IR007_3,inner_race,3,SDT_BOUNDED,512,10,1703,7.0464,1.4116,0,34.836,31.221,3.615,11.013,1
IR007_3,inner_race,3,IE,512,20,1111,10.8011,-3.4715,0,34.836,30.12,4.716,25.574,1
IR007_3,inner_race,3,VW,512,20,1111,10.8011,-1.6238,0,34.836,21.294,13.542,79.449,1
IR007_3,inner_race,3,DROP,512,20,1111,10.8011,-2.2455,0,34.836,18.244,16.592,99.63,1
IR007_3,inner_race,3,IE_ORACLE,512,20,1111,10.8011,-2.817,0,34.836,31.522,3.314,13.635,1
IR007_3,inner_race,3,LTTB,512,20,1111,10.8011,-2.5881,0,34.836,22.572,12.264,89.9,1
IR007_3,inner_race,3,SDT,512,20,1110,10.8108,-0.1233,0,34.836,28.862,5.974,35.948,1
IR007_3,inner_race,3,SDT_BOUNDED,512,20,1110,10.8108,-0.1233,0,34.836,28.862,5.974,35.948,1
IR007_3,inner_race,3,IE,512,50,751,15.9787,-4.7272,0,34.836,28.956,5.88,39.644,1
IR007_3,inner_race,3,VW,512,50,751,15.9787,-2.2665,0,34.836,19.356,15.48,90.096,1
IR007_3,inner_race,3,DROP,512,50,751,15.9787,-1.999,0,34.836,11.079,23.757,99.901,1
IR007_3,inner_race,3,IE_ORACLE,512,50,751,15.9787,-4.4077,0,34.836,29.125,5.711,33.273,1
IR007_3,inner_race,3,LTTB,512,50,751,15.9787,-3.6208,0,34.836,22.833,12.003,92.129,1
IR007_3,inner_race,3,SDT,512,50,752,15.9574,-0.9636,0,34.836,27.599,7.237,57.041,1
IR007_3,inner_race,3,SDT_BOUNDED,512,50,752,15.9574,-0.9636,0,34.836,27.599,7.237,57.041,1
B007_0,ball,0,IE,128,5,2527,4.7487,0.603,0,7.582,7.644,-0.062,12.156,0
B007_0,ball,0,VW,128,5,2527,4.7487,0.0676,0,7.582,3.318,4.264,58.611,0
B007_0,ball,0,DROP,128,5,2527,4.7487,-1.1398,0,7.582,7.218,0.364,92.404,1
B007_0,ball,0,IE_ORACLE,128,5,2527,4.7487,0.7062,0,7.582,6.604,0.978,19.537,0
B007_0,ball,0,LTTB,128,5,2527,4.7487,-0.8953,0,7.582,8.181,-0.599,82.595,0
B007_0,ball,0,SDT,128,5,2524,4.7544,1.3117,0,7.582,7.72,-0.138,16.975,0
B007_0,ball,0,SDT_BOUNDED,128,5,2453,4.892,1.0408,0,7.582,7.475,0.107,13.744,0
B007_0,ball,0,IE,128,10,1327,9.043,-1.9399,0,7.582,4.838,2.744,29.219,0
B007_0,ball,0,VW,128,10,1327,9.043,-1.7004,0,7.582,5.943,1.639,81.482,0
B007_0,ball,0,DROP,128,10,1327,9.043,-1.9947,0,7.582,3.397,4.185,98.443,0
B007_0,ball,0,IE_ORACLE,128,10,1327,9.043,-2.3488,0,7.582,6.956,0.626,2.527,0
B007_0,ball,0,LTTB,128,10,1327,9.043,-1.9144,0,7.582,2.376,5.206,90.021,0
B007_0,ball,0,SDT,128,10,1330,9.0226,-0.0714,0,7.582,2.621,4.961,52.414,0
B007_0,ball,0,SDT_BOUNDED,128,10,1285,9.3385,-0.214,0,7.582,3.263,4.319,52.199,0
B007_0,ball,0,IE,128,20,727,16.5062,-3.6719,0,7.582,3.549,4.033,57.965,0
B007_0,ball,0,VW,128,20,727,16.5062,-2.3408,0,7.582,5.73,1.852,88.594,0
B007_0,ball,0,DROP,128,20,727,16.5062,-1.7523,0,7.582,5.594,1.988,98.864,0
B007_0,ball,0,IE_ORACLE,128,20,727,16.5062,-3.48,0,7.582,4.495,3.087,43.343,0
B007_0,ball,0,LTTB,128,20,727,16.5062,-2.6987,0,7.582,1.539,6.043,95.043,0
B007_0,ball,0,SDT,128,20,727,16.5062,-0.6275,0,7.582,6.089,1.493,55.533,0
B007_0,ball,0,SDT_BOUNDED,128,20,706,16.9972,-0.7366,0,7.582,5.97,1.612,57.463,0
B007_0,ball,0,IE,128,50,367,32.6975,-4.9841,0,7.582,2.651,4.931,73.794,0
B007_0,ball,0,VW,128,50,367,32.6975,-3.1369,0,7.582,0.339,7.243,96.023,0
B007_0,ball,0,DROP,128,50,367,32.6975,-2.1004,0,7.582,2.555,5.027,99.876,0
B007_0,ball,0,IE_ORACLE,128,50,367,32.6975,-5.3278,0,7.582,3.585,3.997,64.894,0
B007_0,ball,0,LTTB,128,50,367,32.6975,-3.4497,0,7.582,7.892,-0.31,91.212,1
B007_0,ball,0,SDT,128,50,367,32.6975,-0.9031,0,7.582,4.022,3.56,82.223,0
B007_0,ball,0,SDT_BOUNDED,128,50,356,33.7079,-1.1077,0,7.582,4.447,3.135,81.233,0
B007_0,ball,0,IE,256,5,2655,4.5198,0.7078,0,7.582,7.395,0.187,18.88,0
B007_0,ball,0,VW,256,5,2655,4.5198,0.224,0,7.582,1.638,5.944,64.302,0
B007_0,ball,0,DROP,256,5,2655,4.5198,-1.0806,0,7.582,7.981,-0.399,92.069,1
B007_0,ball,0,IE_ORACLE,256,5,2655,4.5198,1.0622,0,7.582,7.64,-0.058,27.524,0
B007_0,ball,0,LTTB,256,5,2655,4.5198,-0.7313,0,7.582,8.717,-1.135,77.138,0
B007_0,ball,0,SDT,256,5,2656,4.5181,1.586,0,7.582,7.025,0.557,11.435,0
B007_0,ball,0,SDT_BOUNDED,256,5,2622,4.5767,1.4486,0,7.582,7.311,0.271,14.568,0
B007_0,ball,0,IE,256,10,1455,8.2474,-1.7957,0,7.582,5.257,2.325,27.898,0
B007_0,ball,0,VW,256,10,1455,8.2474,-1.541,0,7.582,4.781,2.801,79.636,0
B007_0,ball,0,DROP,256,10,1455,8.2474,-1.9153,0,7.582,9.493,-1.911,97.305,0
B007_0,ball,0,IE_ORACLE,256,10,1455,8.2474,-1.7027,0,7.582,6.494,1.088,5.051,0
B007_0,ball,0,LTTB,256,10,1455,8.2474,-1.8101,0,7.582,3.85,3.732,88.73,0
B007_0,ball,0,SDT,256,10,1455,8.2474,0.0908,0,7.582,3.774,3.808,43.676,0
B007_0,ball,0,SDT_BOUNDED,256,10,1423,8.4329,0.0328,0,7.582,4.053,3.529,44.041,0
B007_0,ball,0,IE,256,20,855,14.0351,-3.1761,0,7.582,1.556,6.026,64.088,0
B007_0,ball,0,VW,256,20,855,14.0351,-2.1856,0,7.582,7.872,-0.29,85.687,0
B007_0,ball,0,DROP,256,20,855,14.0351,-1.884,0,7.582,4.758,2.824,98.979,0
B007_0,ball,0,IE_ORACLE,256,20,855,14.0351,-3.3499,0,7.582,4.516,3.066,34.903,0
B007_0,ball,0,LTTB,256,20,855,14.0351,-2.5222,0,7.582,0.325,7.257,95.146,0
B007_0,ball,0,SDT,256,20,854,14.0515,-0.4507,0,7.582,3.888,3.694,59.881,0
B007_0,ball,0,SDT_BOUNDED,256,20,838,14.3198,-0.4313,0,7.582,3.153,4.429,63.5,0
B007_0,ball,0,IE,256,50,495,24.2424,-4.3085,0,7.582,1.281,6.301,72.17,0
B007_0,ball,0,VW,256,50,495,24.2424,-2.8453,0,7.582,4.633,2.949,94.46,0
B007_0,ball,0,DROP,256,50,495,24.2424,-2.4308,0,7.582,6.954,0.628,99.801,1
B007_0,ball,0,IE_ORACLE,256,50,495,24.2424,-4.7717,0,7.582,4.941,2.641,50.336,0
B007_0,ball,0,LTTB,256,50,495,24.2424,-3.1692,0,7.582,4.522,3.06,94.624,0
B007_0,ball,0,SDT,256,50,496,24.1935,-0.8876,0,7.582,6.053,1.529,68.23,0
B007_0,ball,0,SDT_BOUNDED,256,50,496,24.1935,-0.8876,0,7.582,6.053,1.529,68.23,0
B007_0,ball,0,IE,512,5,2911,4.1223,1.0772,0,7.582,8.039,-0.457,24.605,0
B007_0,ball,0,VW,512,5,2911,4.1223,0.5151,0,7.582,2.485,5.097,58.379,0
B007_0,ball,0,DROP,512,5,2911,4.1223,-0.9419,0,7.582,5.807,1.775,93.682,0
B007_0,ball,0,IE_ORACLE,512,5,2911,4.1223,1.4785,0,7.582,8.0,-0.418,23.725,0
B007_0,ball,0,LTTB,512,5,2911,4.1223,-0.3504,0,7.582,8.226,-0.644,73.716,0
B007_0,ball,0,SDT,512,5,2911,4.1223,1.9445,0,7.582,7.028,0.554,20.898,0
B007_0,ball,0,SDT_BOUNDED,512,5,2891,4.1508,1.8374,0,7.582,7.162,0.42,23.879,0
B007_0,ball,0,IE,512,10,1711,7.0134,-1.1496,0,7.582,5.723,1.859,11.46,0
B007_0,ball,0,VW,512,10,1711,7.0134,-1.2606,0,7.582,7.98,-0.398,62.969,0
B007_0,ball,0,DROP,512,10,1711,7.0134,-1.8135,0,7.582,8.838,-1.256,97.081,0
B007_0,ball,0,IE_ORACLE,512,10,1711,7.0134,-1.1936,0,7.582,6.828,0.754,5.02,0
B007_0,ball,0,LTTB,512,10,1711,7.0134,-1.6453,0,7.582,3.149,4.433,89.607,0
B007_0,ball,0,SDT,512,10,1713,7.0053,0.33,0,7.582,5.859,1.723,22.651,0
B007_0,ball,0,SDT_BOUNDED,512,10,1694,7.0838,0.3004,0,7.582,5.822,1.76,26.398,0
B007_0,ball,0,IE,512,20,1111,10.8011,-2.7495,0,7.582,3.155,4.427,48.276,0
B007_0,ball,0,VW,512,20,1111,10.8011,-1.9751,0,7.582,2.474,5.108,87.394,0
B007_0,ball,0,DROP,512,20,1111,10.8011,-1.7267,0,7.582,8.995,-1.413,98.436,0
B007_0,ball,0,IE_ORACLE,512,20,1111,10.8011,-2.6943,0,7.582,5.509,2.073,16.853,0
B007_0,ball,0,LTTB,512,20,1111,10.8011,-2.1534,0,7.582,5.644,1.938,86.178,0
B007_0,ball,0,SDT,512,20,1108,10.8303,-0.2793,0,7.582,4.208,3.374,50.725,0
B007_0,ball,0,SDT_BOUNDED,512,20,1108,10.8303,-0.2793,0,7.582,4.208,3.374,50.725,0
B007_0,ball,0,IE,512,50,751,15.9787,-3.7113,0,7.582,1.676,5.906,60.214,0
B007_0,ball,0,VW,512,50,751,15.9787,-2.5489,0,7.582,5.361,2.221,87.465,0
B007_0,ball,0,DROP,512,50,751,15.9787,-2.1935,0,7.582,4.511,3.071,99.639,0
B007_0,ball,0,IE_ORACLE,512,50,751,15.9787,-3.5815,0,7.582,5.144,2.438,41.744,0
B007_0,ball,0,LTTB,512,50,751,15.9787,-2.695,0,7.582,5.887,1.695,90.31,0
B007_0,ball,0,SDT,512,50,750,16.0,-0.6144,0,7.582,6.58,1.002,55.634,0
B007_0,ball,0,SDT_BOUNDED,512,50,750,16.0,-0.6144,0,7.582,6.58,1.002,55.634,0
B007_1,ball,1,IE,128,5,2527,4.7487,0.3777,0,6.626,7.698,-1.072,30.951,1
B007_1,ball,1,VW,128,5,2527,4.7487,-0.1756,0,6.626,7.891,-1.265,2.987,1
B007_1,ball,1,DROP,128,5,2527,4.7487,-1.2143,0,6.626,5.505,1.121,92.747,0
B007_1,ball,1,IE_ORACLE,128,5,2527,4.7487,0.6092,0,6.626,6.746,-0.12,28.189,1
B007_1,ball,1,LTTB,128,5,2527,4.7487,-1.0551,0,6.626,6.97,-0.344,76.818,1
B007_1,ball,1,SDT,128,5,2530,4.7431,1.3844,0,6.626,6.364,0.262,17.131,1
B007_1,ball,1,SDT_BOUNDED,128,5,2484,4.8309,1.1652,0,6.626,7.205,-0.579,23.966,1
B007_1,ball,1,IE,128,10,1327,9.043,-2.0793,0,6.626,6.621,0.005,7.053,1
B007_1,ball,1,VW,128,10,1327,9.043,-1.9422,0,6.626,4.221,2.405,75.093,0
B007_1,ball,1,DROP,128,10,1327,9.043,-2.0149,0,6.626,9.545,-2.919,96.067,1
B007_1,ball,1,IE_ORACLE,128,10,1327,9.043,-2.1548,0,6.626,7.525,-0.899,41.097,1
B007_1,ball,1,LTTB,128,10,1327,9.043,-2.0494,0,6.626,4.182,2.444,88.211,0
B007_1,ball,1,SDT,128,10,1328,9.0361,-0.0788,0,6.626,4.38,2.246,20.338,0
B007_1,ball,1,SDT_BOUNDED,128,10,1287,9.324,-0.1745,0,6.626,2.385,4.241,38.252,0
