signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy,degenerate,snr_saturated
chirp,WAIT,256,300,100,0.0500,3,0,0.2823,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,256,300,100,0.0500,3,0,0.3147,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,256,300,100,0.0500,3,234,0.1224,7.026842e-04,28.3298,1.566076e-01,0.8333,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,256,300,100,0.0500,3,288,0.0042,7.812049e-04,27.8698,1.500001e-01,0.9123,-1.0000,0,0
chirp,RANDOM_DROP,256,300,100,0.0500,3,291,0.0099,1.112428e-03,26.3347,1.944459e-01,0.7900,-1.0000,0,0
chirp,DROP_MIDDLE,256,300,100,0.0500,3,289,0.0079,9.660187e-04,26.9476,1.808850e-01,0.7818,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,256,300,100,0.0500,3,290,0.0084,4.531938e-04,30.2346,1.196462e-01,0.8500,-1.0000,0,0
chirp,IMP_FIRST_ORDER,256,300,100,0.0500,3,289,0.0124,7.792175e-04,27.8808,1.500001e-01,0.9121,-1.0000,0,0
chirp,IMP_SECOND_ORDER,256,300,100,0.0500,3,287,0.0100,1.064727e-03,26.5251,2.183156e-01,0.7656,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,256,300,100,0.0500,3,283,0.0102,6.515032e-04,28.6583,1.546760e-01,0.8748,-1.0000,0,0
chirp,IMP_COMPOSITE,256,300,100,0.0500,3,290,0.0099,6.752701e-04,28.5027,1.422793e-01,0.8997,-1.0000,0,0
chirp,IMP_ADAPTIVE,256,300,100,0.0500,3,289,0.0123,6.297108e-04,28.8060,1.282178e-01,0.8700,-1.0000,0,0
chirp,IMP_INTERP_ERROR,256,300,100,0.0500,3,291,0.0052,1.009449e-04,36.7566,3.812386e-02,0.9719,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,256,300,100,0.0500,3,292,0.0203,1.003381e-04,36.7828,3.812386e-02,0.9726,-1.0000,0,0
chirp,RDP_OFFLINE,256,300,100,0.0500,3,291,0.0000,5.138376e-05,39.6892,2.528633e-02,0.9875,-1.0000,0,0
chirp,LTTB_OFFLINE,256,300,100,0.0500,3,291,0.0000,5.479001e-04,29.4104,1.588956e-01,0.8888,-1.0000,0,0
spikes,DROP,256,300,100,0.0500,3,289,0.0113,8.362133e-03,4.3367,2.042259e+00,0.7439,-1.0000,0,0
spikes,WAIT,256,300,100,0.0500,3,0,0.3403,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,256,300,100,0.0500,3,0,0.3419,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,256,300,100,0.0500,3,242,0.1024,6.026892e-03,5.7589,2.042259e+00,0.7600,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,256,300,100,0.0500,3,281,0.0039,1.517255e-03,11.7493,9.844461e-01,0.9318,-1.0000,0,0
spikes,RANDOM_DROP,256,300,100,0.0500,3,289,0.0092,1.010570e-02,3.5142,2.097895e+00,0.7390,-1.0000,0,0
spikes,DROP_MIDDLE,256,300,100,0.0500,3,289,0.0029,1.141414e-02,2.9854,2.021320e+00,0.6922,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,256,300,100,0.0500,3,282,0.0312,3.124096e-04,18.6126,1.061749e-01,0.9024,-1.0000,0,0
spikes,IMP_FIRST_ORDER,256,300,100,0.0500,3,285,0.0112,1.537807e-03,11.6908,9.844461e-01,0.9310,-1.0000,0,0
spikes,IMP_SECOND_ORDER,256,300,100,0.0500,3,287,0.0053,9.114400e-03,3.9626,2.042259e+00,0.6843,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,256,300,100,0.0500,3,289,0.0114,4.488496e-04,17.0389,1.169900e-01,0.8795,-1.0000,0,0
spikes,IMP_COMPOSITE,256,300,100,0.0500,3,290,0.0314,4.915478e-04,16.6442,9.575735e-02,0.8990,-1.0000,0,0
spikes,IMP_ADAPTIVE,256,300,100,0.0500,3,289,0.0099,5.136137e-04,16.4535,9.932822e-02,0.8908,-1.0000,0,0
spikes,IMP_INTERP_ERROR,256,300,100,0.0500,3,291,0.0067,1.039458e-04,23.3918,4.889637e-02,0.9720,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,256,300,100,0.0500,3,275,0.0047,9.188040e-05,23.9276,3.757195e-02,0.9753,-1.0000,0,0
spikes,RDP_OFFLINE,256,300,100,0.0500,3,291,0.0000,5.283999e-05,26.3302,2.596413e-02,0.9871,-1.0000,0,0
spikes,LTTB_OFFLINE,256,300,100,0.0500,3,291,0.0000,2.888051e-03,8.9538,1.115761e+00,0.9031,-1.0000,0,0
sine_1hz,DROP,256,300,100,0.0500,4,281,0.0022,1.114722e-03,26.5428,1.973285e-01,0.7046,-1.0000,0,0
sine_1hz,WAIT,256,300,100,0.0500,4,0,0.2756,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,256,300,100,0.0500,4,0,0.2680,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,256,300,100,0.0500,4,240,0.1121,9.319534e-04,27.3205,1.973285e-01,0.7569,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,256,300,100,0.0500,4,293,0.0269,6.041851e-04,29.2028,1.364953e-01,0.9018,-1.0000,0,0
sine_1hz,RANDOM_DROP,256,300,100,0.0500,4,290,0.0086,1.217344e-03,26.1603,1.853930e-01,0.7123,-1.0000,0,0
sine_1hz,DROP_MIDDLE,256,300,100,0.0500,4,286,0.0076,1.093778e-03,26.6252,1.973285e-01,0.6984,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,256,300,100,0.0500,4,287,0.0027,3.732994e-04,31.2939,1.126625e-01,0.8547,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,256,300,100,0.0500,4,290,0.0221,5.968015e-04,29.2562,1.364953e-01,0.9025,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,256,300,100,0.0500,4,291,0.0227,1.182023e-03,26.2882,1.973285e-01,0.7022,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,256,300,100,0.0500,4,277,0.0098,4.723677e-04,30.2717,1.114622e-01,0.8409,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,256,300,100,0.0500,4,269,0.0117,5.688282e-04,29.4647,1.248430e-01,0.8590,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,256,300,100,0.0500,4,287,0.0052,5.844483e-04,29.3470,1.263129e-01,0.8296,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,256,300,100,0.0500,4,282,0.0065,1.302803e-04,35.8657,4.601164e-02,0.9580,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,256,300,100,0.0500,4,282,0.0097,1.291795e-04,35.9025,4.503498e-02,0.9574,-1.0000,0,0
sine_1hz,RDP_OFFLINE,256,300,100,0.0500,4,282,0.0000,6.167680e-05,39.1133,2.774318e-02,0.9820,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,256,300,100,0.0500,4,282,0.0000,6.604737e-04,28.8159,1.931326e-01,0.8483,-1.0000,0,0
chirp,DROP,256,300,100,0.0500,4,284,0.0022,1.128865e-03,26.3213,1.985258e-01,0.7416,-1.0000,0,0
chirp,WAIT,256,300,100,0.0500,4,0,0.3051,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,256,300,100,0.0500,4,0,0.5984,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,256,300,100,0.0500,4,237,0.1310,9.686047e-04,26.9862,1.965035e-01,0.7774,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,256,300,100,0.0500,4,294,0.0061,7.944090e-04,27.8472,1.612256e-01,0.9096,-1.0000,0,0
chirp,RANDOM_DROP,256,300,100,0.0500,4,289,0.0086,1.058371e-03,26.6013,1.965035e-01,0.7488,-1.0000,0,0
chirp,DROP_MIDDLE,256,300,100,0.0500,4,289,0.0025,1.129526e-03,26.3187,1.791580e-01,0.7517,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,256,300,100,0.0500,4,281,0.0082,4.837289e-04,30.0017,1.275114e-01,0.8582,-1.0000,0,0
chirp,IMP_FIRST_ORDER,256,300,100,0.0500,4,282,0.0331,7.786907e-04,27.9340,1.612256e-01,0.9170,-1.0000,0,0
chirp,IMP_SECOND_ORDER,256,300,100,0.0500,4,282,0.0440,1.159106e-03,26.2064,2.058614e-01,0.7459,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,256,300,100,0.0500,4,285,0.0114,5.667402e-04,29.3138,1.414416e-01,0.8628,-1.0000,0,0
chirp,IMP_COMPOSITE,256,300,100,0.0500,4,282,0.0105,7.132630e-04,28.3152,1.246990e-01,0.8807,-1.0000,0,0
chirp,IMP_ADAPTIVE,256,300,100,0.0500,4,283,0.0104,6.795329e-04,28.5256,1.306994e-01,0.8403,-1.0000,0,0
chirp,IMP_INTERP_ERROR,256,300,100,0.0500,4,283,0.0022,1.281298e-04,35.7712,4.380796e-02,0.9693,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,256,300,100,0.0500,4,285,0.0079,1.315061e-04,35.6582,4.667268e-02,0.9672,-1.0000,0,0
chirp,RDP_OFFLINE,256,300,100,0.0500,4,283,0.0000,6.317489e-05,38.8422,2.768433e-02,0.9820,-1.0000,0,0
chirp,LTTB_OFFLINE,256,300,100,0.0500,4,283,0.0000,6.959747e-04,28.4217,1.640767e-01,0.8625,-1.0000,0,0
spikes,DROP,256,300,100,0.0500,4,285,0.0017,6.804949e-03,5.1004,1.993745e+00,0.7216,-1.0000,0,0
spikes,WAIT,256,300,100,0.0500,4,0,0.3450,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,256,300,100,0.0500,4,0,0.3207,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,256,300,100,0.0500,4,245,0.0821,8.564025e-03,4.1019,1.988891e+00,0.7013,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,256,300,100,0.0500,4,288,0.0084,5.799838e-03,5.7945,1.306592e+00,0.9214,-1.0000,0,0
spikes,RANDOM_DROP,256,300,100,0.0500,4,285,0.0092,5.556381e-03,5.9808,1.306592e+00,0.7503,-1.0000,0,0
spikes,DROP_MIDDLE,256,300,100,0.0500,4,293,0.0213,1.072417e-02,3.1251,1.988891e+00,0.6568,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,256,300,100,0.0500,4,289,0.0069,3.990230e-04,17.4187,1.163393e-01,0.8861,-1.0000,0,0
spikes,IMP_FIRST_ORDER,256,300,100,0.0500,4,289,0.0167,5.801615e-03,5.7932,1.306592e+00,0.9221,-1.0000,0,0
spikes,IMP_SECOND_ORDER,256,300,100,0.0500,4,285,0.0176,8.726139e-03,4.0205,1.988891e+00,0.6738,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,256,300,100,0.0500,4,286,0.0096,5.067772e-04,16.3805,1.246985e-01,0.8644,-1.0000,0,0
spikes,IMP_COMPOSITE,256,300,100,0.0500,4,286,0.0074,6.390161e-04,15.3736,1.411066e-01,0.8776,-1.0000,0,0
spikes,IMP_ADAPTIVE,256,300,100,0.0500,4,285,0.0339,6.340840e-04,15.4072,1.036243e-01,0.8596,-1.0000,0,0
spikes,IMP_INTERP_ERROR,256,300,100,0.0500,4,288,0.0085,1.319891e-04,22.2233,4.500399e-02,0.9671,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,256,300,100,0.0500,4,288,0.0216,1.324825e-04,22.2071,4.500399e-02,0.9660,-1.0000,0,0
spikes,RDP_OFFLINE,256,300,100,0.0500,4,288,0.0000,6.904448e-05,25.0374,2.917953e-02,0.9839,-1.0000,0,0
spikes,LTTB_OFFLINE,256,300,100,0.0500,4,288,0.0000,3.697933e-03,7.7491,1.008798e+00,0.8629,-1.0000,0,0
sine_1hz,DROP,256,300,100,0.1000,0,287,0.0274,5.041966e-03,19.9872,3.731007e-01,0.7029,-1.0000,0,0
sine_1hz,WAIT,256,300,100,0.1000,0,0,0.2737,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,256,300,100,0.1000,0,0,0.2818,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,256,300,100,0.1000,0,238,0.1084,4.163168e-03,20.8189,4.358311e-01,0.7543,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,256,300,100,0.1000,0,288,0.0215,2.240358e-03,23.5100,2.471682e-01,0.9054,-1.0000,0,0
sine_1hz,RANDOM_DROP,256,300,100,0.1000,0,293,0.0080,5.133140e-03,19.9093,4.655759e-01,0.7026,-1.0000,0,0
sine_1hz,DROP_MIDDLE,256,300,100,0.1000,0,284,0.0046,4.870676e-03,20.1373,4.655759e-01,0.7063,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,256,300,100,0.1000,0,290,0.0031,1.546189e-03,25.1206,2.744148e-01,0.8621,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,256,300,100,0.1000,0,287,0.0117,2.239991e-03,23.5107,2.471682e-01,0.9049,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,256,300,100,0.1000,0,291,0.0226,5.014068e-03,20.0113,3.916672e-01,0.6928,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,256,300,100,0.1000,0,288,0.0285,2.046275e-03,23.9035,2.102042e-01,0.8362,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,256,300,100,0.1000,0,290,0.0138,2.359290e-03,23.2854,2.456510e-01,0.8536,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,256,300,100,0.1000,0,288,0.0100,2.528810e-03,22.9840,2.456510e-01,0.8512,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,256,300,100,0.1000,0,291,0.0093,5.201537e-04,29.8519,9.116940e-02,0.9539,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,256,300,100,0.1000,0,289,0.0045,5.122908e-04,29.9180,1.007231e-01,0.9553,-1.0000,0,0
sine_1hz,RDP_OFFLINE,256,300,100,0.1000,0,291,0.0000,2.369595e-04,33.2664,5.396337e-02,0.9801,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,256,300,100,0.1000,0,291,0.0000,2.492958e-03,23.0460,3.648215e-01,0.8558,-1.0000,0,0
chirp,DROP,256,300,100,0.1000,0,292,0.0015,4.769027e-03,20.0909,3.758030e-01,0.7141,-1.0000,0,0
chirp,WAIT,256,300,100,0.1000,0,0,0.2831,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,256,300,100,0.1000,0,0,0.3215,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,256,300,100,0.1000,0,231,0.1194,3.827148e-03,21.0465,4.366314e-01,0.7766,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,256,300,100,0.1000,0,287,0.0308,2.678157e-03,22.5969,2.537776e-01,0.9066,-1.0000,0,0
chirp,RANDOM_DROP,256,300,100,0.1000,0,290,0.0263,4.997297e-03,19.8879,3.644113e-01,0.7263,-1.0000,0,0
chirp,DROP_MIDDLE,256,300,100,0.1000,0,289,0.0229,5.012074e-03,19.8750,4.366314e-01,0.6876,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,256,300,100,0.1000,0,292,0.0039,1.631991e-03,24.7480,2.472766e-01,0.8516,-1.0000,0,0
chirp,IMP_FIRST_ORDER,256,300,100,0.1000,0,285,0.0168,2.705021e-03,22.5535,2.537776e-01,0.9062,-1.0000,0,0
chirp,IMP_SECOND_ORDER,256,300,100,0.1000,0,284,0.0058,4.420928e-03,20.4201,4.366314e-01,0.7299,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,256,300,100,0.1000,0,283,0.0143,2.383791e-03,23.1025,2.434446e-01,0.8519,-1.0000,0,0
chirp,IMP_COMPOSITE,256,300,100,0.1000,0,285,0.0262,2.368658e-03,23.1302,2.215951e-01,0.8700,-1.0000,0,0
chirp,IMP_ADAPTIVE,256,300,100,0.1000,0,289,0.0042,2.315031e-03,23.2296,2.196165e-01,0.8443,-1.0000,0,0
chirp,IMP_INTERP_ERROR,256,300,100,0.1000,0,290,0.0410,5.229266e-04,29.6908,9.691639e-02,0.9605,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,256,300,100,0.1000,0,286,0.0100,5.030221e-04,29.8593,9.691639e-02,0.9609,-1.0000,0,0
chirp,RDP_OFFLINE,256,300,100,0.1000,0,290,0.0000,2.362027e-04,33.1424,5.432140e-02,0.9797,-1.0000,0,0
chirp,LTTB_OFFLINE,256,300,100,0.1000,0,290,0.0000,2.660999e-03,22.6248,3.091613e-01,0.8659,-1.0000,0,0
spikes,DROP,256,300,100,0.1000,0,288,0.0017,1.155032e-02,4.2980,1.584325e+00,0.7529,-1.0000,0,0
spikes,WAIT,256,300,100,0.1000,0,0,0.2778,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,256,300,100,0.1000,0,0,0.2751,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,256,300,100,0.1000,0,235,0.1100,1.044006e-02,4.7369,1.928028e+00,0.7725,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,256,300,100,0.1000,0,287,0.0031,3.104131e-03,10.0045,9.462063e-01,0.9190,-1.0000,0,0
spikes,RANDOM_DROP,256,300,100,0.1000,0,287,0.0076,2.002827e-02,1.9075,1.954117e+00,0.7301,-1.0000,0,0
spikes,DROP_MIDDLE,256,300,100,0.1000,0,284,0.0417,1.537229e-02,3.0565,2.283061e+00,0.6916,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,256,300,100,0.1000,0,277,0.0037,1.649376e-03,12.7507,2.749642e-01,0.8882,-1.0000,0,0
spikes,IMP_FIRST_ORDER,256,300,100,0.1000,0,283,0.0122,3.040171e-03,10.0949,9.462063e-01,0.9237,-1.0000,0,0
spikes,IMP_SECOND_ORDER,256,300,100,0.1000,0,286,0.0130,1.394868e-02,3.4786,2.330411e+00,0.6784,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,256,300,100,0.1000,0,288,0.0283,1.898949e-03,12.1388,2.001925e-01,0.8542,-1.0000,0,0
spikes,IMP_COMPOSITE,256,300,100,0.1000,0,287,0.0082,2.146773e-03,11.6061,2.444635e-01,0.8812,-1.0000,0,0
spikes,IMP_ADAPTIVE,256,300,100,0.1000,0,283,0.0145,2.372678e-03,11.1715,2.644870e-01,0.8660,-1.0000,0,0
spikes,IMP_INTERP_ERROR,256,300,100,0.1000,0,282,0.0060,5.038953e-04,17.9005,9.451192e-02,0.9634,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,256,300,100,0.1000,0,284,0.0073,5.197240e-04,17.7662,1.007726e-01,0.9618,-1.0000,0,0
spikes,RDP_OFFLINE,256,300,100,0.1000,0,282,0.0000,2.220817e-04,21.4588,5.277630e-02,0.9833,-1.0000,0,0
spikes,LTTB_OFFLINE,256,300,100,0.1000,0,282,0.0000,5.005464e-03,7.9295,1.236230e+00,0.8731,-1.0000,0,0
sine_1hz,DROP,256,300,100,0.1000,1,284,0.0011,4.482498e-03,20.5501,3.513646e-01,0.7388,-1.0000,0,0
sine_1hz,WAIT,256,300,100,0.1000,1,0,0.2994,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,256,300,100,0.1000,1,0,0.2949,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,256,300,100,0.1000,1,227,0.1256,3.682563e-03,21.4038,3.511715e-01,0.7625,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,256,300,100,0.1000,1,285,0.0082,2.723515e-03,22.7140,2.674534e-01,0.8960,-1.0000,0,0
sine_1hz,RANDOM_DROP,256,300,100,0.1000,1,277,0.0083,3.959777e-03,21.0886,3.422239e-01,0.7336,-1.0000,0,0
sine_1hz,DROP_MIDDLE,256,300,100,0.1000,1,284,0.0088,4.407326e-03,20.6235,3.919849e-01,0.7338,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,256,300,100,0.1000,1,282,0.0036,2.044822e-03,23.9587,2.844956e-01,0.8516,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,256,300,100,0.1000,1,280,0.0056,2.570091e-03,22.9658,2.400743e-01,0.9010,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,256,300,100,0.1000,1,284,0.0057,4.628961e-03,20.4105,4.053649e-01,0.7102,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,256,300,100,0.1000,1,289,0.0053,2.313188e-03,23.4232,2.574451e-01,0.8288,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,256,300,100,0.1000,1,285,0.0051,2.664666e-03,22.8089,2.844480e-01,0.8535,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,256,300,100,0.1000,1,280,0.0313,2.584796e-03,22.9410,2.422033e-01,0.8489,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,256,300,100,0.1000,1,288,0.0035,5.187159e-04,29.9160,9.721222e-02,0.9738,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,256,300,100,0.1000,1,290,0.0311,5.527279e-04,29.6402,1.174360e-01,0.9727,-1.0000,0,0
sine_1hz,RDP_OFFLINE,256,300,100,0.1000,1,288,0.0000,2.628446e-04,32.8683,5.441364e-02,0.9848,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,256,300,100,0.1000,1,288,0.0000,2.458085e-03,23.1593,2.970685e-01,0.8555,-1.0000,0,0
chirp,DROP,256,300,100,0.1000,1,287,0.0009,4.468311e-03,20.4149,3.107507e-01,0.7362,-1.0000,0,0
chirp,WAIT,256,300,100,0.1000,1,0,0.3309,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,256,300,100,0.1000,1,0,0.2963,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,256,300,100,0.1000,1,231,0.1204,3.455167e-03,21.5317,3.516661e-01,0.7960,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,256,300,100,0.1000,1,274,0.0068,2.604187e-03,22.7596,3.205940e-01,0.9099,-1.0000,0,0
chirp,RANDOM_DROP,256,300,100,0.1000,1,290,0.0093,5.090517e-03,19.8487,4.421188e-01,0.7213,-1.0000,0,0
chirp,DROP_MIDDLE,256,300,100,0.1000,1,284,0.0079,4.434182e-03,20.4482,3.516661e-01,0.7452,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,256,300,100,0.1000,1,292,0.0051,2.254678e-03,23.3855,3.017569e-01,0.8474,-1.0000,0,0
chirp,IMP_FIRST_ORDER,256,300,100,0.1000,1,286,0.0086,2.737821e-03,22.5423,3.205940e-01,0.9060,-1.0000,0,0
chirp,IMP_SECOND_ORDER,256,300,100,0.1000,1,291,0.0062,4.798933e-03,20.1049,3.421396e-01,0.7244,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,256,300,100,0.1000,1,284,0.0386,2.463642e-03,23.0006,2.976247e-01,0.8581,-1.0000,0,0
chirp,IMP_COMPOSITE,256,300,100,0.1000,1,290,0.0138,2.616702e-03,22.7388,2.474648e-01,0.8640,-1.0000,0,0
chirp,IMP_ADAPTIVE,256,300,100,0.1000,1,289,0.0235,2.600743e-03,22.7654,2.202081e-01,0.8519,-1.0000,0,0
chirp,IMP_INTERP_ERROR,256,300,100,0.1000,1,293,0.0019,5.565553e-04,29.4613,1.112580e-01,0.9728,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,256,300,100,0.1000,1,289,0.0276,5.389627e-04,29.6008,1.112580e-01,0.9726,-1.0000,0,0
chirp,RDP_OFFLINE,256,300,100,0.1000,1,293,0.0000,2.715677e-04,32.5776,5.465196e-02,0.9849,-1.0000,0,0
chirp,LTTB_OFFLINE,256,300,100,0.1000,1,293,0.0000,3.114022e-03,21.9831,3.810180e-01,0.8462,-1.0000,0,0
spikes,DROP,256,300,100,0.1000,1,292,0.0006,9.725878e-03,4.9357,1.869384e+00,0.7271,-1.0000,0,0
spikes,WAIT,256,300,100,0.1000,1,0,0.2669,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,256,300,100,0.1000,1,0,0.2725,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,256,300,100,0.1000,1,237,0.1237,6.146747e-03,6.9286,9.848176e-01,0.7977,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,256,300,100,0.1000,1,288,0.0027,3.548656e-03,9.3144,9.044871e-01,0.9076,-1.0000,0,0
spikes,RANDOM_DROP,256,300,100,0.1000,1,287,0.0335,1.210006e-02,3.9871,1.923836e+00,0.7258,-1.0000,0,0
spikes,DROP_MIDDLE,256,300,100,0.1000,1,292,0.0011,1.526608e-02,2.9777,1.935286e+00,0.6735,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,256,300,100,0.1000,1,290,0.0299,2.244075e-03,11.3046,2.841426e-01,0.8708,-1.0000,0,0
spikes,IMP_FIRST_ORDER,256,300,100,0.1000,1,287,0.0050,3.504625e-03,9.3686,9.044871e-01,0.9087,-1.0000,0,0
spikes,IMP_SECOND_ORDER,256,300,100,0.1000,1,292,0.0050,9.942800e-03,4.8399,1.935286e+00,0.7257,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,256,300,100,0.1000,1,288,0.0141,2.300371e-03,11.1970,2.689200e-01,0.8563,-1.0000,0,0
spikes,IMP_COMPOSITE,256,300,100,0.1000,1,284,0.0279,2.670865e-03,10.5485,2.689200e-01,0.8827,-1.0000,0,0
spikes,IMP_ADAPTIVE,256,300,100,0.1000,1,287,0.0064,2.841103e-03,10.2801,3.460702e-01,0.8559,-1.0000,0,0
spikes,IMP_INTERP_ERROR,256,300,100,0.1000,1,287,0.0065,5.216459e-04,17.6413,9.866671e-02,0.9780,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,256,300,100,0.1000,1,289,0.0053,5.208134e-04,17.6482,9.745141e-02,0.9787,-1.0000,0,0
spikes,RDP_OFFLINE,256,300,100,0.1000,1,287,0.0000,2.650795e-04,20.5813,5.443140e-02,0.9876,-1.0000,0,0
spikes,LTTB_OFFLINE,256,300,100,0.1000,1,287,0.0000,3.908173e-03,8.8953,9.287586e-01,0.8891,-1.0000,0,0
sine_1hz,DROP,256,300,100,0.1000,2,282,0.0010,3.978333e-03,21.0570,3.784451e-01,0.7319,-1.0000,0,0
sine_1hz,WAIT,256,300,100,0.1000,2,0,0.3146,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,256,300,100,0.1000,2,0,0.2782,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,256,300,100,0.1000,2,235,0.1244,3.638427e-03,21.4448,4.632047e-01,0.7637,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,256,300,100,0.1000,2,293,0.0031,2.560421e-03,22.9709,2.593164e-01,0.8984,-1.0000,0,0
sine_1hz,RANDOM_DROP,256,300,100,0.1000,2,285,0.0091,4.411706e-03,20.6079,4.155504e-01,0.7198,-1.0000,0,0
