signal,condition,load,diameter,mode,buffer_size,overload,retained,CR,f_nominal,f_orig,f_recon,freq_error_hz,amp_error_pct,pnr_db,pnr_orig_db,diagnosable
B014_3,ball,3,0.014,IE,512,5,2911,4.122,67.719,68.0,68.0,0.0,18.056,5.444,5.467,0
B014_3,ball,3,0.014,VW,512,5,2911,4.122,67.719,68.0,68.0,0.0,8.125,5.748,5.467,0
B014_3,ball,3,0.014,DROP,512,5,2911,4.122,67.719,68.0,65.0,3.0,94.677,2.193,5.467,0
B014_3,ball,3,0.014,IE_ORACLE,512,5,2911,4.122,67.719,68.0,68.0,0.0,1.211,4.824,5.467,0
B014_3,ball,3,0.014,LTTB,512,5,2911,4.122,67.719,68.0,70.0,2.0,67.929,5.64,5.467,0
B014_3,ball,3,0.014,SDT,512,5,2911,4.122,67.719,68.0,68.0,0.0,26.753,5.835,5.467,0
B014_3,ball,3,0.014,SDT_BOUNDED,512,5,2893,4.148,67.719,68.0,68.0,0.0,25.38,5.882,5.467,0
B014_3,ball,3,0.014,IE,512,10,1711,7.013,67.719,68.0,68.0,0.0,38.146,6.979,5.467,1
B014_3,ball,3,0.014,VW,512,10,1711,7.013,67.719,68.0,66.0,2.0,32.837,2.913,5.467,0
B014_3,ball,3,0.014,DROP,512,10,1711,7.013,67.719,68.0,65.0,3.0,96.861,3.63,5.467,0
B014_3,ball,3,0.014,IE_ORACLE,512,10,1711,7.013,67.719,68.0,68.0,0.0,15.894,5.444,5.467,0
B014_3,ball,3,0.014,LTTB,512,10,1711,7.013,67.719,68.0,68.0,0.0,79.051,5.877,5.467,0
B014_3,ball,3,0.014,SDT,512,10,1711,7.013,67.719,68.0,68.0,0.0,22.756,5.657,5.467,0
B014_3,ball,3,0.014,SDT_BOUNDED,512,10,1698,7.067,67.719,68.0,68.0,0.0,18.473,4.82,5.467,0
B014_3,ball,3,0.014,IE,512,20,1111,10.801,67.719,68.0,68.0,0.0,26.768,6.114,5.467,1
B014_3,ball,3,0.014,VW,512,20,1111,10.801,67.719,68.0,66.0,2.0,46.172,1.329,5.467,0
B014_3,ball,3,0.014,DROP,512,20,1111,10.801,67.719,68.0,66.0,2.0,98.054,5.944,5.467,0
B014_3,ball,3,0.014,IE_ORACLE,512,20,1111,10.801,67.719,68.0,68.0,0.0,26.511,5.417,5.467,0
B014_3,ball,3,0.014,LTTB,512,20,1111,10.801,67.719,68.0,68.0,0.0,83.231,4.717,5.467,0
B014_3,ball,3,0.014,SDT,512,20,1111,10.801,67.719,68.0,68.0,0.0,16.384,5.997,5.467,0
B014_3,ball,3,0.014,SDT_BOUNDED,512,20,1105,10.86,67.719,68.0,68.0,0.0,1.734,6.017,5.467,1
B014_3,ball,3,0.014,IE,512,50,751,15.979,67.719,68.0,68.0,0.0,24.996,8.811,5.467,1
B014_3,ball,3,0.014,VW,512,50,751,15.979,67.719,68.0,69.0,1.0,46.194,1.996,5.467,0
B014_3,ball,3,0.014,DROP,512,50,751,15.979,67.719,68.0,66.0,2.0,99.307,2.99,5.467,0
B014_3,ball,3,0.014,IE_ORACLE,512,50,751,15.979,67.719,68.0,68.0,0.0,24.359,6.397,5.467,1
B014_3,ball,3,0.014,LTTB,512,50,751,15.979,67.719,68.0,68.0,0.0,85.375,4.163,5.467,0
B014_3,ball,3,0.014,SDT,512,50,746,16.086,67.719,68.0,68.0,0.0,20.93,2.363,5.467,0
B014_3,ball,3,0.014,SDT_BOUNDED,512,50,746,16.086,67.719,68.0,68.0,0.0,20.93,2.363,5.467,0
OR014@6_0,outer_race,0,0.014,IE,128,5,2527,4.749,107.305,107.0,102.0,5.0,0.25,6.467,7.543,0
OR014@6_0,outer_race,0,0.014,VW,128,5,2527,4.749,107.305,107.0,102.0,5.0,34.242,5.569,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,128,5,2527,4.749,107.305,107.0,105.0,2.0,92.722,2.648,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,128,5,2527,4.749,107.305,107.0,102.0,5.0,9.583,6.936,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,128,5,2527,4.749,107.305,107.0,102.0,5.0,74.525,6.054,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,128,5,2527,4.749,107.305,107.0,102.0,5.0,14.708,7.373,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,128,5,2471,4.856,107.305,107.0,102.0,5.0,4.661,6.206,7.543,0
OR014@6_0,outer_race,0,0.014,IE,128,10,1327,9.043,107.305,107.0,102.0,5.0,1.92,7.57,7.543,0
OR014@6_0,outer_race,0,0.014,VW,128,10,1327,9.043,107.305,107.0,102.0,5.0,69.896,8.245,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,128,10,1327,9.043,107.305,107.0,112.0,5.0,98.265,2.116,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,128,10,1327,9.043,107.305,107.0,102.0,5.0,7.616,7.596,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,128,10,1327,9.043,107.305,107.0,102.0,5.0,87.254,3.675,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,128,10,1325,9.057,107.305,107.0,102.0,5.0,13.17,7.059,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,128,10,1292,9.288,107.305,107.0,102.0,5.0,16.131,6.8,7.543,0
OR014@6_0,outer_race,0,0.014,IE,128,20,727,16.506,107.305,107.0,105.0,2.0,20.535,7.326,7.543,0
OR014@6_0,outer_race,0,0.014,VW,128,20,727,16.506,107.305,107.0,110.0,3.0,87.032,3.757,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,128,20,727,16.506,107.305,107.0,106.0,1.0,98.919,5.311,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,128,20,727,16.506,107.305,107.0,102.0,5.0,12.527,7.64,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,128,20,727,16.506,107.305,107.0,111.0,4.0,90.056,6.021,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,128,20,728,16.484,107.305,107.0,105.0,2.0,37.597,4.816,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,128,20,713,16.83,107.305,107.0,105.0,2.0,37.006,4.923,7.543,0
OR014@6_0,outer_race,0,0.014,IE,128,50,367,32.698,107.305,107.0,107.0,0.0,51.209,6.081,7.543,1
OR014@6_0,outer_race,0,0.014,VW,128,50,367,32.698,107.305,107.0,102.0,5.0,96.306,2.406,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,128,50,367,32.698,107.305,107.0,103.0,4.0,99.827,4.273,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,128,50,367,32.698,107.305,107.0,102.0,5.0,22.942,7.492,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,128,50,367,32.698,107.305,107.0,103.0,4.0,92.864,5.407,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,128,50,367,32.698,107.305,107.0,106.0,1.0,46.996,7.252,7.543,1
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,128,50,365,32.877,107.305,107.0,106.0,1.0,47.187,7.194,7.543,1
OR014@6_0,outer_race,0,0.014,IE,256,5,2655,4.52,107.305,107.0,102.0,5.0,3.651,5.984,7.543,0
OR014@6_0,outer_race,0,0.014,VW,256,5,2655,4.52,107.305,107.0,102.0,5.0,38.489,5.312,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,256,5,2655,4.52,107.305,107.0,107.0,0.0,87.519,8.026,7.543,1
OR014@6_0,outer_race,0,0.014,IE_ORACLE,256,5,2655,4.52,107.305,107.0,102.0,5.0,7.894,5.957,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,256,5,2655,4.52,107.305,107.0,111.0,4.0,80.034,4.382,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,256,5,2656,4.518,107.305,107.0,102.0,5.0,17.125,7.528,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,256,5,2615,4.589,107.305,107.0,102.0,5.0,16.62,7.833,7.543,0
OR014@6_0,outer_race,0,0.014,IE,256,10,1455,8.247,107.305,107.0,102.0,5.0,7.858,8.909,7.543,0
OR014@6_0,outer_race,0,0.014,VW,256,10,1455,8.247,107.305,107.0,102.0,5.0,67.29,8.282,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,256,10,1455,8.247,107.305,107.0,106.0,1.0,97.804,4.923,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,256,10,1455,8.247,107.305,107.0,102.0,5.0,9.59,7.906,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,256,10,1455,8.247,107.305,107.0,110.0,3.0,82.185,6.019,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,256,10,1457,8.236,107.305,107.0,102.0,5.0,5.981,8.284,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,256,10,1432,8.38,107.305,107.0,102.0,5.0,17.556,6.874,7.543,0
OR014@6_0,outer_race,0,0.014,IE,256,20,855,14.035,107.305,107.0,102.0,5.0,21.977,7.542,7.543,0
OR014@6_0,outer_race,0,0.014,VW,256,20,855,14.035,107.305,107.0,109.0,2.0,76.403,8.079,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,256,20,855,14.035,107.305,107.0,107.0,0.0,98.589,7.728,7.543,1
OR014@6_0,outer_race,0,0.014,IE_ORACLE,256,20,855,14.035,107.305,107.0,102.0,5.0,1.516,7.676,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,256,20,855,14.035,107.305,107.0,102.0,5.0,88.365,5.921,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,256,20,856,14.019,107.305,107.0,102.0,5.0,28.979,6.481,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,256,20,842,14.252,107.305,107.0,107.0,0.0,31.951,6.181,7.543,1
OR014@6_0,outer_race,0,0.014,IE,256,50,495,24.242,107.305,107.0,109.0,2.0,49.604,3.176,7.543,0
OR014@6_0,outer_race,0,0.014,VW,256,50,495,24.242,107.305,107.0,110.0,3.0,90.041,6.691,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,256,50,495,24.242,107.305,107.0,103.0,4.0,99.822,3.859,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,256,50,495,24.242,107.305,107.0,102.0,5.0,23.081,6.602,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,256,50,495,24.242,107.305,107.0,112.0,5.0,94.23,4.705,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,256,50,496,24.194,107.305,107.0,106.0,1.0,28.851,7.256,7.543,1
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,256,50,492,24.39,107.305,107.0,106.0,1.0,28.699,7.272,7.543,1
OR014@6_0,outer_race,0,0.014,IE,512,5,2911,4.122,107.305,107.0,102.0,5.0,2.466,5.685,7.543,0
OR014@6_0,outer_race,0,0.014,VW,512,5,2911,4.122,107.305,107.0,102.0,5.0,22.277,6.533,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,512,5,2911,4.122,107.305,107.0,102.0,5.0,89.632,7.186,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,512,5,2911,4.122,107.305,107.0,107.0,0.0,22.649,7.248,7.543,1
OR014@6_0,outer_race,0,0.014,LTTB,512,5,2911,4.122,107.305,107.0,102.0,5.0,73.618,6.977,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,512,5,2907,4.128,107.305,107.0,107.0,0.0,12.632,7.372,7.543,1
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,512,5,2893,4.148,107.305,107.0,107.0,0.0,9.649,6.868,7.543,1
OR014@6_0,outer_race,0,0.014,IE,512,10,1711,7.013,107.305,107.0,102.0,5.0,8.214,7.102,7.543,0
OR014@6_0,outer_race,0,0.014,VW,512,10,1711,7.013,107.305,107.0,102.0,5.0,61.024,7.433,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,512,10,1711,7.013,107.305,107.0,108.0,1.0,98.307,3.289,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,512,10,1711,7.013,107.305,107.0,102.0,5.0,0.133,6.406,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,512,10,1711,7.013,107.305,107.0,107.0,0.0,73.001,9.375,7.543,1
OR014@6_0,outer_race,0,0.014,SDT,512,10,1712,7.009,107.305,107.0,102.0,5.0,8.443,6.924,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,512,10,1698,7.067,107.305,107.0,102.0,5.0,6.662,6.883,7.543,0
OR014@6_0,outer_race,0,0.014,IE,512,20,1111,10.801,107.305,107.0,102.0,5.0,8.593,8.457,7.543,0
OR014@6_0,outer_race,0,0.014,VW,512,20,1111,10.801,107.305,107.0,102.0,5.0,88.729,-0.484,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,512,20,1111,10.801,107.305,107.0,111.0,4.0,98.764,7.508,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,512,20,1111,10.801,107.305,107.0,102.0,5.0,4.156,8.026,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,512,20,1111,10.801,107.305,107.0,106.0,1.0,86.209,5.59,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,512,20,1112,10.791,107.305,107.0,102.0,5.0,9.426,7.168,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,512,20,1108,10.83,107.305,107.0,102.0,5.0,14.064,7.111,7.543,0
OR014@6_0,outer_race,0,0.014,IE,512,50,751,15.979,107.305,107.0,102.0,5.0,14.176,8.029,7.543,0
OR014@6_0,outer_race,0,0.014,VW,512,50,751,15.979,107.305,107.0,102.0,5.0,83.48,5.991,7.543,0
OR014@6_0,outer_race,0,0.014,DROP,512,50,751,15.979,107.305,107.0,103.0,4.0,99.782,2.136,7.543,0
OR014@6_0,outer_race,0,0.014,IE_ORACLE,512,50,751,15.979,107.305,107.0,102.0,5.0,9.235,7.449,7.543,0
OR014@6_0,outer_race,0,0.014,LTTB,512,50,751,15.979,107.305,107.0,104.0,3.0,94.03,1.962,7.543,0
OR014@6_0,outer_race,0,0.014,SDT,512,50,752,15.957,107.305,107.0,102.0,5.0,28.108,6.012,7.543,0
OR014@6_0,outer_race,0,0.014,SDT_BOUNDED,512,50,748,16.043,107.305,107.0,102.0,5.0,26.476,6.355,7.543,0
OR014@6_1,outer_race,1,0.014,IE,128,5,2527,4.749,105.871,107.0,107.0,0.0,12.998,9.068,9.543,1
OR014@6_1,outer_race,1,0.014,VW,128,5,2527,4.749,105.871,107.0,107.0,0.0,8.054,10.367,9.543,1
OR014@6_1,outer_race,1,0.014,DROP,128,5,2527,4.749,105.871,107.0,107.0,0.0,91.374,6.772,9.543,1
OR014@6_1,outer_race,1,0.014,IE_ORACLE,128,5,2527,4.749,105.871,107.0,107.0,0.0,26.489,9.209,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,128,5,2527,4.749,105.871,107.0,106.0,1.0,76.016,8.167,9.543,1
OR014@6_1,outer_race,1,0.014,SDT,128,5,2528,4.747,105.871,107.0,107.0,0.0,14.277,8.064,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,128,5,2523,4.756,105.871,107.0,107.0,0.0,14.25,8.056,9.543,1
OR014@6_1,outer_race,1,0.014,IE,128,10,1327,9.043,105.871,107.0,107.0,0.0,9.041,9.709,9.543,1
OR014@6_1,outer_race,1,0.014,VW,128,10,1327,9.043,105.871,107.0,101.0,6.0,80.451,5.691,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,128,10,1327,9.043,105.871,107.0,102.0,5.0,97.69,6.969,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,128,10,1327,9.043,105.871,107.0,107.0,0.0,1.934,7.884,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,128,10,1327,9.043,105.871,107.0,106.0,1.0,84.372,7.673,9.543,1
OR014@6_1,outer_race,1,0.014,SDT,128,10,1327,9.043,105.871,107.0,107.0,0.0,0.305,11.094,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,128,10,1323,9.07,105.871,107.0,107.0,0.0,0.616,11.073,9.543,1
OR014@6_1,outer_race,1,0.014,IE,128,20,727,16.506,105.871,107.0,107.0,0.0,15.412,9.25,9.543,1
OR014@6_1,outer_race,1,0.014,VW,128,20,727,16.506,105.871,107.0,109.0,2.0,87.185,4.567,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,128,20,727,16.506,105.871,107.0,106.0,1.0,98.653,7.519,9.543,1
OR014@6_1,outer_race,1,0.014,IE_ORACLE,128,20,727,16.506,105.871,107.0,107.0,0.0,12.333,8.364,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,128,20,727,16.506,105.871,107.0,106.0,1.0,88.83,7.253,9.543,1
OR014@6_1,outer_race,1,0.014,SDT,128,20,727,16.506,105.871,107.0,107.0,0.0,40.726,7.172,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,128,20,725,16.552,105.871,107.0,107.0,0.0,40.686,7.302,9.543,1
OR014@6_1,outer_race,1,0.014,IE,128,50,367,32.698,105.871,107.0,107.0,0.0,53.174,7.222,9.543,1
OR014@6_1,outer_race,1,0.014,VW,128,50,367,32.698,105.871,107.0,108.0,1.0,92.593,6.131,9.543,1
OR014@6_1,outer_race,1,0.014,DROP,128,50,367,32.698,105.871,107.0,107.0,0.0,99.864,4.136,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,128,50,367,32.698,105.871,107.0,107.0,0.0,24.746,9.154,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,128,50,367,32.698,105.871,107.0,109.0,2.0,93.864,5.542,9.543,0
OR014@6_1,outer_race,1,0.014,SDT,128,50,367,32.698,105.871,107.0,107.0,0.0,40.613,10.409,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,128,50,367,32.698,105.871,107.0,107.0,0.0,40.613,10.409,9.543,1
OR014@6_1,outer_race,1,0.014,IE,256,5,2655,4.52,105.871,107.0,107.0,0.0,13.835,9.447,9.543,1
OR014@6_1,outer_race,1,0.014,VW,256,5,2655,4.52,105.871,107.0,107.0,0.0,18.269,9.341,9.543,1
OR014@6_1,outer_race,1,0.014,DROP,256,5,2655,4.52,105.871,107.0,111.0,4.0,92.577,6.049,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,256,5,2655,4.52,105.871,107.0,107.0,0.0,21.767,8.618,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,256,5,2655,4.52,105.871,107.0,101.0,6.0,81.127,6.018,9.543,0
OR014@6_1,outer_race,1,0.014,SDT,256,5,2655,4.52,105.871,107.0,107.0,0.0,26.01,9.154,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,256,5,2650,4.528,105.871,107.0,107.0,0.0,25.587,9.087,9.543,1
OR014@6_1,outer_race,1,0.014,IE,256,10,1455,8.247,105.871,107.0,107.0,0.0,6.241,9.576,9.543,1
OR014@6_1,outer_race,1,0.014,VW,256,10,1455,8.247,105.871,107.0,107.0,0.0,81.295,5.823,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,256,10,1455,8.247,105.871,107.0,110.0,3.0,98.471,1.954,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,256,10,1455,8.247,105.871,107.0,107.0,0.0,6.192,8.472,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,256,10,1455,8.247,105.871,107.0,106.0,1.0,82.137,6.964,9.543,1
OR014@6_1,outer_race,1,0.014,SDT,256,10,1453,8.259,105.871,107.0,107.0,0.0,12.315,11.541,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,256,10,1453,8.259,105.871,107.0,107.0,0.0,12.315,11.541,9.543,1
OR014@6_1,outer_race,1,0.014,IE,256,20,855,14.035,105.871,107.0,107.0,0.0,10.701,9.836,9.543,1
OR014@6_1,outer_race,1,0.014,VW,256,20,855,14.035,105.871,107.0,106.0,1.0,81.516,8.123,9.543,1
OR014@6_1,outer_race,1,0.014,DROP,256,20,855,14.035,105.871,107.0,106.0,1.0,98.915,6.178,9.543,1
OR014@6_1,outer_race,1,0.014,IE_ORACLE,256,20,855,14.035,105.871,107.0,107.0,0.0,1.743,9.229,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,256,20,855,14.035,105.871,107.0,110.0,3.0,94.997,2.505,9.543,0
OR014@6_1,outer_race,1,0.014,SDT,256,20,857,14.002,105.871,107.0,107.0,0.0,27.602,8.387,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,256,20,855,14.035,105.871,107.0,107.0,0.0,27.498,8.426,9.543,1
OR014@6_1,outer_race,1,0.014,IE,256,50,495,24.242,105.871,107.0,107.0,0.0,47.076,7.877,9.543,1
OR014@6_1,outer_race,1,0.014,VW,256,50,495,24.242,105.871,107.0,107.0,0.0,92.622,5.574,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,256,50,495,24.242,105.871,107.0,108.0,1.0,99.848,4.084,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,256,50,495,24.242,105.871,107.0,107.0,0.0,17.76,10.009,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,256,50,495,24.242,105.871,107.0,111.0,4.0,92.693,6.336,9.543,0
OR014@6_1,outer_race,1,0.014,SDT,256,50,499,24.048,105.871,107.0,107.0,0.0,44.22,8.024,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,256,50,496,24.194,105.871,107.0,107.0,0.0,44.139,8.023,9.543,1
OR014@6_1,outer_race,1,0.014,IE,512,5,2911,4.122,105.871,107.0,107.0,0.0,8.17,8.445,9.543,1
OR014@6_1,outer_race,1,0.014,VW,512,5,2911,4.122,105.871,107.0,107.0,0.0,7.41,10.269,9.543,1
OR014@6_1,outer_race,1,0.014,DROP,512,5,2911,4.122,105.871,107.0,110.0,3.0,90.622,5.741,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,512,5,2911,4.122,105.871,107.0,107.0,0.0,24.688,8.725,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,512,5,2911,4.122,105.871,107.0,107.0,0.0,70.349,8.983,9.543,1
OR014@6_1,outer_race,1,0.014,SDT,512,5,2912,4.121,105.871,107.0,107.0,0.0,26.924,9.547,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,512,5,2907,4.128,105.871,107.0,107.0,0.0,26.928,9.544,9.543,1
OR014@6_1,outer_race,1,0.014,IE,512,10,1711,7.013,105.871,107.0,107.0,0.0,2.049,9.244,9.543,1
OR014@6_1,outer_race,1,0.014,VW,512,10,1711,7.013,105.871,107.0,107.0,0.0,78.292,5.071,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,512,10,1711,7.013,105.871,107.0,111.0,4.0,97.33,6.757,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,512,10,1711,7.013,105.871,107.0,107.0,0.0,12.667,8.883,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,512,10,1711,7.013,105.871,107.0,106.0,1.0,81.075,5.127,9.543,0
OR014@6_1,outer_race,1,0.014,SDT,512,10,1711,7.013,105.871,107.0,107.0,0.0,10.721,10.147,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,512,10,1709,7.022,105.871,107.0,107.0,0.0,12.177,10.21,9.543,1
OR014@6_1,outer_race,1,0.014,IE,512,20,1111,10.801,105.871,107.0,107.0,0.0,13.41,8.968,9.543,1
OR014@6_1,outer_race,1,0.014,VW,512,20,1111,10.801,105.871,107.0,103.0,4.0,83.789,8.083,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,512,20,1111,10.801,105.871,107.0,106.0,1.0,99.221,1.833,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,512,20,1111,10.801,105.871,107.0,107.0,0.0,4.02,9.207,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,512,20,1111,10.801,105.871,107.0,102.0,5.0,86.337,6.594,9.543,0
OR014@6_1,outer_race,1,0.014,SDT,512,20,1111,10.801,105.871,107.0,107.0,0.0,6.232,11.392,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,512,20,1111,10.801,105.871,107.0,107.0,0.0,6.232,11.392,9.543,1
OR014@6_1,outer_race,1,0.014,IE,512,50,751,15.979,105.871,107.0,107.0,0.0,21.588,9.476,9.543,1
OR014@6_1,outer_race,1,0.014,VW,512,50,751,15.979,105.871,107.0,107.0,0.0,91.234,4.172,9.543,0
OR014@6_1,outer_race,1,0.014,DROP,512,50,751,15.979,105.871,107.0,102.0,5.0,99.8,3.313,9.543,0
OR014@6_1,outer_race,1,0.014,IE_ORACLE,512,50,751,15.979,105.871,107.0,107.0,0.0,5.228,9.158,9.543,1
OR014@6_1,outer_race,1,0.014,LTTB,512,50,751,15.979,105.871,107.0,107.0,0.0,89.884,6.689,9.543,1
OR014@6_1,outer_race,1,0.014,SDT,512,50,752,15.957,105.871,107.0,107.0,0.0,36.81,7.158,9.543,1
OR014@6_1,outer_race,1,0.014,SDT_BOUNDED,512,50,752,15.957,105.871,107.0,107.0,0.0,36.81,7.158,9.543,1
OR014@6_2,outer_race,2,0.014,IE,128,5,2527,4.749,104.497,100.0,105.0,5.0,13.187,5.275,5.374,0
OR014@6_2,outer_race,2,0.014,VW,128,5,2527,4.749,104.497,100.0,109.0,9.0,24.145,4.995,5.374,0
OR014@6_2,outer_race,2,0.014,DROP,128,5,2527,4.749,104.497,100.0,106.0,6.0,92.725,2.08,5.374,0
OR014@6_2,outer_race,2,0.014,IE_ORACLE,128,5,2527,4.749,104.497,100.0,105.0,5.0,8.19,4.24,5.374,0
OR014@6_2,outer_race,2,0.014,LTTB,128,5,2527,4.749,104.497,100.0,105.0,5.0,67.573,5.639,5.374,0
OR014@6_2,outer_race,2,0.014,SDT,128,5,2528,4.747,104.497,100.0,105.0,5.0,13.228,5.393,5.374,0
OR014@6_2,outer_race,2,0.014,SDT_BOUNDED,128,5,2427,4.944,104.497,100.0,105.0,5.0,6.046,4.899,5.374,0
OR014@6_2,outer_race,2,0.014,IE,128,10,1327,9.043,104.497,100.0,103.0,3.0,2.89,5.852,5.374,0
OR014@6_2,outer_race,2,0.014,VW,128,10,1327,9.043,104.497,100.0,101.0,1.0,65.746,4.63,5.374,0
OR014@6_2,outer_race,2,0.014,DROP,128,10,1327,9.043,104.497,100.0,100.0,0.0,97.817,2.552,5.374,0
OR014@6_2,outer_race,2,0.014,IE_ORACLE,128,10,1327,9.043,104.497,100.0,103.0,3.0,2.897,5.479,5.374,0
OR014@6_2,outer_race,2,0.014,LTTB,128,10,1327,9.043,104.497,100.0,104.0,4.0,81.497,3.676,5.374,0
OR014@6_2,outer_race,2,0.014,SDT,128,10,1326,9.05,104.497,100.0,103.0,3.0,10.704,4.832,5.374,0
OR014@6_2,outer_race,2,0.014,SDT_BOUNDED,128,10,1245,9.639,104.497,100.0,104.0,4.0,9.537,5.085,5.374,0
OR014@6_2,outer_race,2,0.014,IE,128,20,727,16.506,104.497,100.0,103.0,3.0,41.071,2.307,5.374,0
OR014@6_2,outer_race,2,0.014,VW,128,20,727,16.506,104.497,100.0,107.0,7.0,84.459,4.373,5.374,0
OR014@6_2,outer_race,2,0.014,DROP,128,20,727,16.506,104.497,100.0,109.0,9.0,98.238,7.208,5.374,0
OR014@6_2,outer_race,2,0.014,IE_ORACLE,128,20,727,16.506,104.497,100.0,103.0,3.0,19.979,7.955,5.374,0
OR014@6_2,outer_race,2,0.014,LTTB,128,20,727,16.506,104.497,100.0,109.0,9.0,87.788,4.881,5.374,0
