signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,5,1,24.9942,3.048247e-04,0.0189,0.7665,1154,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,5,1,26.7873,2.017164e-04,0.0052,0.8022,1147,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,5,1,26.9574,1.939687e-04,0.0286,0.7971,1152,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,5,1,35.4815,2.724692e-05,0.0043,0.9679,1155,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,5,1,35.3728,2.793766e-05,0.0051,0.9601,1156,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,5,1,37.3339,1.778623e-05,0.0000,0.9709,1155,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,5,1,32.5868,5.306267e-05,0.0000,0.9487,1155,0.8235,0.7778,0.8750,1.1905,-1.0000
ecg_228,ecg,DROP,256,5,2,25.3134,2.832278e-04,0.0006,0.8022,1159,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,RANDOM_DROP,256,5,2,18.4282,1.382445e-03,0.0103,0.7345,1160,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,5,2,26.0629,2.383313e-04,0.0034,0.8052,1155,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,5,2,23.4147,4.385303e-04,0.0052,0.7062,1153,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,5,2,27.4804,1.719611e-04,0.1150,0.8492,1021,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,5,2,26.3828,2.214088e-04,0.0087,0.8128,1157,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,5,2,26.3453,2.233253e-04,0.0193,0.8108,1154,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,5,2,24.1672,3.687668e-04,0.0106,0.7628,1157,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,5,2,26.6621,2.076167e-04,0.0107,0.8062,1148,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,5,2,27.5805,1.680435e-04,0.0052,0.8052,1157,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,5,2,35.7062,2.587320e-05,0.0023,0.9651,1151,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,5,2,35.5266,2.696563e-05,0.0051,0.9621,1155,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,5,2,37.4326,1.738644e-05,0.0000,0.9712,1151,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,5,2,32.1235,5.903681e-05,0.0000,0.9497,1151,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,256,5,3,25.6685,2.609892e-04,0.0013,0.8052,1159,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,RANDOM_DROP,256,5,3,14.8351,3.161976e-03,0.0085,0.6945,1158,0.7143,0.8333,0.6250,2.2222,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,5,3,26.3573,2.227089e-04,0.0048,0.8002,1161,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,5,3,23.3136,4.488622e-04,0.0088,0.7044,1157,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,5,3,27.8884,1.565413e-04,0.1160,0.8393,1023,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,5,3,26.2650,2.274946e-04,0.0085,0.8092,1157,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,5,3,26.3456,2.233104e-04,0.0052,0.8123,1157,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,5,3,25.3808,2.788616e-04,0.0237,0.7769,1153,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,5,3,26.7278,2.045001e-04,0.0192,0.8004,1154,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,5,3,27.1860,1.840224e-04,0.0107,0.8075,1155,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,5,3,35.5490,2.682684e-05,0.0341,0.9603,1157,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,5,3,35.6124,2.643844e-05,0.0101,0.9646,1154,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,5,3,37.3407,1.775830e-05,0.0000,0.9709,1157,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,5,3,32.3721,5.575226e-05,0.0000,0.9505,1157,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,256,5,4,25.0049,3.040752e-04,0.0011,0.7923,1161,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,RANDOM_DROP,256,5,4,21.0739,7.517691e-04,0.0082,0.7567,1156,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,5,4,25.1718,2.926111e-04,0.0038,0.7893,1161,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,5,4,23.4146,4.385377e-04,0.0029,0.7052,1156,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,5,4,28.1211,1.483736e-04,0.2427,0.8456,1021,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,5,4,26.3264,2.242999e-04,0.0016,0.8105,1156,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,5,4,26.3514,2.230113e-04,0.0054,0.8123,1155,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,5,4,24.5416,3.383096e-04,0.0272,0.7719,1143,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,5,4,26.3664,2.222423e-04,0.0061,0.8029,1156,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,5,4,27.1561,1.852930e-04,0.0332,0.8017,1150,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,5,4,35.5632,2.673926e-05,0.0086,0.9618,1156,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,5,4,35.5581,2.677084e-05,0.0476,0.9616,1148,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,5,4,37.3505,1.771830e-05,0.0000,0.9709,1156,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,5,4,32.4924,5.422882e-05,0.0000,0.9495,1156,0.8750,0.8750,0.8750,0.7937,-1.0000
ecg_228,ecg,DROP,256,6,0,23.6939,4.112249e-04,0.0017,0.7572,1246,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,0,20.5992,8.385969e-04,0.0102,0.7410,1240,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,0,24.0949,3.749539e-04,0.0233,0.7602,1245,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,0,20.3625,8.855624e-04,0.0067,0.6678,1241,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,0,27.1626,1.850167e-04,0.2473,0.8176,1107,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,0,24.7883,3.196270e-04,0.0042,0.7860,1243,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,0,24.7827,3.200402e-04,0.0273,0.7858,1244,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,0,23.4438,4.355984e-04,0.0099,0.7542,1239,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,0,24.5369,3.386755e-04,0.0062,0.7716,1242,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,0,26.0049,2.415357e-04,0.0080,0.7615,1239,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,6,0,33.8888,3.931784e-05,0.0205,0.9528,1244,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,6,0,33.8351,3.980732e-05,0.0202,0.9543,1240,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,6,0,35.9224,2.461671e-05,0.0000,0.9641,1244,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,6,0,31.8600,6.272878e-05,0.0000,0.9421,1244,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,DROP,256,6,1,23.1562,4.654267e-04,0.0017,0.7451,1248,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,1,16.3046,2.254303e-03,0.0080,0.6867,1241,0.7778,0.7000,0.8750,5.5556,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,1,24.3677,3.521277e-04,0.0025,0.7537,1243,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,1,20.4799,8.619415e-04,0.0140,0.6685,1239,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,1,26.9325,1.950845e-04,0.2082,0.8148,1105,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,1,25.3051,2.837668e-04,0.0110,0.7847,1248,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,1,25.2786,2.855028e-04,0.0100,0.7893,1240,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,1,22.9679,4.860506e-04,0.0297,0.7415,1241,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,1,24.6467,3.302204e-04,0.0065,0.7774,1245,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,1,25.9382,2.452764e-04,0.0251,0.7797,1243,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,6,1,33.9771,3.852639e-05,0.0060,0.9517,1241,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,6,1,33.9264,3.897943e-05,0.0051,0.9517,1243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,6,1,35.9486,2.446845e-05,0.0000,0.9646,1241,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,6,1,30.6581,8.272941e-05,0.0000,0.9376,1241,0.8235,0.7778,0.8750,1.5873,-1.0000
ecg_228,ecg,DROP,256,6,2,24.4748,3.435502e-04,0.0021,0.7802,1243,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,2,18.8356,1.258655e-03,0.0083,0.7148,1247,0.8000,0.8571,0.7500,1.8519,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,2,24.2137,3.648376e-04,0.0043,0.7633,1244,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,2,20.3572,8.866441e-04,0.0110,0.6632,1246,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,2,27.1517,1.854800e-04,0.2176,0.8209,1107,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,2,25.2725,2.859075e-04,0.0026,0.7885,1243,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,2,24.8735,3.134179e-04,0.0190,0.7858,1243,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,2,23.2708,4.533017e-04,0.0219,0.7468,1239,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,2,24.5818,3.351877e-04,0.0142,0.7658,1239,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,2,26.0227,2.405478e-04,0.0100,0.7713,1237,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,6,2,33.8696,3.949249e-05,0.0024,0.9520,1244,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,6,2,34.0094,3.824149e-05,0.0104,0.9495,1234,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,6,2,35.9224,2.461671e-05,0.0000,0.9641,1244,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,6,2,31.8600,6.272878e-05,0.0000,0.9421,1244,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,DROP,256,6,3,23.3663,4.434472e-04,0.0105,0.7567,1243,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,3,18.8338,1.259190e-03,0.0090,0.7228,1244,0.8750,0.8750,0.8750,4.3651,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,3,23.7268,4.081210e-04,0.0034,0.7605,1243,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,3,20.4612,8.656596e-04,0.0063,0.6668,1241,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,3,26.9180,1.957347e-04,0.2085,0.8421,1106,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,3,24.5375,3.386285e-04,0.0169,0.7837,1247,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,3,24.5912,3.344619e-04,0.0054,0.7865,1245,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,3,22.8272,5.020538e-04,0.0056,0.7393,1243,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,3,24.4716,3.438013e-04,0.0110,0.7711,1240,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,3,26.0762,2.376006e-04,0.0114,0.7635,1242,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,6,3,34.0145,3.819611e-05,0.0044,0.9553,1243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,6,3,33.7272,4.080889e-05,0.0196,0.9512,1240,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,6,3,35.9268,2.459188e-05,0.0000,0.9644,1243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,6,3,31.4291,6.927312e-05,0.0000,0.9368,1243,0.8235,0.7778,0.8750,1.5873,-1.0000
ecg_228,ecg,DROP,256,6,4,24.0328,3.803543e-04,0.0014,0.7395,1247,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,RANDOM_DROP,256,6,4,21.7418,6.445998e-04,0.0079,0.7342,1247,0.8750,0.8750,0.8750,3.1746,-1.0000
ecg_228,ecg,DROP_MIDDLE,256,6,4,23.9477,3.878821e-04,0.0030,0.7471,1246,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,256,6,4,20.5519,8.477761e-04,0.0043,0.6673,1242,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,256,6,4,27.3433,1.774760e-04,0.2134,0.8312,1107,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,256,6,4,25.2190,2.894506e-04,0.0071,0.7878,1242,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,256,6,4,25.1695,2.927682e-04,0.0189,0.7820,1245,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,256,6,4,23.7551,4.054690e-04,0.0227,0.7370,1233,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,256,6,4,24.8698,3.136851e-04,0.0207,0.7807,1244,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,256,6,4,25.6285,2.634059e-04,0.0102,0.7678,1245,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,256,6,4,33.6643,4.140368e-05,0.0050,0.9525,1243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,256,6,4,33.7263,4.081687e-05,0.0052,0.9538,1242,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,256,6,4,35.9268,2.459188e-05,0.0000,0.9644,1243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,256,6,4,31.4291,6.927312e-05,0.0000,0.9368,1243,0.8235,0.7778,0.8750,1.5873,-1.0000
ecg_228,ecg,DROP,512,2,0,38.6599,1.310625e-05,0.0018,0.9755,253,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,RANDOM_DROP,512,2,0,36.1974,2.310632e-05,0.0085,0.9679,241,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_MIDDLE,512,2,0,37.3199,1.784375e-05,0.0012,0.9727,247,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,512,2,0,41.7539,6.428073e-06,0.0069,0.9664,243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,512,2,0,40.2027,9.187500e-06,0.1119,0.9803,168,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,512,2,0,38.0215,1.518174e-05,0.0027,0.9851,243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,512,2,0,38.0627,1.503833e-05,0.0136,0.9846,246,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,512,2,0,38.1611,1.470155e-05,0.0129,0.9677,248,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,512,2,0,38.8586,1.252014e-05,0.0100,0.9740,247,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,512,2,0,39.3468,1.118889e-05,0.0102,0.9732,241,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,512,2,0,53.9017,3.920139e-07,0.0028,1.0000,242,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,512,2,0,53.9563,3.871181e-07,0.0226,1.0000,240,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,512,2,0,58.9386,1.229167e-07,0.0000,1.0000,242,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,512,2,0,41.8803,6.243750e-06,0.0000,0.9937,242,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,512,2,1,38.3746,1.399618e-05,0.0005,0.9740,244,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,RANDOM_DROP,512,2,1,30.5871,8.409368e-05,0.0090,0.9654,249,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_MIDDLE,512,2,1,36.4359,2.187188e-05,0.0012,0.9601,255,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,512,2,1,41.4432,6.904735e-06,0.0028,0.9656,249,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,512,2,1,40.2264,9.137500e-06,0.0871,0.9826,162,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,512,2,1,37.9717,1.535674e-05,0.0023,0.9843,246,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,512,2,1,38.7267,1.290639e-05,0.0094,0.9874,226,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,512,2,1,39.7562,1.018236e-05,0.0084,0.9712,231,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,512,2,1,39.1747,1.164130e-05,0.0098,0.9775,235,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,512,2,1,38.6130,1.324865e-05,0.0097,0.9707,247,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,512,2,1,54.3640,3.524306e-07,0.0088,1.0000,233,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,512,2,1,53.6992,4.107292e-07,0.0225,1.0000,246,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,512,2,1,59.7600,1.017361e-07,0.0000,1.0000,233,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,512,2,1,42.1285,5.896875e-06,0.0000,0.9944,233,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,512,2,2,38.5404,1.347187e-05,0.0072,0.9742,244,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,RANDOM_DROP,512,2,2,32.8868,4.952174e-05,0.0148,0.9578,242,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_MIDDLE,512,2,2,37.1498,1.855625e-05,0.0068,0.9669,233,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,512,2,2,41.6804,6.537820e-06,0.0056,0.9659,248,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,512,2,2,40.2057,9.181250e-06,0.1046,0.9833,177,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,512,2,2,37.9717,1.535674e-05,0.0022,0.9843,245,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,512,2,2,38.5313,1.350014e-05,0.0078,0.9864,232,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,512,2,2,39.2733,1.138008e-05,0.0521,0.9712,229,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,512,2,2,39.0525,1.197342e-05,0.0085,0.9775,232,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,512,2,2,39.1817,1.162252e-05,0.0284,0.9740,248,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,512,2,2,53.7505,4.059028e-07,0.0196,1.0000,245,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,512,2,2,53.6662,4.138542e-07,0.0091,1.0000,247,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,RDP_OFFLINE,512,2,2,58.6194,1.322917e-07,0.0000,1.0000,245,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LTTB_OFFLINE,512,2,2,42.2712,5.706250e-06,0.0000,0.9912,245,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,512,2,3,38.4874,1.363750e-05,0.0073,0.9742,240,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,RANDOM_DROP,512,2,3,34.2278,3.636530e-05,0.0084,0.9550,248,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_MIDDLE,512,2,3,37.9200,1.554063e-05,0.0014,0.9750,230,0.8235,0.7778,0.8750,2.7778,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,512,2,3,42.0061,6.065474e-06,0.0083,0.9682,235,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,512,2,3,39.8144,1.004687e-05,0.1011,0.9823,177,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,512,2,3,37.8549,1.577549e-05,0.0037,0.9841,250,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,512,2,3,38.1735,1.465951e-05,0.0093,0.9848,241,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,512,2,3,38.3022,1.423157e-05,0.0097,0.9664,248,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,512,2,3,38.8281,1.260851e-05,0.0127,0.9773,243,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,512,2,3,38.9053,1.238623e-05,0.0142,0.9727,247,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_ERROR,512,2,3,53.9793,3.850694e-07,0.0180,1.0000,242,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_INTERP_COMPOSITE,512,2,3,53.6300,4.173264e-07,0.0095,1.0000,249,0.8235,0.7778,0.8750,1.9841,-1.0000
