signal,domain,mode,buffer_size,overload,retained,expected,drops,snr_db,mse,max_error,deriv_ratio,snr_saturated,spectral_correlation
ecg_100,ecg,IMP_ADAPTIVE,512,5,911,911,1089,32.603689,7.115107e-05,0.040000,0.843469,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,5,911,911,1089,40.070641,1.274930e-05,0.014000,0.976373,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,5,911,911,1089,39.893868,1.327895e-05,0.015000,0.972614,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,5,911,911,1089,39.894135,1.327813e-05,0.017500,0.971003,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,5,911,911,1089,42.022506,8.133917e-06,0.010000,0.984427,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,5,911,911,1089,41.827147,8.508160e-06,0.012500,0.981206,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,5,911,911,1089,32.118922,7.955330e-05,0.092500,0.954088,0,-1.000000
ecg_100,ecg,DROP,512,6,845,845,1155,18.056251,2.027334e-03,0.655000,0.734729,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,6,845,845,1155,17.525531,2.290853e-03,0.642500,0.717814,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,6,845,845,1155,32.858545,6.709588e-05,0.038333,0.815546,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,6,845,845,1155,32.723376,6.921700e-05,0.037097,0.875151,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,512,6,845,845,1155,32.706729,6.948283e-05,0.037097,0.874346,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,512,6,845,845,1155,17.768443,2.166238e-03,0.642500,0.732313,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,512,6,845,845,1155,32.324519,7.587496e-05,0.040735,0.820647,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,512,6,845,845,1155,32.123732,7.946523e-05,0.044615,0.853403,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,512,6,845,845,1155,32.299743,7.630906e-05,0.043000,0.826822,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,6,845,845,1155,39.056836,1.610152e-05,0.018333,0.966170,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,6,845,845,1155,38.879390,1.677303e-05,0.015000,0.962680,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,6,845,845,1155,38.899112,1.669703e-05,0.020000,0.964022,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,6,845,845,1155,40.839796,1.067999e-05,0.010000,0.979863,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,6,845,845,1155,40.686439,1.106385e-05,0.018000,0.975299,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,6,845,845,1155,31.100986,1.005661e-04,0.130000,0.953819,0,-1.000000
ecg_100,ecg,DROP,512,10,711,711,1289,11.693584,8.773885e-03,1.255000,0.639952,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,10,711,711,1289,11.866319,8.431764e-03,0.905000,0.629749,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,10,711,711,1289,31.418568,9.347459e-05,0.038333,0.784401,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,10,711,711,1289,31.979774,8.214346e-05,0.037097,0.848570,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,512,10,711,711,1289,32.050749,8.081194e-05,0.037097,0.849376,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,512,10,711,711,1289,12.423265,7.416924e-03,1.090000,0.640220,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,512,10,711,711,1289,31.002144,1.028812e-04,0.046970,0.781716,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,512,10,711,711,1289,30.929287,1.046217e-04,0.043000,0.808833,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,512,10,711,711,1289,29.793017,1.359091e-04,0.060667,0.797825,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,10,711,711,1289,36.665308,2.792670e-05,0.027000,0.943080,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,10,711,711,1289,36.610984,2.827822e-05,0.027000,0.941469,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,10,711,711,1289,36.433335,2.945892e-05,0.030000,0.937978,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,10,711,711,1289,38.284022,1.923748e-05,0.012857,0.963485,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,10,711,711,1289,37.888604,2.107123e-05,0.025000,0.963754,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,10,711,711,1289,30.292750,1.211366e-04,0.105000,0.937173,0,-1.000000
ecg_100,ecg,DROP,512,20,611,611,1389,7.819370,2.140984e-02,1.437500,0.512955,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,20,611,611,1389,7.757159,2.171873e-02,1.334500,0.469727,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,20,611,611,1389,30.301159,1.209023e-04,0.045435,0.757283,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,20,611,611,1389,30.640798,1.118074e-04,0.042500,0.819305,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,512,20,611,611,1389,30.750358,1.090221e-04,0.042500,0.819036,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,512,20,611,611,1389,7.891486,2.105726e-02,1.444000,0.516982,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,512,20,611,611,1389,29.603618,1.419674e-04,0.041667,0.760236,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,512,20,611,611,1389,29.218806,1.551207e-04,0.072778,0.775809,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,512,20,611,611,1389,28.479183,1.839213e-04,0.080714,0.774735,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,20,611,611,1389,35.027320,4.072099e-05,0.027000,0.918378,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,20,611,611,1389,35.042208,4.058164e-05,0.028333,0.917036,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,20,611,611,1389,34.977621,4.118966e-05,0.035000,0.912740,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,20,611,611,1389,36.280176,3.051636e-05,0.017727,0.938247,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,20,611,611,1389,35.656108,3.523219e-05,0.035000,0.939052,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,20,611,611,1389,26.450126,2.934525e-04,0.201250,0.899584,0,-1.000000
ecg_100,ecg,DROP,512,30,578,578,1422,8.138542,1.989281e-02,1.377000,0.384615,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,30,578,578,1422,6.817106,2.696744e-02,1.340333,0.461404,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,30,578,578,1422,30.263564,1.219534e-04,0.045435,0.744932,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,30,578,578,1422,30.086548,1.270269e-04,0.045000,0.809102,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,512,30,578,578,1422,29.962077,1.307202e-04,0.045000,0.808833,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,512,30,578,578,1422,7.493166,2.307989e-02,1.407833,0.413613,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,512,30,578,578,1422,29.654422,1.403163e-04,0.045909,0.758625,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,512,30,578,578,1422,28.965299,1.644449e-04,0.073684,0.765069,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,512,30,578,578,1422,27.705576,2.197824e-04,0.065323,0.770439,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,30,578,578,1422,34.434443,4.667733e-05,0.027727,0.911129,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,30,578,578,1422,34.487824,4.610711e-05,0.027576,0.908713,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,30,578,578,1422,34.468607,4.631159e-05,0.035000,0.902806,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,30,578,578,1422,35.719672,3.472028e-05,0.017857,0.928581,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,30,578,578,1422,34.930181,4.164207e-05,0.045000,0.925091,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,30,578,578,1422,25.910881,3.322479e-04,0.326000,0.891261,0,-1.000000
ecg_100,ecg,DROP,512,50,551,551,1449,7.661829,2.220074e-02,1.404400,0.321520,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,50,551,551,1449,6.875066,2.660993e-02,1.339700,0.348369,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,50,551,551,1449,29.871384,1.334787e-04,0.041818,0.736072,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,50,551,551,1449,29.653112,1.403587e-04,0.045000,0.799436,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,512,50,551,551,1449,29.523106,1.446238e-04,0.045000,0.800510,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,512,50,551,551,1449,7.833831,2.133867e-02,1.351400,0.317224,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,512,50,551,551,1449,29.518608,1.447737e-04,0.045909,0.746812,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,512,50,551,551,1449,27.689869,2.205787e-04,0.078000,0.764532,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,512,50,551,551,1449,25.848237,3.370751e-04,0.116116,0.760505,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,50,551,551,1449,33.219023,6.175159e-05,0.055595,0.904148,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,50,551,551,1449,32.968977,6.541128e-05,0.055595,0.900926,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,50,551,551,1449,33.751888,5.462124e-05,0.048889,0.891798,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,50,551,551,1449,35.151307,3.957489e-05,0.019667,0.918378,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,50,551,551,1449,34.319788,4.792605e-05,0.047500,0.915425,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,50,551,551,1449,27.231772,2.451168e-04,0.157500,0.864948,0,-1.000000
ecg_101,ecg,DROP,64,2,1063,1063,937,32.554614,7.556562e-05,0.115000,0.908178,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,2,1063,1063,937,33.158074,6.576250e-05,0.102500,0.907340,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,2,1063,1063,937,35.341679,3.977569e-05,0.032143,0.852079,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,2,1063,1063,937,33.931782,5.503101e-05,0.085000,0.915155,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,2,1063,1063,937,33.876594,5.573478e-05,0.085000,0.913480,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,2,1063,1063,937,32.297298,8.017812e-05,0.127500,0.880268,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,2,1063,1063,937,34.585995,4.733542e-05,0.032143,0.867988,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,2,1063,1063,937,34.899540,4.403842e-05,0.038571,0.897851,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,2,1063,1063,937,34.921934,4.381192e-05,0.040000,0.896455,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,2,1063,1063,937,44.174494,5.203988e-06,0.008750,0.986045,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,2,1063,1063,937,44.073476,5.326453e-06,0.008750,0.986324,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,2,1063,1063,937,43.546478,6.013646e-06,0.010000,0.982417,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,2,1063,1063,937,44.974272,4.328710e-06,0.006667,0.988836,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,2,1063,1063,937,44.334185,5.016111e-06,0.007500,0.986045,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,2,1063,1063,937,35.016413,4.286910e-05,0.102500,0.962043,0,-1.000000
ecg_101,ecg,DROP,64,3,730,730,1270,26.515351,3.035642e-04,0.198333,0.798772,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,3,730,730,1270,26.174395,3.283569e-04,0.196667,0.785096,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,3,730,730,1270,30.955613,1.092004e-04,0.063125,0.761652,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,3,730,730,1270,31.336660,1.000276e-04,0.085000,0.843427,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,3,730,730,1270,31.340388,9.994174e-05,0.085000,0.844823,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,3,730,730,1270,26.827795,2.824920e-04,0.246667,0.859615,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,3,730,730,1270,31.067941,1.064122e-04,0.043462,0.782026,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,3,730,730,1270,31.697294,9.205689e-05,0.038750,0.823332,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,3,730,730,1270,32.198587,8.202137e-05,0.034375,0.817471,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,3,730,730,1270,38.485965,1.928365e-05,0.017500,0.954786,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,3,730,730,1270,38.384452,1.973970e-05,0.017500,0.951716,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,3,730,730,1270,37.481968,2.429903e-05,0.032500,0.942227,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,3,730,730,1270,39.218581,1.629024e-05,0.014000,0.958415,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,3,730,730,1270,38.976216,1.722519e-05,0.017500,0.961206,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,3,730,730,1270,31.783889,9.023951e-05,0.136667,0.941948,0,-1.000000
ecg_101,ecg,DROP,64,4,563,563,1437,23.163970,6.567328e-04,0.412500,0.755791,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,4,563,563,1437,23.159849,6.573563e-04,0.412500,0.751605,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,4,563,563,1437,28.433454,1.951823e-04,0.063125,0.711136,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,4,563,563,1437,29.628370,1.482343e-04,0.085000,0.790957,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,4,563,563,1437,29.548509,1.509853e-04,0.085000,0.793469,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,4,563,563,1437,22.071780,8.445156e-04,0.400000,0.720625,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,4,563,563,1437,28.390537,1.971206e-04,0.050000,0.738487,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,4,563,563,1437,29.915427,1.387532e-04,0.053333,0.781189,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,4,563,563,1437,30.172755,1.307706e-04,0.040455,0.770862,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,4,563,563,1437,34.832997,4.471837e-05,0.026000,0.916271,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,4,563,563,1437,34.971658,4.331317e-05,0.026000,0.910968,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,4,563,563,1437,33.784694,5.692673e-05,0.047500,0.887524,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,4,563,563,1437,35.597727,3.749842e-05,0.021000,0.928831,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,4,563,563,1437,34.794173,4.511992e-05,0.047500,0.926040,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,4,563,563,1437,27.696544,2.312764e-04,0.235000,0.886408,0,-1.000000
ecg_101,ecg,DROP,64,5,463,463,1537,20.225818,1.291826e-03,0.476000,0.691599,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,5,463,463,1537,19.392637,1.565028e-03,0.503000,0.676807,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,5,463,463,1537,23.081932,6.692563e-04,0.108526,0.674295,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,5,463,463,1537,28.782072,1.801269e-04,0.085000,0.761652,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,5,463,463,1537,28.698670,1.836194e-04,0.085000,0.758303,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,5,463,463,1537,21.193355,1.033832e-03,0.382000,0.714206,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,5,463,463,1537,25.967871,3.443488e-04,0.074032,0.714206,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,5,463,463,1537,27.982077,2.165599e-04,0.057105,0.745744,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,5,463,463,1537,29.114798,1.668422e-04,0.053333,0.744069,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,5,463,463,1537,32.793550,7.152053e-05,0.036250,0.877198,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,5,463,463,1537,32.779199,7.175725e-05,0.036250,0.871616,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,5,463,463,1537,32.203236,8.193361e-05,0.060000,0.852079,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,5,463,463,1537,33.653024,5.867907e-05,0.026667,0.897851,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,5,463,463,1537,32.978978,6.853113e-05,0.055000,0.887245,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,5,463,463,1537,27.071066,2.671032e-04,0.175000,0.848451,0,-1.000000
ecg_101,ecg,DROP,64,6,397,397,1603,16.315490,3.178606e-03,0.695000,0.620709,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,6,397,397,1603,16.652451,2.941309e-03,0.592500,0.618476,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,6,397,397,1603,19.637655,1.479177e-03,0.152105,0.647502,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,6,397,397,1603,26.774934,2.859514e-04,0.085000,0.735696,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,6,397,397,1603,27.521782,2.407729e-04,0.085000,0.741278,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,6,397,397,1603,16.004146,3.414845e-03,0.655000,0.593916,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,6,397,397,1603,23.096756,6.669758e-04,0.101268,0.696623,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,6,397,397,1603,27.834125,2.240646e-04,0.057105,0.726765,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,6,397,397,1603,27.256637,2.559305e-04,0.062750,0.713927,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,6,397,397,1603,31.336561,1.000298e-04,0.038286,0.835892,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,6,397,397,1603,31.602979,9.407793e-05,0.035385,0.837008,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,6,397,397,1603,30.749152,1.145171e-04,0.080000,0.806587,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,6,397,397,1603,32.397631,7.834704e-05,0.027308,0.873011,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,6,397,397,1603,31.839709,8.908710e-05,0.055000,0.857103,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,6,397,397,1603,25.630290,3.721831e-04,0.198333,0.835613,0,-1.000000
ecg_101,ecg,DROP,64,10,263,263,1737,10.370061,1.249625e-02,1.125000,0.454368,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,10,263,263,1737,10.967541,1.089009e-02,1.149000,0.481719,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,10,263,263,1737,15.124332,4.181697e-03,0.257230,0.581636,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,10,263,263,1737,21.994519,8.596740e-04,0.102500,0.682110,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,10,263,263,1737,22.006379,8.573296e-04,0.102500,0.682110,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,10,263,263,1737,10.422760,1.234553e-02,1.195000,0.450461,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,10,263,263,1737,17.791514,2.262738e-03,0.155470,0.651409,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,10,263,263,1737,22.419887,7.794656e-04,0.112990,0.680714,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,10,263,263,1737,23.684624,5.825367e-04,0.108047,0.674295,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,10,263,263,1737,29.214990,1.630372e-04,0.047500,0.771142,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,10,263,263,1737,29.256704,1.614787e-04,0.047500,0.765560,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,10,263,263,1737,28.451775,1.943606e-04,0.105000,0.750768,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,10,263,263,1737,29.785495,1.429671e-04,0.032632,0.799051,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,10,263,263,1737,28.858529,1.769835e-04,0.102500,0.769467,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,10,263,263,1737,24.871415,4.432454e-04,0.185000,0.776165,0,-1.000000
ecg_101,ecg,DROP,64,20,163,163,1837,7.426119,2.461352e-02,1.465000,0.331845,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,20,163,163,1837,7.759611,2.279421e-02,1.356000,0.384315,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,20,163,163,1837,13.213380,6.493035e-03,0.281560,0.525258,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,20,163,163,1837,16.277035,3.206876e-03,0.272778,0.624895,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,20,163,163,1837,15.819037,3.563543e-03,0.219390,0.612336,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,20,163,163,1837,7.301732,2.532867e-02,1.502250,0.304493,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,20,163,163,1837,13.638201,5.887970e-03,0.268956,0.603684,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,20,163,163,1837,13.333230,6.316299e-03,0.205000,0.601172,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,20,163,163,1837,14.863809,4.440223e-03,0.278039,0.605080,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,20,163,163,1837,25.655508,3.700282e-04,0.106957,0.719788,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,20,163,163,1837,26.378222,3.133022e-04,0.093333,0.720904,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,20,163,163,1837,24.535027,4.789421e-04,0.236667,0.698298,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,20,163,163,1837,27.715476,2.302704e-04,0.052283,0.739045,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,20,163,163,1837,26.837300,2.818744e-04,0.103000,0.713648,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,20,163,163,1837,14.390717,4.951240e-03,0.767188,0.734580,0,-1.000000
ecg_101,ecg,DROP,64,30,130,130,1870,7.138629,2.629800e-02,1.474000,0.219648,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,30,130,130,1870,6.852609,2.808826e-02,1.517333,0.214904,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,30,130,130,1870,12.970584,6.866371e-03,0.243606,0.503768,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,30,130,130,1870,11.633936,9.340972e-03,0.438831,0.575495,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,30,130,130,1870,14.059380,5.343769e-03,0.288727,0.569355,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,30,130,130,1870,7.079716,2.665717e-02,1.487500,0.209601,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,30,130,130,1870,10.456877,1.224892e-02,0.294020,0.553168,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,30,130,130,1870,12.998874,6.821789e-03,0.278665,0.563215,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,30,130,130,1870,11.119562,1.051549e-02,0.439660,0.564332,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,30,130,130,1870,23.371026,6.261567e-04,0.122500,0.696623,0,-1.000000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,30,130,130,1870,23.628076,5.901712e-04,0.122500,0.696902,0,-1.000000
ecg_101,ecg,IMP_VW_AREA,64,30,130,130,1870,23.566698,5.985713e-04,0.186667,0.662573,0,-1.000000
ecg_101,ecg,IE_ORACLE_OFFLINE,64,30,130,130,1870,26.570527,2.997319e-04,0.056765,0.707787,0,-1.000000
ecg_101,ecg,VW_ORACLE_OFFLINE,64,30,130,130,1870,26.107798,3.334309e-04,0.118000,0.693832,0,-1.000000
ecg_101,ecg,LTTB_OFFLINE,64,30,130,130,1870,14.276169,5.083570e-03,0.767188,0.696623,0,-1.000000
ecg_101,ecg,DROP,64,50,103,103,1897,5.743598,3.625984e-02,1.554400,0.167457,0,-1.000000
ecg_101,ecg,DROP_MIDDLE,64,50,103,103,1897,3.772141,5.709151e-02,1.534600,0.210159,0,-1.000000
ecg_101,ecg,DROP_LOW_VARIANCE,64,50,103,103,1897,9.527711,1.517101e-02,0.360312,0.468323,0,-1.000000
ecg_101,ecg,LEGACY_IMPORTANCE,64,50,103,103,1897,8.681751,1.843362e-02,0.439660,0.531398,0,-1.000000
ecg_101,ecg,IMP_FIRST_ORDER,64,50,103,103,1897,9.850327,1.408488e-02,0.431026,0.535864,0,-1.000000
ecg_101,ecg,IMP_SECOND_ORDER,64,50,103,103,1897,6.179118,3.280001e-02,1.560300,0.144292,0,-1.000000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,50,103,103,1897,8.319461,2.003732e-02,0.360312,0.490650,0,-1.000000
ecg_101,ecg,IMP_COMPOSITE,64,50,103,103,1897,8.363714,1.983418e-02,0.498710,0.533073,0,-1.000000
ecg_101,ecg,IMP_ADAPTIVE,64,50,103,103,1897,9.292414,1.601564e-02,0.441188,0.543399,0,-1.000000
ecg_101,ecg,IMP_INTERP_ERROR,64,50,103,103,1897,19.492130,1.529582e-03,0.175085,0.663969,0,-1.000000
