alpha,beta,gamma,window_half,signal,trial,snr_db,mse,deriv_ratio,max_error,drops,snr_saturated
0.2,0.1,0.7,5,sine,2,23.8704,2.045079e-03,0.7106,1.9373e-01,538,0
0.2,0.1,0.7,5,chirp,0,22.9716,2.423466e-03,0.7592,2.1830e-01,533,0
0.2,0.1,0.7,5,chirp,1,23.2280,2.284569e-03,0.7566,2.3412e-01,538,0
0.2,0.1,0.7,5,chirp,2,22.4748,2.717162e-03,0.7585,2.3412e-01,534,0
0.2,0.1,0.7,5,spikes,0,10.8545,1.871102e-03,0.7616,1.9433e-01,538,0
0.2,0.1,0.7,5,spikes,1,10.8658,1.866210e-03,0.7673,1.9361e-01,533,0
0.2,0.1,0.7,5,spikes,2,11.0420,1.792014e-03,0.7653,1.9433e-01,532,0
0.2,0.1,0.7,5,ecg,0,32.9855,6.580323e-11,0.8862,4.5667e-05,532,0
0.2,0.1,0.7,5,ecg,1,33.6156,5.691655e-11,0.8936,2.8889e-05,537,0
0.2,0.1,0.7,5,ecg,2,33.6707,5.619959e-11,0.8852,3.3077e-05,532,0
0.2,0.2,0.6,5,sine,0,24.4082,1.806869e-03,0.6871,1.8571e-01,535,0
0.2,0.2,0.6,5,sine,1,24.4967,1.770433e-03,0.7075,1.9373e-01,537,0
0.2,0.2,0.6,5,sine,2,24.1246,1.928796e-03,0.7016,1.8571e-01,539,0
0.2,0.2,0.6,5,chirp,0,23.5424,2.125014e-03,0.7355,1.8129e-01,537,0
0.2,0.2,0.6,5,chirp,1,23.6932,2.052499e-03,0.7342,1.8129e-01,538,0
0.2,0.2,0.6,5,chirp,2,22.9888,2.413921e-03,0.7286,2.1904e-01,536,0
0.2,0.2,0.6,5,spikes,0,10.5563,2.004093e-03,0.7496,1.9341e-01,528,0
0.2,0.2,0.6,5,spikes,1,10.2740,2.138643e-03,0.7410,1.9341e-01,537,0
0.2,0.2,0.6,5,spikes,2,10.5444,2.009562e-03,0.7372,1.9663e-01,538,0
0.2,0.2,0.6,5,ecg,0,32.3281,7.655728e-11,0.8852,4.3043e-05,537,0
0.2,0.2,0.6,5,ecg,1,32.8398,6.804926e-11,0.8792,4.1111e-05,537,0
0.2,0.2,0.6,5,ecg,2,33.7608,5.504520e-11,0.8792,3.1923e-05,537,0
0.2,0.3,0.5,5,sine,0,24.4580,1.786302e-03,0.6832,1.9373e-01,539,0
0.2,0.3,0.5,5,sine,1,24.7469,1.671330e-03,0.6982,1.9373e-01,532,0
0.2,0.3,0.5,5,sine,2,24.4916,1.772535e-03,0.6960,1.9373e-01,537,0
0.2,0.3,0.5,5,chirp,0,22.3102,2.822164e-03,0.7221,2.5029e-01,534,0
0.2,0.3,0.5,5,chirp,1,23.4732,2.159155e-03,0.7124,2.1830e-01,534,0
0.2,0.3,0.5,5,chirp,2,22.4632,2.724431e-03,0.7136,2.1830e-01,536,0
0.2,0.3,0.5,5,spikes,0,10.6791,1.948215e-03,0.7386,1.9005e-01,533,0
0.2,0.3,0.5,5,spikes,1,10.6346,1.968276e-03,0.7413,1.9361e-01,535,0
0.2,0.3,0.5,5,spikes,2,10.7966,1.896198e-03,0.7393,1.9776e-01,534,0
0.2,0.3,0.5,5,ecg,0,33.5480,5.780912e-11,0.8782,3.1923e-05,537,0
0.2,0.3,0.5,5,ecg,1,33.1451,6.342941e-11,0.8708,3.1923e-05,534,0
0.2,0.3,0.5,5,ecg,2,33.6497,5.647169e-11,0.8792,3.1923e-05,529,0
0.2,0.4,0.4,5,sine,0,24.6632,1.703836e-03,0.6919,1.8838e-01,539,0
0.2,0.4,0.4,5,sine,1,24.7488,1.670601e-03,0.6864,1.9373e-01,534,0
0.2,0.4,0.4,5,sine,2,24.5373,1.753959e-03,0.6959,1.9373e-01,533,0
0.2,0.4,0.4,5,chirp,0,23.1321,2.335579e-03,0.7102,2.1830e-01,533,0
0.2,0.4,0.4,5,chirp,1,23.5674,2.112830e-03,0.7132,2.1830e-01,531,0
0.2,0.4,0.4,5,chirp,2,23.5972,2.098342e-03,0.7026,2.1830e-01,536,0
0.2,0.4,0.4,5,spikes,0,10.7258,1.927350e-03,0.7392,1.9097e-01,534,0
0.2,0.4,0.4,5,spikes,1,11.0015,1.808803e-03,0.7378,1.7725e-01,533,0
0.2,0.4,0.4,5,spikes,2,11.5255,1.603231e-03,0.7469,1.7725e-01,534,0
0.2,0.4,0.4,5,ecg,0,33.9471,5.273383e-11,0.8782,3.1923e-05,532,0
0.2,0.4,0.4,5,ecg,1,33.3463,6.055706e-11,0.8757,3.1923e-05,534,0
0.2,0.4,0.4,5,ecg,2,33.4807,5.871288e-11,0.8748,3.3077e-05,533,0
0.2,0.5,0.3,5,sine,0,25.0115,1.572542e-03,0.6787,1.7874e-01,537,0
0.2,0.5,0.3,5,sine,1,24.5767,1.738128e-03,0.6850,1.9373e-01,534,0
0.2,0.5,0.3,5,sine,2,24.5985,1.729410e-03,0.6893,1.9373e-01,534,0
0.2,0.5,0.3,5,chirp,0,23.5293,2.131428e-03,0.7050,2.1830e-01,534,0
0.2,0.5,0.3,5,chirp,1,23.5849,2.104314e-03,0.7028,2.1830e-01,534,0
0.2,0.5,0.3,5,chirp,2,24.0448,1.892876e-03,0.6960,2.1830e-01,537,0
0.2,0.5,0.3,5,spikes,0,10.9399,1.834633e-03,0.7438,1.7348e-01,528,0
0.2,0.5,0.3,5,spikes,1,10.8604,1.868535e-03,0.7444,2.0043e-01,538,0
0.2,0.5,0.3,5,spikes,2,10.8930,1.854549e-03,0.7394,1.9361e-01,534,0
0.2,0.5,0.3,5,ecg,0,33.6445,5.653924e-11,0.8827,3.5333e-05,533,0
0.2,0.5,0.3,5,ecg,1,33.3655,6.029122e-11,0.8842,3.5000e-05,536,0
0.2,0.5,0.3,5,ecg,2,32.9794,6.589635e-11,0.8748,3.7143e-05,537,0
0.2,0.6,0.2,5,sine,0,24.4609,1.785106e-03,0.6711,1.9373e-01,533,0
0.2,0.6,0.2,5,sine,1,24.8813,1.620380e-03,0.6830,1.8485e-01,533,0
0.2,0.6,0.2,5,sine,2,24.5584,1.745451e-03,0.6906,1.9373e-01,535,0
0.2,0.6,0.2,5,chirp,0,23.8538,1.977969e-03,0.6897,2.1830e-01,537,0
0.2,0.6,0.2,5,chirp,1,23.8820,1.965166e-03,0.7119,2.1830e-01,528,0
0.2,0.6,0.2,5,chirp,2,23.8880,1.962466e-03,0.6906,2.1830e-01,533,0
0.2,0.6,0.2,5,spikes,0,11.4123,1.645551e-03,0.7288,1.8066e-01,535,0
0.2,0.6,0.2,5,spikes,1,11.1623,1.743058e-03,0.7368,1.9433e-01,533,0
0.2,0.6,0.2,5,spikes,2,11.5597,1.590638e-03,0.7362,1.5711e-01,534,0
0.2,0.6,0.2,5,ecg,0,32.8846,6.734963e-11,0.8693,4.1304e-05,537,0
0.2,0.6,0.2,5,ecg,1,33.3783,6.011287e-11,0.8743,3.5333e-05,534,0
0.2,0.6,0.2,5,ecg,2,33.4451,5.919536e-11,0.8757,3.5333e-05,536,0
0.2,0.7,0.1,5,sine,0,25.5024,1.404459e-03,0.6746,1.5541e-01,534,0
0.2,0.7,0.1,5,sine,1,24.8646,1.626642e-03,0.6653,1.6357e-01,538,0
0.2,0.7,0.1,5,sine,2,24.6424,1.712011e-03,0.6667,1.9373e-01,533,0
0.2,0.7,0.1,5,chirp,0,23.8674,1.971788e-03,0.6871,1.9017e-01,535,0
0.2,0.7,0.1,5,chirp,1,24.0974,1.870062e-03,0.6688,1.6963e-01,533,0
0.2,0.7,0.1,5,chirp,2,23.9850,1.919126e-03,0.6929,1.6995e-01,531,0
0.2,0.7,0.1,5,spikes,0,11.3683,1.662305e-03,0.7253,1.9097e-01,538,0
0.2,0.7,0.1,5,spikes,1,11.3043,1.686977e-03,0.7203,1.8123e-01,537,0
0.2,0.7,0.1,5,spikes,2,11.6088,1.572779e-03,0.7288,1.7516e-01,533,0
0.2,0.7,0.1,5,ecg,0,33.7377,5.533865e-11,0.8718,3.2273e-05,537,0
0.2,0.7,0.1,5,ecg,1,33.8558,5.385422e-11,0.8693,3.2273e-05,533,0
0.2,0.7,0.1,5,ecg,2,33.4236,5.948963e-11,0.8688,4.2500e-05,533,0
0.3,0.1,0.6,5,sine,0,24.1075,1.936430e-03,0.7247,1.9373e-01,535,0
0.3,0.1,0.6,5,sine,1,23.9517,2.007133e-03,0.7329,2.1356e-01,532,0
0.3,0.1,0.6,5,sine,2,24.1442,1.920112e-03,0.7250,1.9373e-01,535,0
0.3,0.1,0.6,5,chirp,0,23.6211,2.086844e-03,0.7706,2.1830e-01,532,0
0.3,0.1,0.6,5,chirp,1,22.7340,2.559755e-03,0.7734,2.3412e-01,533,0
0.3,0.1,0.6,5,chirp,2,23.6110,2.091691e-03,0.7603,2.1830e-01,537,0
0.3,0.1,0.6,5,spikes,0,10.7430,1.919766e-03,0.7752,1.9663e-01,538,0
0.3,0.1,0.6,5,spikes,1,11.1014,1.767664e-03,0.7835,1.9004e-01,533,0
0.3,0.1,0.6,5,spikes,2,11.0678,1.781394e-03,0.7791,1.9004e-01,536,0
0.3,0.1,0.6,5,ecg,0,32.9145,6.688756e-11,0.8897,4.5000e-05,533,0
0.3,0.1,0.6,5,ecg,1,33.6187,5.687620e-11,0.8931,3.3077e-05,537,0
0.3,0.1,0.6,5,ecg,2,33.8295,5.418135e-11,0.8892,2.8571e-05,532,0
0.3,0.2,0.5,5,sine,0,24.1299,1.926481e-03,0.7116,1.9373e-01,533,0
0.3,0.2,0.5,5,sine,1,23.9465,2.009553e-03,0.7171,1.9373e-01,534,0
0.3,0.2,0.5,5,sine,2,24.3870,1.815736e-03,0.7203,1.9373e-01,533,0
0.3,0.2,0.5,5,chirp,0,23.5819,2.105781e-03,0.7627,2.1830e-01,537,0
0.3,0.2,0.5,5,chirp,1,23.3531,2.219673e-03,0.7580,2.1830e-01,537,0
0.3,0.2,0.5,5,chirp,2,23.0625,2.373279e-03,0.7566,2.1830e-01,533,0
0.3,0.2,0.5,5,spikes,0,11.2039,1.726438e-03,0.7640,1.9833e-01,533,0
0.3,0.2,0.5,5,spikes,1,10.7465,1.918198e-03,0.7524,1.9361e-01,537,0
0.3,0.2,0.5,5,spikes,2,10.8835,1.858613e-03,0.7574,1.9361e-01,533,0
0.3,0.2,0.5,5,ecg,0,32.9641,6.612903e-11,0.8842,4.5667e-05,531,0
0.3,0.2,0.5,5,ecg,1,33.5466,5.782802e-11,0.8852,3.3077e-05,536,0
0.3,0.2,0.5,5,ecg,2,33.6841,5.602641e-11,0.8882,3.1667e-05,533,0
0.3,0.3,0.4,5,sine,0,24.0801,1.948689e-03,0.7012,1.8571e-01,536,0
0.3,0.3,0.4,5,sine,1,23.7365,2.109131e-03,0.7065,1.9373e-01,534,0
0.3,0.3,0.4,5,sine,2,24.0965,1.941322e-03,0.7070,1.9373e-01,536,0
0.3,0.3,0.4,5,chirp,0,22.8095,2.515638e-03,0.7389,2.1830e-01,533,0
0.3,0.3,0.4,5,chirp,1,23.3794,2.206284e-03,0.7371,2.1830e-01,537,0
0.3,0.3,0.4,5,chirp,2,23.2827,2.255935e-03,0.7314,2.1830e-01,534,0
0.3,0.3,0.4,5,spikes,0,10.8858,1.857642e-03,0.7504,2.0826e-01,533,0
0.3,0.3,0.4,5,spikes,1,10.7828,1.902234e-03,0.7523,1.7821e-01,533,0
0.3,0.3,0.4,5,spikes,2,10.8262,1.883304e-03,0.7562,2.0428e-01,532,0
0.3,0.3,0.4,5,ecg,0,33.2988,6.122355e-11,0.8772,3.1923e-05,537,0
0.3,0.3,0.4,5,ecg,1,33.7721,5.490248e-11,0.8857,3.1923e-05,531,0
0.3,0.3,0.4,5,ecg,2,33.7666,5.497201e-11,0.8857,3.1923e-05,532,0
0.3,0.4,0.3,5,sine,0,24.5775,1.737792e-03,0.6868,1.8571e-01,533,0
0.3,0.4,0.3,5,sine,1,24.3648,1.825045e-03,0.6885,1.9373e-01,534,0
0.3,0.4,0.3,5,sine,2,24.0158,1.977724e-03,0.6977,1.9373e-01,533,0
0.3,0.4,0.3,5,chirp,0,22.8946,2.466820e-03,0.7140,2.1830e-01,536,0
0.3,0.4,0.3,5,chirp,1,22.8544,2.489794e-03,0.7311,2.1830e-01,534,0
0.3,0.4,0.3,5,chirp,2,23.0639,2.372513e-03,0.7252,2.1830e-01,535,0
0.3,0.4,0.3,5,spikes,0,10.4968,2.031740e-03,0.7400,2.0432e-01,536,0
0.3,0.4,0.3,5,spikes,1,10.7155,1.931937e-03,0.7379,2.0428e-01,536,0
0.3,0.4,0.3,5,spikes,2,10.7814,1.902858e-03,0.7427,1.9097e-01,528,0
0.3,0.4,0.3,5,ecg,0,33.3389,6.066096e-11,0.8748,3.1923e-05,538,0
0.3,0.4,0.3,5,ecg,1,33.8660,5.372727e-11,0.8817,3.1923e-05,533,0
0.3,0.4,0.3,5,ecg,2,33.6574,5.637115e-11,0.8757,3.3077e-05,536,0
0.3,0.5,0.2,5,sine,0,24.3698,1.822941e-03,0.6960,1.9373e-01,538,0
0.3,0.5,0.2,5,sine,1,24.2419,1.877421e-03,0.7012,2.3222e-01,535,0
0.3,0.5,0.2,5,sine,2,24.4937,1.771681e-03,0.6870,2.3222e-01,532,0
0.3,0.5,0.2,5,chirp,0,23.0901,2.358237e-03,0.7143,2.1830e-01,536,0
0.3,0.5,0.2,5,chirp,1,23.4562,2.167596e-03,0.7086,2.1830e-01,536,0
0.3,0.5,0.2,5,chirp,2,23.3959,2.197934e-03,0.7192,2.1830e-01,534,0
0.3,0.5,0.2,5,spikes,0,10.8128,1.889117e-03,0.7353,1.7725e-01,537,0
0.3,0.5,0.2,5,spikes,1,10.7883,1.899834e-03,0.7394,2.3238e-01,535,0
0.3,0.5,0.2,5,spikes,2,10.9102,1.847247e-03,0.7409,2.0428e-01,538,0
0.3,0.5,0.2,5,ecg,0,33.2463,6.196767e-11,0.8723,3.1923e-05,540,0
0.3,0.5,0.2,5,ecg,1,33.7345,5.537970e-11,0.8797,3.1923e-05,528,0
0.3,0.5,0.2,5,ecg,2,33.4702,5.885489e-11,0.8757,3.7143e-05,536,0
0.3,0.6,0.1,5,sine,0,24.4037,1.808741e-03,0.7020,2.3222e-01,523,0
0.3,0.6,0.1,5,sine,1,24.5352,1.754817e-03,0.6916,2.3222e-01,534,0
0.3,0.6,0.1,5,sine,2,24.3040,1.850754e-03,0.6842,1.9373e-01,534,0
0.3,0.6,0.1,5,chirp,0,22.9085,2.458957e-03,0.7218,2.5029e-01,534,0
0.3,0.6,0.1,5,chirp,1,23.7007,2.048967e-03,0.6993,2.1830e-01,536,0
0.3,0.6,0.1,5,chirp,2,23.3440,2.224348e-03,0.7133,2.5029e-01,531,0
0.3,0.6,0.1,5,spikes,0,10.6248,1.972720e-03,0.7355,2.3238e-01,535,0
0.3,0.6,0.1,5,spikes,1,11.0981,1.769009e-03,0.7393,2.3238e-01,536,0
0.3,0.6,0.1,5,spikes,2,10.9109,1.846929e-03,0.7361,2.3238e-01,537,0
0.3,0.6,0.1,5,ecg,0,33.0647,6.461516e-11,0.8733,3.7143e-05,538,0
0.3,0.6,0.1,5,ecg,1,33.7235,5.552041e-11,0.8772,3.1923e-05,533,0
0.3,0.6,0.1,5,ecg,2,33.5643,5.759292e-11,0.8812,3.3077e-05,534,0
0.4,0.1,0.5,5,sine,0,24.6178,1.721747e-03,0.7362,1.7240e-01,532,0
0.4,0.1,0.5,5,sine,1,24.9020,1.612682e-03,0.7376,1.8657e-01,532,0
0.4,0.1,0.5,5,sine,2,24.6804,1.697093e-03,0.7430,1.7240e-01,532,0
0.4,0.1,0.5,5,chirp,0,23.3488,2.221876e-03,0.7712,2.3412e-01,532,0
0.4,0.1,0.5,5,chirp,1,23.3720,2.210055e-03,0.7714,2.1830e-01,534,0
0.4,0.1,0.5,5,chirp,2,23.4749,2.158276e-03,0.7713,2.3412e-01,532,0
0.4,0.1,0.5,5,spikes,0,10.8525,1.871948e-03,0.7816,1.8282e-01,536,0
0.4,0.1,0.5,5,spikes,1,10.8792,1.860479e-03,0.7772,1.9663e-01,528,0
0.4,0.1,0.5,5,spikes,2,10.9251,1.840925e-03,0.7820,1.9004e-01,537,0
0.4,0.1,0.5,5,ecg,0,32.7188,6.997117e-11,0.8892,4.5000e-05,531,0
0.4,0.1,0.5,5,ecg,1,32.4273,7.482857e-11,0.8802,4.5000e-05,538,0
0.4,0.1,0.5,5,ecg,2,33.3241,6.086834e-11,0.8907,2.8889e-05,534,0
0.4,0.2,0.4,5,sine,0,24.0904,1.944055e-03,0.7207,1.8571e-01,534,0
0.4,0.2,0.4,5,sine,1,23.8206,2.068676e-03,0.7182,1.9373e-01,538,0
0.4,0.2,0.4,5,sine,2,24.1193,1.931191e-03,0.7140,1.8571e-01,536,0
0.4,0.2,0.4,5,chirp,0,22.4726,2.718554e-03,0.7583,2.3412e-01,533,0
0.4,0.2,0.4,5,chirp,1,22.4953,2.704388e-03,0.7652,2.3412e-01,536,0
0.4,0.2,0.4,5,chirp,2,22.9795,2.419105e-03,0.7684,2.1830e-01,533,0
0.4,0.2,0.4,5,spikes,0,10.6070,1.980823e-03,0.7650,1.9361e-01,536,0
0.4,0.2,0.4,5,spikes,1,10.5764,1.994837e-03,0.7641,1.9433e-01,534,0
0.4,0.2,0.4,5,spikes,2,10.9123,1.846356e-03,0.7680,1.8995e-01,535,0
0.4,0.2,0.4,5,ecg,0,33.5769,5.742636e-11,0.8902,3.3077e-05,534,0
0.4,0.2,0.4,5,ecg,1,32.8811,6.740423e-11,0.8847,3.3077e-05,535,0
0.4,0.2,0.4,5,ecg,2,32.8938,6.720738e-11,0.8842,4.5667e-05,534,0
0.4,0.3,0.3,5,sine,0,23.7103,2.121861e-03,0.7043,1.9373e-01,535,0
0.4,0.3,0.3,5,sine,1,23.9103,2.026398e-03,0.7063,1.8571e-01,537,0
0.4,0.3,0.3,5,sine,2,23.9988,1.985491e-03,0.7061,1.9373e-01,536,0
0.4,0.3,0.3,5,chirp,0,22.4908,2.707215e-03,0.7493,2.1830e-01,537,0
0.4,0.3,0.3,5,chirp,1,22.8736,2.478794e-03,0.7425,2.1904e-01,536,0
0.4,0.3,0.3,5,chirp,2,22.8932,2.467650e-03,0.7411,2.1830e-01,538,0
0.4,0.3,0.3,5,spikes,0,10.8106,1.890107e-03,0.7599,1.9833e-01,536,0
0.4,0.3,0.3,5,spikes,1,11.1703,1.739845e-03,0.7670,1.8629e-01,530,0
0.4,0.3,0.3,5,spikes,2,11.3279,1.677861e-03,0.7671,1.8629e-01,533,0
0.4,0.3,0.3,5,ecg,0,33.3307,6.077518e-11,0.8827,3.3077e-05,536,0
0.4,0.3,0.3,5,ecg,1,33.5732,5.747572e-11,0.8817,3.1667e-05,536,0
0.4,0.3,0.3,5,ecg,2,32.7446,6.955639e-11,0.8807,4.5667e-05,536,0
0.4,0.4,0.2,5,sine,0,23.5404,2.206526e-03,0.7063,1.9373e-01,536,0
0.4,0.4,0.2,5,sine,1,23.8706,2.044990e-03,0.7103,1.9373e-01,536,0
0.4,0.4,0.2,5,sine,2,23.9241,2.019961e-03,0.7032,1.9373e-01,535,0
0.4,0.4,0.2,5,chirp,0,22.7198,2.568173e-03,0.7316,2.1830e-01,536,0
0.4,0.4,0.2,5,chirp,1,22.6931,2.583999e-03,0.7335,2.1830e-01,537,0
0.4,0.4,0.2,5,chirp,2,23.1297,2.336858e-03,0.7334,2.1830e-01,536,0
0.4,0.4,0.2,5,spikes,0,10.8668,1.865811e-03,0.7500,2.0641e-01,535,0
0.4,0.4,0.2,5,spikes,1,10.3102,2.120922e-03,0.7407,1.9433e-01,534,0
0.4,0.4,0.2,5,spikes,2,10.9119,1.846516e-03,0.7534,1.7725e-01,536,0
0.4,0.4,0.2,5,ecg,0,33.6730,5.616935e-11,0.8872,3.1923e-05,536,0
0.4,0.4,0.2,5,ecg,1,32.8610,6.771677e-11,0.8772,3.7857e-05,536,0
0.4,0.4,0.2,5,ecg,2,33.7646,5.499702e-11,0.8802,3.1923e-05,538,0
0.4,0.5,0.1,5,sine,0,24.0451,1.964457e-03,0.6938,1.9373e-01,535,0
0.4,0.5,0.1,5,sine,1,24.0151,1.978072e-03,0.6916,1.9373e-01,533,0
0.4,0.5,0.1,5,sine,2,24.4143,1.804345e-03,0.6956,1.8571e-01,531,0
0.4,0.5,0.1,5,chirp,0,23.1227,2.340641e-03,0.7304,2.1830e-01,535,0
0.4,0.5,0.1,5,chirp,1,22.9493,2.435987e-03,0.7250,2.1830e-01,535,0
0.4,0.5,0.1,5,chirp,2,22.5489,2.671227e-03,0.7155,2.1830e-01,536,0
0.4,0.5,0.1,5,spikes,0,10.5550,2.004689e-03,0.7424,2.0641e-01,533,0
0.4,0.5,0.1,5,spikes,1,10.4596,2.049218e-03,0.7428,1.9097e-01,535,0
0.4,0.5,0.1,5,spikes,2,10.3345,2.109088e-03,0.7320,1.9097e-01,538,0
0.4,0.5,0.1,5,ecg,0,32.5166,7.330537e-11,0.8762,4.4400e-05,533,0
0.4,0.5,0.1,5,ecg,1,33.7908,5.466632e-11,0.8762,3.1923e-05,534,0
0.4,0.5,0.1,5,ecg,2,33.5673,5.755326e-11,0.8718,3.3077e-05,533,0
0.5,0.1,0.4,5,sine,0,24.8128,1.646145e-03,0.7389,1.7240e-01,534,0
0.5,0.1,0.4,5,sine,1,24.8818,1.620193e-03,0.7436,1.8508e-01,535,0
0.5,0.1,0.4,5,sine,2,24.8218,1.642762e-03,0.7428,1.8508e-01,533,0
0.5,0.1,0.4,5,chirp,0,23.8819,1.965193e-03,0.7739,1.8266e-01,536,0
0.5,0.1,0.4,5,chirp,1,23.8419,1.983405e-03,0.7712,1.8266e-01,534,0
0.5,0.1,0.4,5,chirp,2,23.7297,2.035303e-03,0.7648,2.4615e-01,536,0
0.5,0.1,0.4,5,spikes,0,10.7751,1.905592e-03,0.7779,1.9004e-01,536,0
0.5,0.1,0.4,5,spikes,1,10.9488,1.830904e-03,0.7800,1.9004e-01,535,0
0.5,0.1,0.4,5,spikes,2,10.7880,1.899940e-03,0.7861,1.8282e-01,533,0
0.5,0.1,0.4,5,ecg,0,31.8532,8.540517e-11,0.8852,4.5667e-05,535,0
0.5,0.1,0.4,5,ecg,1,33.1562,6.326784e-11,0.8882,3.5833e-05,534,0
0.5,0.1,0.4,5,ecg,2,32.8798,6.742503e-11,0.8936,4.5667e-05,524,0
0.5,0.2,0.3,5,sine,0,24.0994,1.940027e-03,0.7269,1.9373e-01,528,0
0.5,0.2,0.3,5,sine,1,24.0229,1.974501e-03,0.7175,1.8571e-01,528,0
0.5,0.2,0.3,5,sine,2,23.9655,2.000782e-03,0.7248,1.9373e-01,533,0
0.5,0.2,0.3,5,chirp,0,22.6632,2.601848e-03,0.7666,2.3412e-01,533,0
0.5,0.2,0.3,5,chirp,1,22.8433,2.496172e-03,0.7678,2.1830e-01,533,0
0.5,0.2,0.3,5,chirp,2,22.9788,2.419475e-03,0.7614,2.1830e-01,534,0
0.5,0.2,0.3,5,spikes,0,10.7661,1.909554e-03,0.7737,1.9004e-01,533,0
0.5,0.2,0.3,5,spikes,1,10.8219,1.885172e-03,0.7754,1.9004e-01,536,0
0.5,0.2,0.3,5,spikes,2,10.9767,1.819154e-03,0.7820,1.9004e-01,514,0
0.5,0.2,0.3,5,ecg,0,33.3552,6.043408e-11,0.8852,3.3077e-05,537,0
0.5,0.2,0.3,5,ecg,1,33.8106,5.441819e-11,0.8872,3.0000e-05,532,0
0.5,0.2,0.3,5,ecg,2,33.3530,6.046499e-11,0.8862,3.0909e-05,536,0
0.5,0.3,0.2,5,sine,0,23.9738,1.996975e-03,0.7060,1.9373e-01,536,0
0.5,0.3,0.2,5,sine,1,24.5061,1.766623e-03,0.7168,1.8571e-01,534,0
0.5,0.3,0.2,5,sine,2,23.9544,2.005922e-03,0.7162,1.9373e-01,535,0
0.5,0.3,0.2,5,chirp,0,23.0768,2.365460e-03,0.7596,2.1830e-01,537,0
0.5,0.3,0.2,5,chirp,1,23.1050,2.350156e-03,0.7710,2.3412e-01,533,0
0.5,0.3,0.2,5,chirp,2,22.9187,2.453156e-03,0.7720,2.1830e-01,534,0
0.5,0.3,0.2,5,spikes,0,10.6552,1.958949e-03,0.7672,1.9833e-01,533,0
0.5,0.3,0.2,5,spikes,1,10.7160,1.931699e-03,0.7687,1.9361e-01,527,0
0.5,0.3,0.2,5,spikes,2,10.6369,1.967232e-03,0.7620,1.9833e-01,537,0
0.5,0.3,0.2,5,ecg,0,33.6581,5.636275e-11,0.8907,3.1667e-05,531,0
0.5,0.3,0.2,5,ecg,1,33.7012,5.580612e-11,0.8867,3.1667e-05,533,0
0.5,0.3,0.2,5,ecg,2,33.3930,5.991034e-11,0.8852,3.8750e-05,537,0
0.5,0.4,0.1,5,sine,0,24.3148,1.846144e-03,0.7086,1.9373e-01,529,0
0.5,0.4,0.1,5,sine,1,23.6717,2.140826e-03,0.7131,1.9373e-01,534,0
0.5,0.4,0.1,5,sine,2,24.1313,1.925835e-03,0.7016,1.9373e-01,536,0
0.5,0.4,0.1,5,chirp,0,22.9438,2.439062e-03,0.7563,2.1830e-01,537,0
0.5,0.4,0.1,5,chirp,1,23.0801,2.363696e-03,0.7529,2.1830e-01,534,0
0.5,0.4,0.1,5,chirp,2,23.0193,2.397004e-03,0.7518,2.1830e-01,534,0
0.5,0.4,0.1,5,spikes,0,10.5165,2.022521e-03,0.7526,1.9361e-01,536,0
0.5,0.4,0.1,5,spikes,1,11.2505,1.708040e-03,0.7648,1.7519e-01,534,0
0.5,0.4,0.1,5,spikes,2,10.6971,1.940147e-03,0.7620,1.9361e-01,534,0
0.5,0.4,0.1,5,ecg,0,33.6053,5.705122e-11,0.8842,3.1667e-05,537,0
0.5,0.4,0.1,5,ecg,1,33.5218,5.815925e-11,0.8842,3.1667e-05,535,0
0.5,0.4,0.1,5,ecg,2,33.6537,5.642013e-11,0.8887,3.1667e-05,534,0
0.6,0.1,0.3,5,sine,0,24.8492,1.632429e-03,0.7427,1.7240e-01,535,0
0.6,0.1,0.3,5,sine,1,24.5621,1.743960e-03,0.7341,1.7240e-01,534,0
0.6,0.1,0.3,5,sine,2,24.5937,1.731351e-03,0.7319,1.7240e-01,537,0
0.6,0.1,0.3,5,chirp,0,23.8213,1.992812e-03,0.7721,2.4615e-01,536,0
0.6,0.1,0.3,5,chirp,1,23.8278,1.989829e-03,0.7785,2.4615e-01,533,0
0.6,0.1,0.3,5,chirp,2,23.5778,2.107741e-03,0.7727,2.4615e-01,535,0
0.6,0.1,0.3,5,spikes,0,10.7699,1.907905e-03,0.7779,1.9004e-01,536,0
0.6,0.1,0.3,5,spikes,1,10.9178,1.843996e-03,0.7771,1.9004e-01,537,0
0.6,0.1,0.3,5,spikes,2,11.0243,1.799346e-03,0.7863,1.8995e-01,530,0
0.6,0.1,0.3,5,ecg,0,32.3368,7.640390e-11,0.8857,4.5000e-05,530,0
0.6,0.1,0.3,5,ecg,1,32.5202,7.324559e-11,0.8862,4.5667e-05,536,0
0.6,0.1,0.3,5,ecg,2,32.2965,7.711679e-11,0.8847,4.5000e-05,537,0
0.6,0.2,0.2,5,sine,0,24.1976,1.896654e-03,0.7216,1.8571e-01,536,0
0.6,0.2,0.2,5,sine,1,23.7418,2.106550e-03,0.7177,1.9373e-01,534,0
0.6,0.2,0.2,5,sine,2,24.0679,1.954151e-03,0.7192,1.8571e-01,533,0
0.6,0.2,0.2,5,chirp,0,22.8983,2.464729e-03,0.7644,2.1830e-01,538,0
0.6,0.2,0.2,5,chirp,1,23.5220,2.135023e-03,0.7660,2.1830e-01,536,0
0.6,0.2,0.2,5,chirp,2,23.4706,2.160406e-03,0.7687,2.1830e-01,534,0
