signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,degenerate,snr_saturated,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_100,ecg,DROP,64,4,1,26.4005,2.968248e-04,0.0016,0.8215,1218,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,1,22.5643,7.179913e-04,0.0080,0.7678,1222,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,1,25.8246,3.389128e-04,0.0085,0.8201,1212,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,1,32.2598,7.701387e-05,0.0025,0.8027,1217,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,1,29.8963,1.327146e-04,0.1757,0.8717,1002,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,1,32.7983,6.803262e-05,0.0040,0.8631,1222,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,4,1,32.7221,6.923801e-05,0.0373,0.8674,1222,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,4,1,32.1314,7.932592e-05,0.0033,0.8040,1225,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,4,1,32.6384,7.058431e-05,0.0096,0.8486,1216,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,4,1,32.8505,6.721981e-05,0.0282,0.8295,1218,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,4,1,38.9560,1.647977e-05,0.0249,0.9680,1213,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,4,1,38.6630,1.762996e-05,0.0049,0.9621,1223,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,4,1,38.1528,1.982761e-05,0.0036,0.9576,1224,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,4,1,39.7772,1.364052e-05,0.0000,0.9745,1213,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,4,1,29.9716,1.304335e-04,0.0000,0.9447,1213,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,4,2,25.4028,3.734844e-04,0.0023,0.8147,1216,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,2,21.0499,1.017557e-03,0.0090,0.7734,1219,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,2,26.1618,3.135951e-04,0.0025,0.8357,1216,0,0,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,2,32.1960,7.815449e-05,0.0034,0.8040,1215,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,2,29.6180,1.414983e-04,0.2605,0.8730,1027,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,2,32.8295,6.754585e-05,0.0096,0.8674,1215,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,4,2,32.7227,6.922833e-05,0.0276,0.8647,1216,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,4,2,32.1655,7.870457e-05,0.0159,0.8088,1219,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,4,2,32.3668,7.513969e-05,0.0062,0.8437,1223,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,4,2,32.7157,6.933929e-05,0.0294,0.8394,1216,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,4,2,38.7154,1.741866e-05,0.0059,0.9643,1222,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,4,2,38.6568,1.765510e-05,0.0066,0.9613,1224,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,4,2,38.2066,1.958336e-05,0.0024,0.9552,1226,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,4,2,39.6525,1.403788e-05,0.0000,0.9737,1222,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,4,2,30.0493,1.281205e-04,0.0000,0.9474,1222,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,4,3,25.4205,3.719649e-04,0.0023,0.8276,1226,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,3,21.5856,8.994689e-04,0.0093,0.7710,1227,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,3,25.1224,3.983889e-04,0.0016,0.8317,1225,0,0,0.9333,1.0000,0.8750,0.3968,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,3,32.3108,7.611546e-05,0.0113,0.8021,1220,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,3,29.0334,1.618868e-04,0.2841,0.8692,1047,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,3,32.7312,6.909229e-05,0.0027,0.8636,1225,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,4,3,32.6586,7.025774e-05,0.0017,0.8636,1228,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,4,3,32.3541,7.536047e-05,0.0220,0.8064,1224,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,4,3,32.7036,6.953257e-05,0.0063,0.8451,1225,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,4,3,32.5697,7.171020e-05,0.0268,0.8314,1225,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,4,3,38.8940,1.671674e-05,0.0083,0.9659,1222,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,4,3,38.6746,1.758299e-05,0.0210,0.9619,1221,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,4,3,37.8742,2.114133e-05,0.0035,0.9525,1225,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,4,3,39.6525,1.403788e-05,0.0000,0.9737,1222,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,4,3,30.0493,1.281205e-04,0.0000,0.9474,1222,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,4,4,25.7729,3.429773e-04,0.0011,0.8263,1228,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,4,17.7024,2.199447e-03,0.0178,0.7226,1226,0,0,0.9333,1.0000,0.8750,4.3651,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,4,25.0109,4.087569e-04,0.0021,0.8373,1226,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,4,32.3310,7.576184e-05,0.0022,0.8013,1224,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,4,28.9701,1.642649e-04,0.2071,0.8666,1013,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,4,32.7244,6.920022e-05,0.0019,0.8617,1227,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,4,4,32.7150,6.935092e-05,0.0028,0.8620,1226,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,4,4,32.3543,7.535664e-05,0.0092,0.8061,1223,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,4,4,32.6567,7.028757e-05,0.0041,0.8437,1230,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,4,4,32.2301,7.754194e-05,0.0561,0.8360,1221,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,4,4,38.7986,1.708787e-05,0.0639,0.9659,1221,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,4,4,38.5582,1.806057e-05,0.0037,0.9600,1223,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,4,4,38.0993,2.007331e-05,0.0026,0.9487,1224,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,4,4,39.6467,1.405663e-05,0.0000,0.9737,1221,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,4,4,30.4206,1.176217e-04,0.0000,0.9447,1221,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,5,0,22.9384,6.587351e-04,0.0011,0.7806,1354,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,5,0,14.2490,4.871390e-03,0.0073,0.6880,1354,0,0,0.8571,1.0000,0.7500,2.7778,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,5,0,22.4075,7.443894e-04,0.0218,0.7965,1349,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,5,0,29.9183,1.320455e-04,0.0024,0.7643,1352,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,5,0,26.3671,2.991184e-04,0.1531,0.8137,1191,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,5,0,31.2711,9.670364e-05,0.0030,0.8314,1354,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,5,0,31.2766,9.658161e-05,0.0221,0.8341,1345,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,5,0,31.0977,1.006425e-04,0.0191,0.7696,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,5,0,31.3854,9.419093e-05,0.0229,0.8131,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,5,0,31.7596,8.641578e-05,0.0110,0.7959,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,5,0,36.1561,3.140054e-05,0.0098,0.9342,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,5,0,36.1146,3.170246e-05,0.0036,0.9334,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,5,0,35.3361,3.792590e-05,0.0077,0.9141,1348,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,5,0,37.0520,2.554745e-05,0.0000,0.9511,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,5,0,26.6311,2.814774e-04,0.0000,0.9280,1351,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP,64,5,1,22.9101,6.630474e-04,0.0020,0.7594,1349,0,0,0.9333,1.0000,0.8750,3.5714,-1.0000
ecg_100,ecg,RANDOM_DROP,64,5,1,17.0638,2.547837e-03,0.0079,0.7039,1352,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,5,1,23.8168,5.381101e-04,0.0027,0.7903,1350,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,5,1,29.9755,1.303158e-04,0.0040,0.7648,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,5,1,26.3021,3.036243e-04,0.1407,0.8362,1190,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,5,1,31.3099,9.584400e-05,0.0039,0.8319,1347,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,5,1,31.2342,9.752718e-05,0.0042,0.8319,1348,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,5,1,30.7954,1.078967e-04,0.0040,0.7785,1342,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,5,1,31.3675,9.458057e-05,0.0049,0.8056,1347,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,5,1,31.4874,9.200575e-05,0.0040,0.7954,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,5,1,36.1738,3.127277e-05,0.0025,0.9337,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,5,1,36.0243,3.236806e-05,0.0038,0.9307,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,5,1,35.5304,3.626709e-05,0.0035,0.9152,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,5,1,37.0428,2.560152e-05,0.0000,0.9511,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,5,1,29.0619,1.608270e-04,0.0000,0.9170,1350,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,5,2,22.7703,6.847311e-04,0.0021,0.7640,1350,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,RANDOM_DROP,64,5,2,11.9903,8.194455e-03,0.0078,0.6531,1352,0,0,0.8571,1.0000,0.7500,2.3148,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,5,2,22.7073,6.947323e-04,0.0027,0.7669,1353,0,0,0.9333,1.0000,0.8750,3.1746,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,5,2,29.8490,1.341699e-04,0.0174,0.7661,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,5,2,26.5033,2.898830e-04,0.1573,0.8333,1187,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,5,2,31.1193,1.001436e-04,0.0041,0.8314,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,5,2,31.1787,9.878266e-05,0.0084,0.8343,1346,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,5,2,31.3044,9.596359e-05,0.0243,0.7780,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,5,2,31.5677,9.031997e-05,0.0045,0.8061,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,5,2,31.4021,9.382917e-05,0.0046,0.8019,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,5,2,36.0990,3.181604e-05,0.0029,0.9310,1352,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,5,2,35.8282,3.386373e-05,0.0067,0.9318,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,5,2,35.1399,3.967882e-05,0.0037,0.9063,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,5,2,37.0182,2.574745e-05,0.0000,0.9511,1352,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,5,2,29.1878,1.562312e-04,0.0000,0.9181,1352,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP,64,5,3,24.0481,5.102035e-04,0.0080,0.7823,1352,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,RANDOM_DROP,64,5,3,16.1457,3.147608e-03,0.0079,0.6647,1351,0,0,0.9333,1.0000,0.8750,5.1587,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,5,3,22.0994,7.991215e-04,0.0024,0.7694,1351,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,5,3,29.7618,1.368894e-04,0.0008,0.7637,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,5,3,27.3259,2.398597e-04,0.1840,0.8402,1186,0,0,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,5,3,31.0270,1.022933e-04,0.0031,0.8319,1352,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,5,3,31.1696,9.899042e-05,0.0087,0.8335,1347,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,5,3,31.1861,9.861509e-05,0.0354,0.7758,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,5,3,31.4037,9.379450e-05,0.0035,0.8112,1346,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,5,3,31.0147,1.025846e-04,0.0330,0.7951,1339,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,5,3,36.1638,3.134488e-05,0.0027,0.9305,1344,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,5,3,36.0819,3.194220e-05,0.0031,0.9299,1348,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,5,3,35.0572,4.044179e-05,0.0024,0.9079,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,5,3,37.2122,2.462217e-05,0.0000,0.9514,1344,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,5,3,29.2488,1.540542e-04,0.0000,0.9178,1344,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,5,4,22.5922,7.134019e-04,0.0056,0.7715,1352,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,RANDOM_DROP,64,5,4,12.8923,6.657667e-03,0.0095,0.6722,1352,0,0,0.8571,1.0000,0.7500,1.8519,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,5,4,22.4658,7.344557e-04,0.0027,0.7892,1349,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,5,4,29.8601,1.338265e-04,0.0059,0.7635,1353,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,5,4,25.9907,3.262003e-04,0.2003,0.8225,1188,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,5,4,31.1434,9.958984e-05,0.0024,0.8300,1351,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,5,4,31.1776,9.880668e-05,0.0086,0.8314,1352,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,5,4,30.1649,1.247570e-04,0.0185,0.7734,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,5,4,31.5869,8.992138e-05,0.0043,0.8107,1347,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,5,4,31.3542,9.487140e-05,0.0038,0.7914,1350,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,5,4,36.0994,3.181365e-05,0.0025,0.9331,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,5,4,35.9023,3.329021e-05,0.0042,0.9288,1352,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,5,4,35.2693,3.851436e-05,0.0025,0.9106,1354,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,5,4,37.0855,2.535152e-05,0.0000,0.9511,1349,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,5,4,28.2829,1.924261e-04,0.0000,0.9135,1349,0,0,0.9333,1.0000,0.8750,3.1746,-1.0000
ecg_100,ecg,DROP,64,6,0,20.6665,1.111486e-03,0.0021,0.7388,1436,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,RANDOM_DROP,64,6,0,11.0577,1.015745e-02,0.0104,0.6067,1434,0,0,0.8571,1.0000,0.7500,3.7037,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,6,0,21.5458,9.077528e-04,0.0010,0.7431,1440,0,0,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,6,0,29.3682,1.498745e-04,0.0039,0.7412,1433,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,6,0,25.2594,3.860226e-04,0.2776,0.7637,1277,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,6,0,29.6771,1.395869e-04,0.0071,0.8010,1439,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,6,0,29.5698,1.430771e-04,0.0043,0.8037,1438,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,6,0,30.2570,1.221381e-04,0.0040,0.7500,1439,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,6,0,30.7267,1.096178e-04,0.0032,0.7828,1437,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,6,0,31.0576,1.015754e-04,0.0040,0.7691,1432,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,6,0,34.2837,4.832599e-05,0.0044,0.9025,1434,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,6,0,34.4685,4.631304e-05,0.0038,0.8982,1439,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,6,0,34.0378,5.114172e-05,0.0029,0.8778,1434,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,6,0,35.4318,3.709988e-05,0.0000,0.9246,1434,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,6,0,25.6023,3.567143e-04,0.0000,0.8891,1434,0,0,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,6,1,21.2030,9.823248e-04,0.0022,0.7181,1440,0,0,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,RANDOM_DROP,64,6,1,13.9192,5.255677e-03,0.0074,0.6255,1433,0,0,0.8571,1.0000,0.7500,3.7037,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,6,1,21.2001,9.829648e-04,0.0022,0.7385,1440,0,0,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,6,1,29.2846,1.527870e-04,0.0038,0.7396,1439,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,6,1,25.0427,4.057733e-04,0.2743,0.8376,1275,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,6,1,29.9452,1.312307e-04,0.0043,0.8045,1438,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,6,1,29.7244,1.380722e-04,0.0024,0.8035,1439,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,6,1,28.8683,1.681610e-04,0.0064,0.7533,1434,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,6,1,30.6650,1.111852e-04,0.0028,0.7860,1436,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,6,1,30.4709,1.162669e-04,0.0017,0.7651,1440,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,6,1,34.5108,4.586341e-05,0.0028,0.9001,1434,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,6,1,34.5513,4.543773e-05,0.0046,0.9031,1433,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_VW_AREA,64,6,1,33.9704,5.194060e-05,0.0028,0.8840,1438,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,6,1,35.4318,3.709988e-05,0.0000,0.9246,1434,0,0,0.9333,1.0000,0.8750,0.7937,-1.0000
