signal,domain,buffer_size,overload,retained,decimation,bits_per_index,bits_per_survivor,CR,bits_per_sample,snr_db,PRD_pct,CR_v3_float32
ecg_119,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,26.012825,5.004477603551457,3.992015968063872
ecg_119,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,53.291342,0.2164875372732388,0.5312084993359893
ecg_119,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,48.033344,0.3965818186196438,0.7230657989877078
ecg_119,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,45.800428,0.5128361132046639,0.8830022075055187
ecg_119,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,44.223715,0.6149138146338256,1.0178117048346056
ecg_119,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,43.065336,0.7026405343174338,1.1318619128466327
ecg_119,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,39.021266,1.1192747332150876,1.465201465201465
ecg_119,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,37.265351,1.3700374854369939,1.8779342723004695
ecg_119,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,36.465011,1.5022750345032876,2.070393374741201
ecg_119,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,33.061643,2.2228893749831156,2.2598870056497176
ecg_119,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,57.644592,0.13115063570016855,0.4412089124200309
ecg_119,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,51.423462,0.26842743411114584,0.5659309564233164
ecg_119,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,49.13764,0.34923519155087873,0.6594131223211341
ecg_119,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,47.756621,0.40941990200100864,0.7317965605561654
ecg_119,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,47.004978,0.4464276651301103,0.7889546351084813
ecg_119,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,44.867272,0.5710003835915116,0.9376465072667605
ecg_119,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,43.257133,0.687295261955447,1.0911074740861975
ecg_119,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,42.800885,0.7243621514968791,1.1534025374855825
ecg_119,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,42.509809,0.749047829657459,1.2099213551119177
ecg_122,ecg,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,48.883292,0.3596130140116922,0.6271558482282847
ecg_122,ecg,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,42.781046,0.7260185212446109,0.91324200913242
ecg_122,ecg,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,39.665501,1.0392617658320316,1.1841326228537596
ecg_122,ecg,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,36.923043,1.4251082361073,1.4398848092152627
ecg_122,ecg,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,36.020632,1.5811329891780852,1.6792611251049538
ecg_122,ecg,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,32.287086,2.430220611840568,2.534854245880862
ecg_122,ecg,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,29.383047,3.3950615333378655,4.08997955010225
ecg_122,ecg,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,26.302039,4.84058722162318,5.128205128205129
ecg_122,ecg,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,22.987023,7.0900426878734155,6.472491909385114
ecg_122,ecg,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,49.645759,0.32939124368868217,0.5915409642117717
ecg_122,ecg,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,43.403915,0.6757783124804693,0.8396305625524769
ecg_122,ecg,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,40.362462,0.959128729646788,1.063264221158958
ecg_122,ecg,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,37.817369,1.2856760387574404,1.2650221378874131
ecg_122,ecg,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,36.877615,1.432581208109074,1.4461315979754157
ecg_122,ecg,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,33.684673,2.0690279143412593,2.038735983690112
ecg_122,ecg,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,30.8073,2.881608655701885,2.9368575624082234
ecg_122,ecg,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,28.927303,3.5779548011484903,3.4364261168384878
ecg_122,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,25.37143,5.388011326357731,3.992015968063872
ecg_122,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,51.130643,0.27763093135647,0.5312084993359893
ecg_122,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,45.148102,0.5528341974912862,0.7230657989877078
ecg_122,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,42.276696,0.7694230632029744,0.8830022075055187
ecg_122,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,40.332449,0.9624486108415325,1.0178117048346056
ecg_122,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,39.243335,1.0910213517538065,1.1318619128466327
ecg_122,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,36.513164,1.493969736430879,1.465201465201465
ecg_122,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,33.633909,2.0811555906381174,1.8779342723004695
ecg_122,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,32.105797,2.481476404516528,2.070393374741201
ecg_122,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,29.833042,3.223650124554231,2.2598870056497176
ecg_122,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,55.426065,0.16931551269028952,0.4412089124200309
ecg_122,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,49.395578,0.3390167061480787,0.5659309564233164
ecg_122,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,46.775123,0.4583991989153236,0.6594131223211341
ecg_122,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,45.36888,0.5389593368780583,0.7317965605561654
ecg_122,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,44.012024,0.6300845055762065,0.7889546351084813
ecg_122,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,41.441193,0.8471110561233943,0.9376465072667605
ecg_122,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,39.95267,1.0054639407942494,1.0911074740861975
ecg_122,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,38.917978,1.132664006933937,1.1534025374855825
ecg_122,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,39.179299,1.099094538945675,1.2099213551119177
ecg_201,ecg,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,42.08528,0.786567503746294,0.6271558482282847
ecg_201,ecg,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,35.960693,1.5920816984245336,0.91324200913242
ecg_201,ecg,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,33.126031,2.20647214913193,1.1841326228537596
ecg_201,ecg,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,31.376689,2.698767987756838,1.4398848092152627
ecg_201,ecg,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,30.1164,3.1201825235740595,1.6792611251049538
ecg_201,ecg,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,27.726321,4.108506231328047,2.534854245880862
ecg_201,ecg,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,22.185607,7.775344673868401,4.08997955010225
ecg_201,ecg,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,19.369037,10.753458168070452,5.128205128205129
ecg_201,ecg,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,17.157521,13.87151672990164,6.472491909385114
ecg_201,ecg,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,42.617527,0.7398158814928046,0.5915409642117717
ecg_201,ecg,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,36.759714,1.4521594320059947,0.8396305625524769
ecg_201,ecg,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,33.880245,2.022962116853942,1.063264221158958
ecg_201,ecg,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,32.219735,2.4491379620733595,1.2650221378874131
ecg_201,ecg,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,30.977934,2.825551972421697,1.4461315979754157
ecg_201,ecg,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,28.829606,3.6184260387586766,2.038735983690112
ecg_201,ecg,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,24.295202,6.0987369243929725,2.9368575624082234
ecg_201,ecg,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,22.369968,7.61204943383201,3.4364261168384878
ecg_201,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,19.423139,10.686686025016938,3.992015968063872
ecg_201,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,43.922557,0.6366080851280017,0.5312084993359893
ecg_201,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,38.358376,1.2080396810628258,0.7230657989877078
ecg_201,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,35.495813,1.6796134742838957,0.8830022075055187
ecg_201,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,33.909553,2.0161477245550086,1.0178117048346056
ecg_201,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,32.745343,2.3053286627242264,1.1318619128466327
ecg_201,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,30.938141,2.8385264798713674,1.465201465201465
ecg_201,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,29.114949,3.501487255755667,1.8779342723004695
ecg_201,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,28.376005,3.8124113164419944,2.070393374741201
ecg_201,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,25.349166,5.401839795510592,2.2598870056497176
ecg_201,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,48.360195,0.3819356962092503,0.4412089124200309
ecg_201,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,42.334954,0.7642796569526326,0.5659309564233164
ecg_201,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,39.934868,1.0075267835094583,0.6594131223211341
ecg_201,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,38.30137,1.2159941903083635,0.7317965605561654
ecg_201,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,37.202491,1.3799884451382494,0.7889546351084813
ecg_201,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,34.904489,1.797941471449628,0.9376465072667605
ecg_201,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,33.812021,2.038914197556907,1.0911074740861975
ecg_201,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,32.659209,2.3283032801653136,1.1534025374855825
ecg_201,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,32.545337,2.359028295028115,1.2099213551119177
ecg_205,ecg,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,47.292415,0.43189606777103656,0.6271558482282847
ecg_205,ecg,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,42.579113,0.7430950186245611,0.91324200913242
ecg_205,ecg,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,39.614595,1.0453705233675188,1.1841326228537596
ecg_205,ecg,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,37.023413,1.4087351466946658,1.4398848092152627
ecg_205,ecg,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,35.034977,1.7711328981837273,1.6792611251049538
ecg_205,ecg,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,30.265426,3.067105395647615,2.534854245880862
ecg_205,ecg,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,25.978984,5.024013526362768,4.08997955010225
ecg_205,ecg,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,24.117048,6.225118170584379,5.128205128205129
ecg_205,ecg,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,21.559866,8.356159094459443,6.472491909385114
ecg_205,ecg,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,47.921189,0.40173581399799757,0.5915409642117717
ecg_205,ecg,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,43.200411,0.6917982355499962,0.8396305625524769
ecg_205,ecg,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,40.529526,0.9408571724033538,1.063264221158958
ecg_205,ecg,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,38.104126,1.243923578716124,1.2650221378874131
ecg_205,ecg,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,35.928051,1.5980760761948594,1.4461315979754157
ecg_205,ecg,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,31.989184,2.515016276288147,2.038735983690112
ecg_205,ecg,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,28.605075,3.7131821153990017,2.9368575624082234
ecg_205,ecg,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,26.081183,4.9652469122055365,3.4364261168384878
ecg_205,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,24.405774,6.0215916388987285,3.992015968063872
ecg_205,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,49.480452,0.3357201434415139,0.5312084993359893
ecg_205,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,44.745296,0.5790755122192422,0.7230657989877078
ecg_205,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,42.001762,0.7941671154311521,0.8830022075055187
ecg_205,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,40.529828,0.9408244602761731,1.0178117048346056
ecg_205,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,39.08253,1.111407952539766,1.1318619128466327
ecg_205,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,35.125266,1.7528174978277733,1.465201465201465
ecg_205,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,31.843234,2.5576334310391466,1.8779342723004695
ecg_205,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,30.504227,2.983930131864187,2.070393374741201
ecg_205,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,29.659062,3.288871458892813,2.2598870056497176
ecg_205,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,54.674565,0.1846170257332687,0.4412089124200309
ecg_205,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,48.104304,0.39335511328125367,0.5659309564233164
ecg_205,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,45.702212,0.5186679350661614,0.6594131223211341
ecg_205,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,44.698152,0.5822270785651694,0.7317965605561654
ecg_205,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,43.512034,0.6674185913135949,0.7889546351084813
ecg_205,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,41.875822,0.8057659294893539,0.9376465072667605
ecg_205,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,40.373995,0.9578560573459934,1.0911074740861975
ecg_205,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,39.682546,1.0372243410081097,1.1534025374855825
ecg_205,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,38.723818,1.1582681118621934,1.2099213551119177
ecg_212,ecg,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,40.904251,0.9011300036106108,0.6271558482282847
ecg_212,ecg,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,34.818186,1.8158948627712879,0.91324200913242
ecg_212,ecg,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,31.363636,2.7028266970594963,1.1841326228537596
ecg_212,ecg,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,29.233413,3.454055805715716,1.4398848092152627
ecg_212,ecg,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,27.662766,4.138678586400632,1.6792611251049538
ecg_212,ecg,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,25.338114,5.408717517210896,2.534854245880862
ecg_212,ecg,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,18.331856,12.117337379697455,4.08997955010225
ecg_212,ecg,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,14.933697,17.91905696092383,5.128205128205129
ecg_212,ecg,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,10.251232,30.72121586966553,6.472491909385114
ecg_212,ecg,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,41.706735,0.8216053337896538,0.5915409642117717
ecg_212,ecg,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,35.688457,1.6427714629717198,0.8396305625524769
ecg_212,ecg,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,32.118449,2.4778644791766404,1.063264221158958
ecg_212,ecg,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,30.12326,3.1177192178273376,1.2650221378874131
ecg_212,ecg,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,28.617794,3.707748774253033,1.4461315979754157
ecg_212,ecg,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,26.495415,4.734010861284318,2.038735983690112
ecg_212,ecg,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,21.65688,8.263347184105111,2.9368575624082234
ecg_212,ecg,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,20.856069,9.06142603880347,3.4364261168384878
ecg_212,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,15.584281,16.62593008944098,3.992015968063872
ecg_212,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,43.148983,0.6959064311455501,0.5312084993359893
ecg_212,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,37.584819,1.3205627722769324,0.7230657989877078
ecg_212,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,34.087943,1.975162583761005,0.8830022075055187
ecg_212,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,32.268206,2.435508782576378,1.0178117048346056
ecg_212,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,30.651612,2.9337249882248004,1.1318619128466327
ecg_212,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,28.493516,3.7611807093734906,1.465201465201465
ecg_212,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,26.071831,4.970595816929075,1.8779342723004695
ecg_212,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,24.555948,5.918376642696926,2.070393374741201
ecg_212,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,23.191486,6.925094433514979,2.2598870056497176
ecg_212,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,47.49625,0.42187860375074865,0.4412089124200309
ecg_212,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,41.546753,0.8368783830903522,0.5659309564233164
ecg_212,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,38.685463,1.1633940812465615,0.6594131223211341
ecg_212,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,37.302375,1.3642100669272075,0.7317965605561654
ecg_212,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,36.185554,1.5513946877159255,0.7889546351084813
ecg_212,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,33.733333,2.0574692350061374,0.9376465072667605
ecg_212,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,32.190607,2.457364896058939,1.0911074740861975
ecg_212,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,31.139271,2.773552877031514,1.1534025374855825
ecg_212,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,31.224684,2.7464127082655785,1.2099213551119177
ecg_215,ecg,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,38.913236,1.1332825456636055,0.6271558482282847
ecg_215,ecg,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,32.843703,2.2793701154894497,0.91324200913242
ecg_215,ecg,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,29.074371,3.51788347533476,1.1841326228537596
ecg_215,ecg,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,27.22254,4.353845363051857,1.4398848092152627
ecg_215,ecg,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,26.153061,4.924327742142727,1.6792611251049538
ecg_215,ecg,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,22.763915,7.2745184551069775,2.534854245880862
ecg_215,ecg,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,16.612171,14.770372564676515,4.08997955010225
ecg_215,ecg,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,12.676144,23.23768177345752,5.128205128205129
ecg_215,ecg,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,10.334324,30.428728133240757,6.472491909385114
ecg_215,ecg,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,39.458837,1.0642855115370078,0.5915409642117717
ecg_215,ecg,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,33.43196,2.130109846907024,0.8396305625524769
ecg_215,ecg,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,29.706134,3.2710960755470877,1.063264221158958
